Propagated L1 Data for 2024-05-01 (Target: 14 Re) (GSM nT, km/s, cm^-3, K)
year mo dy hr mn sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5  1  0 54  0   0    -5.60    -9.13    -3.65   -411.56    -34.76    -18.33   13.0700    44559.5
2024  5  1  0 56  0   0    -5.60    -9.30    -4.34   -407.38    -37.60    -20.44   11.8240    57927.3
2024  5  1  0 57  0   0    -5.48    -9.45    -4.05   -406.40    -32.20    -16.56   13.2414    64639.0
2024  5  1  0 58  0   0    -4.41   -10.02    -3.54   -406.81    -29.64    -32.09   12.2980    63973.0
2024  5  1  0 59  0   0    -4.51   -10.44    -2.13   -402.60    -30.50    -10.22   11.3547    59828.0
2024  5  1  1  0  0   0    -4.59   -10.09    -2.41   -406.91    -30.20    -17.34   11.4580    64871.0
2024  5  1  1  1  0   0    -4.31   -10.49    -1.46   -405.38    -28.90    -12.14   11.5613    67918.0
2024  5  1  1  2  0   0    -3.98   -10.42    -1.58   -403.95    -26.40     -9.97   11.7201    61036.0
2024  5  1  1  3  0   0    -3.65   -10.46    -1.56   -404.67    -29.30    -13.90   11.8585    62818.0
2024  5  1  1  4  0   0    -4.35   -10.27    -1.45   -405.39    -26.80    -12.90   11.9968    64714.0
2024  5  1  1  5  0   0    -3.84   -10.58    -1.98   -404.21    -23.70    -17.45   11.8656    63249.0
2024  5  1  1  6  0   0    -4.45   -10.32    -1.87   -410.28    -28.73    -15.20   11.2053    59949.0
2024  5  1  1  7  0   0    -4.83   -10.16    -1.94   -411.77    -26.42    -15.25   12.8795    57365.0
2024  5  1  1  8  0   0    -5.60    -9.80    -2.92   -413.27    -26.40    -22.33   11.7600    63442.0
2024  5  1  1  9  0   0    -5.64    -9.20    -3.88   -413.11    -27.30    -22.19   10.8900    64709.0
2024  5  1  1 10  0   0    -5.58    -8.64    -4.57   -412.95    -25.23    -18.91   11.2000    60991.0
2024  5  1  1 11  0   0    -5.44    -9.12    -3.76   -412.21    -24.47    -20.31   11.7800    59863.0
2024  5  1  1 12  0   0    -5.32    -9.28    -3.44   -412.23    -25.07    -24.09   12.3700    57986.0
2024  5  1  1 13  0   0    -5.20    -9.36    -3.21   -413.79    -25.67    -25.20   12.6200    59666.0
2024  5  1  1 14  0   0    -5.61    -9.23    -3.31   -413.83    -26.33    -29.10   12.5200    64292.0
2024  5  1  1 15  0   0    -5.30    -9.54    -2.81   -412.03    -26.98    -29.54   11.1100    49455.4
2024  5  1  1 16  0   0    -5.07    -9.63    -2.69   -411.53    -25.86    -17.48   10.8700    51093.7
2024  5  1  1 17  0   0    -5.16    -9.51    -2.72   -410.62    -27.70    -20.47   10.5200    53738.9
2024  5  1  1 18  0   0    -4.71    -9.98    -1.60   -409.70    -28.30    -20.48   10.4200    52071.1
2024  5  1  1 19  0   0    -4.76    -9.86    -2.18   -410.43    -26.90    -20.49   10.6700    50403.3
2024  5  1  1 20  0   0    -4.67    -9.96    -1.53   -411.17    -24.10    -33.98   11.2600    57057.2
2024  5  1  1 21  0   0    -2.84   -10.11    -1.03   -410.17    -25.76    -31.33   11.4400    54053.3
