Produced from ace CDAWeb CDFs (nT, km/s, cm^-3, K)
year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5 16  0  0  0   0    -4.40     2.17    -1.19   -424.88     36.36     17.03       nan   145445.6
2024  5 16  0  1  0   0    -3.74     2.97     0.18   -428.11     35.05     15.46       nan   169499.7
2024  5 16  0  2  0   0    -4.37     2.31    -0.46   -426.59     38.87     13.51       nan   158763.0
2024  5 16  0  3  0   0    -4.09     2.25    -1.58   -423.93     46.26     19.87       nan   142979.7
2024  5 16  0  4  0   0    -3.73     2.55    -1.93   -434.01     24.33     30.42       nan   124590.2
2024  5 16  0  5  0   0    -4.08     2.34    -1.60   -429.62     33.34     20.00       nan   152554.9
2024  5 16  0  6  0   0    -3.90     2.47    -1.90   -429.69     33.07     25.87       nan   130423.0
2024  5 16  0  7  0   0    -4.08     2.28    -1.50   -426.86     42.99     17.27       nan   156153.8
2024  5 16  0  8  0   0    -4.21     2.38    -1.45   -426.41     31.70     21.50       nan   141034.5
2024  5 16  0  9  0   0    -4.45     2.35     0.23   -426.78     35.08     17.92       nan   147189.3
2024  5 16  0 10  0   0    -4.39     2.50     0.69   -427.15     38.46     14.34       nan   153344.1
2024  5 16  0 11  0   0    -4.08     2.78    -0.08   -428.77     44.46      9.60       nan   155244.9
2024  5 16  0 12  0   0    -4.32     2.51     0.61   -428.26     43.03     11.72       nan   150920.8
2024  5 16  0 13  0   0    -4.43     2.14     0.83   -431.03     43.68     11.09       nan   163201.4
2024  5 16  0 14  0   0    -4.41     2.14     0.84   -430.02     43.22     12.01       nan   166595.6
2024  5 16  0 15  0   0    -4.34     2.24     1.11   -427.09     45.85      8.70       nan   163180.9
2024  5 16  0 16  0   0    -4.53     1.82     1.00   -424.82     50.91      6.78       nan   161833.2
2024  5 16  0 17  0   0    -4.42     1.59     1.73   -430.89     49.37      6.99       nan   169919.5
2024  5 16  0 18  0   0    -4.44     1.46     1.61   -427.67     50.59      4.86       nan   170776.1
2024  5 16  0 19  0   0    -4.43     1.36     1.76   -427.29     59.74     -2.67       nan   158211.7
2024  5 16  0 20  0   0    -4.33     0.72     2.55   -427.35     59.82     -2.77       nan   152615.6
2024  5 16  0 21  0   0    -4.45     0.96     2.25   -427.40     59.90     -2.87       nan   147019.5
2024  5 16  0 22  0   0    -4.36     1.32     2.07   -427.29     48.80      5.98       nan   156268.9
2024  5 16  0 23  0   0    -4.48     1.45     1.65   -429.15     50.65      5.05       nan   167211.2
2024  5 16  0 24  0   0    -4.28     1.57     1.84   -425.59     58.19     -1.79       nan   152845.1
2024  5 16  0 25  0   0    -4.56     0.77     0.98   -428.60     47.98     10.43       nan   137516.7
2024  5 16  0 26  0   0    -3.41     1.65    -3.14       nan       nan       nan       nan        nan
2024  5 16  0 27  0   0    -3.10     1.61    -3.58   -434.61     27.58     34.89    3.0305   106859.8
2024  5 16  0 28  0   0    -4.00     1.78    -2.62   -426.25     33.41     30.35    2.7724   103092.0
2024  5 16  0 29  0   0    -4.27     1.85    -2.14   -417.04     38.93     24.06    2.8056   123552.1
2024  5 16  0 30  0   0    -4.34     1.93    -1.23   -417.68     39.99     21.75    2.5927   139378.4
2024  5 16  0 31  0   0    -3.91     2.10    -2.22   -424.25     29.73     32.18    2.9148   125400.9
2024  5 16  0 32  0   0    -4.15     2.01    -1.67   -425.17     34.71     26.00    2.6646   144535.0
2024  5 16  0 33  0   0    -3.91     2.30    -1.87   -422.95     37.15     24.44    3.2045   141213.7
2024  5 16  0 34  0   0    -4.52     1.58    -1.17   -418.35     43.48     17.93    3.0121   159292.5
2024  5 16  0 35  0   0    -4.53     1.21    -1.65   -419.98     42.52     24.11    2.8198   160242.3
2024  5 16  0 36  0   0    -4.72     1.30    -0.83   -416.82     44.27     17.18    3.0126   150219.5
2024  5 16  0 37  0   0    -4.68     1.17    -1.31   -416.55     48.25     18.03    3.0571   146721.6
