Produced from wind CDAWeb CDFs (nT, km/s, cm^-3, K)
year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5 11  0  0  0   0     2.73    30.84    -3.55       nan       nan       nan       nan        nan
2024  5 11  0  1  0   0     0.05    32.04    -8.29       nan       nan       nan       nan        nan
2024  5 11  0  2  0   0    -6.89    23.79   -22.58       nan       nan       nan       nan        nan
2024  5 11  0  3  0   0   -10.54    24.23   -33.55       nan       nan       nan       nan        nan
2024  5 11  0  4  0   0    -7.25    24.60   -38.42   -774.95     20.54    -29.34   35.2138   977485.1
2024  5 11  0  5  0   0    -8.14    23.57   -41.25   -769.95     23.56    -31.45   35.4877   942474.0
2024  5 11  0  6  0   0   -12.65    21.57   -41.37   -764.95     26.58    -33.56   35.7617   908101.5
2024  5 11  0  7  0   0     0.84    30.61   -35.31   -760.74     34.49    -31.28   34.2695  1101239.3
2024  5 11  0  8  0   0     1.12    33.61   -32.52   -758.28     42.72    -27.74   32.1903  1051565.6
2024  5 11  0  9  0   0    -1.26    36.25   -25.45   -755.81     50.96    -24.21   30.1111  1003038.2
2024  5 11  0 10  0   0   -18.44    15.09   -47.49   -760.24     59.32    -24.19   30.4856  1026101.2
2024  5 11  0 11  0   0   -18.86    12.44   -47.94       nan       nan       nan       nan        nan
2024  5 11  0 12  0   0   -18.16    15.64   -44.84   -769.11     76.04    -24.16   31.2345  1073013.7
2024  5 11  0 13  0   0   -15.84    15.08   -45.33   -755.64     55.75     -9.94   32.5266  1118390.4
2024  5 11  0 14  0   0   -20.26    35.91   -22.65   -742.18     35.47      4.29   33.8187  1164706.7
2024  5 11  0 15  0   0   -23.65    32.77   -25.95   -746.18     43.35     -1.51   33.7481  1157129.7
2024  5 11  0 16  0   0   -25.77    27.01   -33.96   -753.98     56.04      0.49   33.1045  1210807.7
2024  5 11  0 17  0   0   -27.24    26.97   -31.76   -761.78     68.74      2.48   32.4608  1265702.8
2024  5 11  0 18  0   0   -28.79    27.77   -37.08   -766.91     64.29     -7.82   32.4444  1132263.3
2024  5 11  0 19  0   0   -26.34    24.10   -41.05   -772.05     59.84    -18.10   32.4280  1006255.2
2024  5 11  0 20  0   0   -30.69    21.60   -39.28   -783.72     51.17     -2.33   28.6184  1151959.2
2024  5 11  0 21  0   0   -33.30    14.15   -41.55   -781.24     49.79      1.15   30.4778  1220664.9
2024  5 11  0 22  0   0   -39.29    11.94   -37.55   -778.76     48.41      4.62   32.3372  1291360.5
2024  5 11  0 23  0   0   -42.70    17.66   -32.17   -776.12     53.68      5.78   34.3496  1291826.0
2024  5 11  0 24  0   0   -42.85    19.78   -28.43   -773.47     58.96      6.94   36.3621  1292291.6
2024  5 11  0 25  0   0   -39.48    21.30   -23.98   -746.21     33.74      6.77   40.0949  1122573.7
2024  5 11  0 26  0   0   -36.52    20.78   -30.32   -746.68     38.35      6.86   38.8585  1084794.0
2024  5 11  0 27  0   0   -33.49    15.39   -37.65   -747.14     42.96      6.95   37.6220  1047661.0
2024  5 11  0 28  0   0   -29.91     7.37   -43.62   -759.06     51.07      0.10   28.8315  1073385.6
2024  5 11  0 29  0   0   -29.05     8.40   -44.67   -758.23     50.16     -1.47   29.6330  1099815.7
2024  5 11  0 30  0   0   -27.76    11.28   -43.98   -757.40     49.25     -3.03   30.4346  1126567.2
2024  5 11  0 31  0   0   -23.54    11.42   -45.04   -753.95     55.08     -7.49   32.3090  1084872.2
2024  5 11  0 32  0   0   -24.97     8.80   -44.07   -750.51     60.91    -11.96   34.1835  1043963.4
2024  5 11  0 33  0   0   -25.33    11.06   -43.23   -746.05     79.15      2.80   32.4856  1168243.8
2024  5 11  0 34  0   0   -27.72     7.91   -42.99   -748.70     69.65     -3.46   33.4062  1087080.2
2024  5 11  0 35  0   0   -29.07     6.67   -42.64   -751.34     60.15     -9.72   34.3269  1008838.4
2024  5 11  0 36  0   0   -29.58     6.43   -42.02   -751.53     59.97     -9.49   34.1579  1022859.6
2024  5 11  0 37  0   0   -27.61    12.28   -40.89   -751.72     59.79     -9.27   33.9890  1036977.6
2024  5 11  0 38  0   0   -29.23     9.15   -40.63   -755.21     55.05     -9.58   33.7474   999801.5
2024  5 11  0 39  0   0   -31.42     5.59   -39.41   -750.55     64.97    -15.81   33.5078   953030.8
2024  5 11  0 40  0   0   -27.05     9.44   -41.40   -745.90     74.89    -22.05   33.2681   907380.4
2024  5 11  0 41  0   0   -25.99    10.97   -40.83   -743.50     71.80    -16.82   32.8942   897841.5
2024  5 11  0 42  0   0   -22.67    17.55   -38.76   -749.14     72.61    -17.02   31.9453   888251.6
2024  5 11  0 43  0   0   -23.13     9.89   -42.45   -754.78     73.42    -17.21   30.9964   878713.2
2024  5 11  0 44  0   0   -23.55     4.62   -43.70   -748.70     83.11    -22.91   33.9518   886505.3
2024  5 11  0 45  0   0   -24.06     6.04   -40.49   -742.62     92.81    -28.61   36.9073   894331.7
2024  5 11  0 46  0   0   -21.74     6.09   -40.10   -742.93     86.78    -15.21   36.8465   935501.9
2024  5 11  0 47  0   0   -20.82    13.54   -39.04   -741.47     82.81    -20.67   31.5495   968141.8
2024  5 11  0 48  0   0   -18.45     5.69   -39.78   -740.01     78.85    -26.13   26.2525  1001341.5
2024  5 11  0 49  0   0   -11.72   -31.20   -36.76   -742.47    106.20    -35.73   24.9245   998280.9
2024  5 11  0 50  0   0   -11.95   -35.56   -34.39   -744.94    133.55    -45.34   23.5965   995225.0
2024  5 11  0 51  0   0   -18.22   -22.02   -41.95   -746.10     81.23    -62.43   22.5232   859792.8
2024  5 11  0 52  0   0   -18.63   -24.67   -40.64   -745.79     84.21    -60.96   22.5793   754234.2
2024  5 11  0 53  0   0   -19.17   -27.23   -41.30   -745.49     87.19    -59.50   22.6354   655586.6
2024  5 11  0 54  0   0   -19.75   -29.39   -42.11   -744.87     70.55    -36.48   21.9090   714753.8
2024  5 11  0 55  0   0   -17.43   -34.70   -37.74   -724.48     58.71     -9.18   26.0126   707144.7
2024  5 11  0 56  0   0    -7.07   -42.47   -30.57   -704.09     46.89     18.13   30.1161   699576.2
2024  5 11  0 57  0   0   -14.64   -37.96   -30.30   -704.25     53.91     19.49   26.9014   712018.2
2024  5 11  0 58  0   0    -8.61   -44.26   -24.81   -704.40     60.93     20.84   23.6866   724569.8
2024  5 11  0 59  0   0   -12.96   -35.61   -32.04   -735.50    107.14     -7.62   33.4808   883853.5
2024  5 11  1  0  0   0   -21.85   -15.67   -39.91   -734.96    100.54    -14.77   34.2365   840106.1
2024  5 11  1  1  0   0   -20.55   -16.92   -39.38   -734.42     93.93    -21.91   34.9922   797469.0
2024  5 11  1  2  0   0   -20.49   -19.06   -38.26   -734.74     94.77    -21.82   35.3013   825848.2
2024  5 11  1  3  0   0   -18.38   -23.71   -36.64       nan       nan       nan       nan        nan
2024  5 11  1  4  0   0   -16.03   -31.71   -28.93   -735.38     96.44    -21.64   35.9195   884095.2
2024  5 11  1  5  0   0   -12.95   -35.60   -28.13   -737.79    100.15    -14.54   40.0304   924520.3
2024  5 11  1  6  0   0   -15.76   -32.68   -29.97   -740.20    103.88     -7.45   44.1412   965849.1
2024  5 11  1  7  0   0   -15.42   -32.63   -27.38   -739.27     76.10    -19.47   40.1003   830125.1
2024  5 11  1  8  0   0   -17.59   -31.41   -27.21   -738.00     71.96    -16.65   41.0452   816352.0
2024  5 11  1  9  0   0   -21.18   -22.81   -28.18       nan       nan       nan       nan        nan
2024  5 11  1 10  0   0   -20.13   -27.11   -27.26       nan       nan       nan       nan        nan
2024  5 11  1 11  0   0   -20.81   -30.02   -23.64   -734.19     59.55     -8.17   43.8798   775724.1
2024  5 11  1 12  0   0   -20.66   -32.18   -21.36   -737.60     53.20     10.01   34.8743   781424.7
2024  5 11  1 13  0   0   -22.49   -34.88   -19.22   -735.79     44.30     11.51   32.6856   799870.5
2024  5 11  1 14  0   0   -21.87   -35.63   -18.07   -733.97     35.39     13.02   30.4970   818531.5
2024  5 11  1 15  0   0   -22.06   -34.69   -20.46   -736.66     38.35     13.82   31.6418   842814.6
2024  5 11  1 16  0   0   -22.04   -35.49   -19.03   -739.35     41.31     14.61   32.7867   867452.7
2024  5 11  1 17  0   0   -21.77   -36.58   -16.03   -739.84     35.35     15.16   34.1559   857513.3
2024  5 11  1 18  0   0   -21.48   -36.38   -14.56   -738.84     38.75     18.95   35.4036   825258.3
2024  5 11  1 19  0   0   -23.10   -36.12   -13.37   -737.83     42.15     22.73   36.6513   793621.5
2024  5 11  1 20  0   0   -24.60   -34.12   -14.15   -713.61     26.39     32.35   29.2515   789145.2
2024  5 11  1 21  0   0   -24.24   -35.68   -12.93   -711.30     47.48     50.00   31.2570   910977.5
2024  5 11  1 22  0   0   -24.83   -35.45   -12.71   -709.00     68.58     67.63   33.2624  1041551.6
2024  5 11  1 23  0   0   -25.63   -33.27   -14.61   -714.52     51.32     52.20   33.1566   943008.0
2024  5 11  1 24  0   0   -25.80   -32.99   -13.88   -720.05     34.05     36.78   33.0507   849360.6
2024  5 11  1 25  0   0   -26.05   -32.46   -12.59   -731.23     22.59     35.51   34.5877   902001.9
2024  5 11  1 26  0   0   -23.43   -35.52    -8.96       nan       nan       nan       nan        nan
2024  5 11  1 27  0   0   -20.15   -37.51    -6.27       nan       nan       nan       nan        nan
2024  5 11  1 28  0   0   -12.86   -25.92    -3.82       nan       nan       nan       nan        nan
2024  5 11  1 29  0   0   -18.77    -9.00   -11.34       nan       nan       nan       nan        nan
2024  5 11  1 30  0   0   -18.80    10.02   -17.25   -787.10    -34.74     29.29   42.2730  1188947.1
2024  5 11  1 31  0   0   -19.15    12.15   -22.99   -783.69    -34.81     27.49   41.8562  1145998.8
2024  5 11  1 32  0   0   -14.85    17.63   -19.77   -780.29    -34.89     25.69   41.4394  1103840.7
2024  5 11  1 33  0   0   -17.48    -0.17   -16.16   -771.64    -35.94     39.86   47.5351  1115679.3
2024  5 11  1 34  0   0   -16.65   -10.69   -12.33   -762.99    -36.97     54.02   53.6309  1127581.0
2024  5 11  1 35  0   0   -15.24   -15.02     5.15   -760.47    -32.57     50.93   55.8403  1083683.0
2024  5 11  1 36  0   0   -21.06   -15.77    -1.08       nan       nan       nan       nan        nan
2024  5 11  1 37  0   0   -21.68    -9.54    -8.67   -755.44    -23.77     44.73   60.2593   998501.5
2024  5 11  1 38  0   0   -21.68    -5.27    -9.22   -752.14    -16.31     51.51   53.1825  1212627.4
2024  5 11  1 39  0   0   -20.58     0.57   -10.30   -755.62    -24.64     49.97   54.7843  1147124.9
2024  5 11  1 40  0   0   -13.48     0.65   -17.04   -759.09    -32.98     48.44   56.3861  1083441.1
2024  5 11  1 41  0   0    -2.41    13.43   -18.41   -751.13    -20.25     41.03   54.7189  1049611.2
2024  5 11  1 42  0   0    -2.69    20.72   -21.98       nan       nan       nan       nan        nan
2024  5 11  1 43  0   0     0.84    20.87   -18.79   -735.21      5.20     26.19   51.3845   983561.3
2024  5 11  1 44  0   0     1.72    19.97   -18.00   -751.54      2.70     29.18   48.9468   983893.1
2024  5 11  1 45  0   0     1.05    17.11   -28.31   -767.86      0.21     32.17   46.5091   984225.0
2024  5 11  1 46  0   0     5.37    16.43   -30.37   -761.32      7.87     16.67   42.6410   899921.9
2024  5 11  1 47  0   0     3.98    15.09   -31.12   -752.74      1.61     16.38   43.4753   881692.0
