Combined L1 Data for 2024-05-11 (Despiked, Unpropagated) (GSM nT, km/s, cm^-3, K)
year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T nSat satUsed
2024  5 11  0 21  0   0   -19.10    14.15   -41.75   -743.30     49.79      1.15   27.7700   290135.9  3  0
2024  5 11  0 22  0   0   -22.52    13.50   -43.73   -751.90     48.41      4.62   30.9800   223181.5  3  0
2024  5 11  0 23  0   0   -21.55    14.47   -42.94   -760.40     53.68      5.78   26.2600   290135.9  3  0
2024  5 11  0 24  0   0   -20.38    19.78   -42.15   -773.47     58.96      8.60   33.0400   303877.3  3  0
2024  5 11  0 25  0   0   -17.90    21.30   -41.60   -746.21     33.74      6.77   33.7400   279882.9  3  0
2024  5 11  0 26  0   0   -16.86    15.31   -45.49   -746.40     38.35      6.86   30.4400   255888.4  3  0
2024  5 11  0 27  0   0   -14.50    15.39   -44.27   -726.40     42.96      5.51   29.1100   271295.0  3  0
2024  5 11  0 28  0   0   -17.41    18.39   -43.62   -732.59     51.07      0.10   28.8315   292420.7  3  0
2024  5 11  0 29  0   0   -18.24    16.25   -44.67   -724.72     50.16     -1.47   29.5800   242905.6  3  0
2024  5 11  0 30  0   0   -19.14    13.56   -43.98   -724.96     49.25     -3.03   30.4346   226752.8  3  0
2024  5 11  0 31  0   0   -20.97    11.42   -44.93   -736.94     55.08     -7.49   32.3090   207081.0  3  0
2024  5 11  0 32  0   0   -21.93     8.80   -43.90   -750.51     60.91    -11.96   34.1835   269205.3  3  0
2024  5 11  0 33  0   0   -20.36    11.06   -43.23   -744.25     79.15      2.80   30.6900   328125.1  3  0
2024  5 11  0 34  0   0   -18.14    14.73   -44.34   -732.07     69.65     -7.87   32.8300   252403.9  3  0
2024  5 11  0 35  0   0   -19.83    18.56   -42.64   -712.07     60.15    -22.33   29.4500   201771.7  3  0
2024  5 11  0 36  0   0   -21.80    13.96   -42.02   -695.60     59.97    -24.43   34.1579   248469.4  3  0
2024  5 11  0 37  0   0   -23.63    12.28   -42.01   -696.85     59.79    -14.36   33.9890   212805.1  3  0
2024  5 11  0 38  0   0   -19.63     9.15   -44.30   -698.55     55.05     -9.58   33.7474   205256.2  3  0
2024  5 11  0 39  0   0   -20.54     5.59   -42.20   -708.45     64.97    -15.81   33.5078   185892.0  3  0
2024  5 11  0 40  0   0   -21.48     9.44   -42.94   -701.17     74.89    -20.50   33.2681   241659.6  3  0
2024  5 11  0 41  0   0   -23.92    10.97   -43.79   -711.17     71.80    -16.82   32.8942   263705.1  3  0
2024  5 11  0 42  0   0   -22.67    17.48   -43.84   -721.17     72.61    -17.02   31.9453   273101.1  3  0
2024  5 11  0 43  0   0   -23.03     5.37   -47.31   -722.90     73.42    -10.00   30.9964   251906.2  3  0
2024  5 11  0 44  0   0   -23.55    -0.02   -46.92   -724.50     83.11     -5.90   33.9518   233897.2  3  0
2024  5 11  0 45  0   0   -24.06    -9.33   -43.54   -726.80     92.81     -2.69   35.2300   237449.8  3  0
2024  5 11  0 46  0   0   -21.16    -6.20   -40.10   -725.90     86.78     -7.62   33.9400   208017.1  3  0
2024  5 11  0 47  0   0   -17.88     0.60   -39.04   -729.50     82.81     -3.70   31.5495   215146.6  3  0
2024  5 11  0 48  0   0   -17.96     0.66   -39.78   -726.30     78.85    -26.13   28.9300   222276.1  3  0
2024  5 11  0 49  0   0   -11.72   -31.20   -36.76   -722.70    106.20    -35.73   31.1300   229405.5  3  0
2024  5 11  0 50  0   0   -11.95   -35.56   -34.39   -717.70    133.55    -45.34   30.6000   233668.9  3  0
2024  5 11  0 51  0   0   -17.19   -29.14   -37.93   -717.37     81.23    -62.43   26.4500   199652.5  3  0
2024  5 11  0 52  0   0   -18.63   -31.23   -38.95   -719.96     84.21     25.78   24.0400   259548.2  3  0
2024  5 11  0 53  0   0   -15.45   -36.74   -31.83   -720.23     87.19     14.93   24.1800   245622.5  3  0
2024  5 11  0 54  0   0   -10.80   -40.87   -23.45   -700.23     70.55     32.21   22.2200   207694.3  3  0
2024  5 11  0 55  0   0   -17.43   -34.70   -25.58   -707.00     58.71     30.55   26.0126   226674.0  3  0
2024  5 11  0 56  0   0   -13.45   -42.47   -29.88   -711.86     46.44     28.90   30.1161   245653.7  3  0
2024  5 11  0 57  0   0   -14.64   -37.96   -27.98   -717.93     45.35     27.24   26.9475   264633.3  3  0
2024  5 11  0 58  0   0    -8.61   -44.26   -23.49   -704.40     56.42     25.59   23.6866   344023.3  2  3
2024  5 11  0 59  0   0   -13.71   -33.06   -29.00   -735.50     67.50     23.93   30.7926   447230.3  2  3
2024  5 11  1  0  0   0   -24.62   -15.67   -30.33   -734.96     75.70     22.28   34.2365   581399.4  3  0
2024  5 11  1  1  0   0   -28.31   -19.31   -26.99   -732.69     31.24     29.44   33.4200   755819.2  3  0
2024  5 11  1  2  0   0   -20.49   -26.13   -24.26   -728.34     37.47     29.62   32.0900   825848.2  3  0
2024  5 11  1  3  0   0   -18.98   -23.71   -29.01   -734.81     30.24     33.46   29.2503   854971.7  3  0
2024  5 11  1  4  0   0   -20.10   -31.71   -21.72   -729.54      9.29     45.90   28.9360   884095.2  3  0
2024  5 11  1  5  0   0   -18.77   -35.60   -22.45   -717.50     28.69     46.85   30.6300   924520.3  3  0
2024  5 11  1  6  0   0   -17.97   -32.68   -23.16   -720.50     22.37     40.45   31.1400   965849.1  3  0
2024  5 11  1  7  0   0   -19.42   -33.58   -22.68   -722.50     23.47     40.58   34.5800   830125.1  3  0
2024  5 11  1  8  0   0   -17.59   -31.43   -26.41   -714.50     10.76     68.20   35.9400   816352.0  3  0
2024  5 11  1  9  0   0   -19.78   -36.66   -20.68   -720.77     11.75     65.39   33.7800   802809.4  3  0
2024  5 11  1 10  0   0   -19.85   -37.67   -18.19   -714.50     23.69     62.47   29.7300   789266.7  3  0
2024  5 11  1 11  0   0   -20.06   -37.92   -15.95   -717.40     59.55     61.49   33.9800   775724.1  3  0
2024  5 11  1 12  0   0   -20.66   -37.88   -15.82   -721.40     53.20     75.36   34.2300   781424.7  3  0
2024  5 11  1 13  0   0   -17.33   -37.98   -12.66   -711.90     44.30     72.83   32.1100   799870.5  3  0
2024  5 11  1 14  0   0   -21.87   -32.39   -17.93   -721.90     35.39     70.31   31.0639   818531.5  3  0
2024  5 11  1 15  0   0   -20.14   -34.69   -16.34   -736.66     38.35     99.16   31.6418   842814.6  3  0
2024  5 11  1 16  0   0   -22.04   -34.86   -19.03   -739.35     41.31    100.94   32.7867   867452.7  3  0
2024  5 11  1 17  0   0   -21.77   -34.69   -16.03   -739.84     35.35     89.62   34.1559   857513.3  3  0
2024  5 11  1 18  0   0   -20.53   -35.65   -14.56   -738.84     38.75     93.31   35.4036   825258.3  3  0
2024  5 11  1 19  0   0   -18.26   -36.12   -13.37   -737.83     42.15     89.30   36.6513   793621.5  3  0
2024  5 11  1 20  0   0   -17.50   -25.03   -14.15   -717.83     26.39     83.21   29.2515   789145.2  3  0
2024  5 11  1 21  0   0   -18.53   -13.09   -14.01   -719.02     47.48     65.38   31.2570   910977.5  3  0
2024  5 11  1 22  0   0   -22.19   -12.31   -12.71   -739.10     68.58     47.56   33.2624  1041551.6  3  0
2024  5 11  1 23  0   0   -19.26   -16.07   -14.61   -738.60     51.32     47.68   34.4256   943008.0  3  0
2024  5 11  1 24  0   0   -20.36    -9.28   -13.88   -739.71     34.05     50.10   35.2031   849360.6  3  0
2024  5 11  1 25  0   0   -20.28   -11.56   -12.59   -731.35     22.59     59.84   34.5877   902001.9  3  0
2024  5 11  1 26  0   0   -18.95   -10.69   -10.89   -738.00     11.12     64.30   37.9387   959390.9  3  0
2024  5 11  1 27  0   0   -18.71    -8.42   -12.14   -747.10     -0.34     33.02   37.6618  1016780.0  3  0
2024  5 11  1 28  0   0   -10.12   -13.45    -3.82   -727.10    -50.08     72.29   37.8989   782138.4  2  1
2024  5 11  1 29  0   0    -7.34    -9.00   -11.34   -720.33    -53.98     74.71   35.7037   601645.0  2  1
2024  5 11  1 30  0   0    -2.05     1.93   -17.25   -739.40    -34.74     72.40   40.9500   525315.2  3  0
2024  5 11  1 31  0   0    -4.68     5.80   -22.99   -738.30    -34.81     56.20   38.8600   508875.0  3  0
2024  5 11  1 32  0   0    -4.32     9.58   -22.81   -744.50    -34.89     25.69   38.4400   470293.4  3  0
2024  5 11  1 33  0   0    -7.60     2.87   -27.15   -742.00    -35.94     39.86   37.7400   465005.8  3  0
2024  5 11  1 34  0   0    -0.59    15.39   -21.25   -732.10    -36.97     31.40   45.4900   357696.8  3  0
2024  5 11  1 35  0   0    -2.73    13.22   -24.12   -736.70    -32.57     30.54   44.0900   275151.4  3  0
2024  5 11  1 36  0   0    -6.26    14.99   -23.79   -741.62    -28.17     26.60   43.2000   275297.0  3  0
2024  5 11  1 37  0   0    -8.13    12.77   -26.40   -735.36    -23.77     24.50   42.4300   288207.8  3  0
2024  5 11  1 38  0   0   -11.23     9.29   -27.61   -744.05    -16.31     26.76   42.9200   325188.2  3  0
2024  5 11  1 39  0   0    -9.20     5.47   -24.78   -747.19    -24.64     34.40   41.4000   292475.4  3  0
2024  5 11  1 40  0   0    -6.00    10.67   -28.55   -742.57    -32.98     37.40   41.5300   226231.7  3  0
2024  5 11  1 41  0   0    -2.41    13.43   -28.07   -737.75    -20.25     38.20   42.4300   255549.4  3  0
2024  5 11  1 42  0   0    -2.69    15.73   -27.69   -730.81     -7.53     33.61   41.3000   238134.8  3  0
2024  5 11  1 43  0   0     0.84    17.66   -26.53   -730.05      5.20     32.47   41.2400   236883.0  3  0
2024  5 11  1 44  0   0     1.69    15.39   -25.63   -727.83      2.70     33.90   43.9000   307947.9  3  0
2024  5 11  1 45  0   0     0.25    13.48   -28.22   -734.20      0.21     33.23   45.7900   292981.0  3  0
2024  5 11  1 46  0   0     0.16    15.03   -28.60   -726.80      7.87     26.10   42.6410   264505.2  3  0
2024  5 11  1 47  0   0     1.02    15.09   -27.24   -726.30      1.61     26.20   43.4753   281176.5  3  0
2024  5 11  1 48  0   0    -0.06    14.11   -27.63   -729.60     -4.64     16.60   44.3096   273974.6  3  0
2024  5 11  1 49  0   0    -1.44    14.87   -26.19   -735.30     -4.34     20.80   44.8108   256138.6  3  0
2024  5 11  1 50  0   0    -3.38    16.84   -28.39   -736.80     -4.03     12.20   45.3121   257252.4  3  0
2024  5 11  1 51  0   0    -0.65    15.89   -28.14   -731.20     -0.05     17.50   43.8197   202971.9  3  0
2024  5 11  1 52  0   0     0.60    15.99   -27.53   -734.90      3.93     17.80   42.3274   167751.4  3  0
2024  5 11  1 53  0   0    -0.78    15.04   -27.35   -735.20      7.91     18.67   40.8350   135339.0  3  0
2024  5 11  1 54  0   0     1.66    14.96   -27.98   -728.10     16.23     13.24   41.9100   127072.4  3  0
2024  5 11  1 55  0   0     3.26    15.85   -26.25   -736.40     24.57     24.09   36.1500   118805.8  3  0
2024  5 11  1 56  0   0     2.74    11.30   -25.96   -740.70      6.00     22.91   37.3091   112294.8  3  0
2024  5 11  1 57  0   0     3.71     7.14   -26.93   -737.80      5.58     26.60   34.3100   110226.3  3  0
2024  5 11  1 58  0   0     4.75     7.02   -26.56   -737.90      9.79     30.29   34.9930   124566.5  3  0
2024  5 11  1 59  0   0     7.17     6.40   -28.27   -735.50      5.58     30.74   32.7400   113893.6  3  0
2024  5 11  2  0  0   0     5.72     6.51   -29.53   -735.60      6.01     31.19   35.7800   141197.9  3  0
2024  5 11  2  1  0   0     4.93     5.72   -27.27   -736.00      4.71     29.37   37.4600   147217.9  3  0
2024  5 11  2  2  0   0     2.97     2.73   -25.82   -746.00     -0.34     31.80   35.6400   153237.8  3  0
2024  5 11  2  3  0   0     3.96     0.59   -25.77   -742.15     -5.39     28.45   32.7800   143536.1  3  0
2024  5 11  2  4  0   0     4.64     1.55   -26.25   -734.83      7.30     34.82   34.8800   110412.4  3  0
2024  5 11  2  5  0   0     2.27     2.23   -26.94   -739.90      1.22     28.11   32.9100   103976.1  3  0
2024  5 11  2  6  0   0    -0.16     3.01   -26.52   -742.40     -4.86     28.86   35.7400    88873.6  3  0
2024  5 11  2  7  0   0     3.51     5.35   -25.17   -745.60     -1.47     30.90   32.9400   111470.7  3  0
2024  5 11  2  8  0   0     0.03     2.40   -25.61   -743.22      1.90     28.76   31.4800    90083.8  3  0
2024  5 11  2  9  0   0    -3.94    -0.98   -23.54   -748.04     -4.80     30.09   33.4200    99825.6  3  0
2024  5 11  2 10  0   0    -2.84    -0.09   -22.86   -743.61     12.20     31.92   32.8700    98972.4  3  0
2024  5 11  2 11  0   0    -3.60    -5.69   -23.14   -749.70     11.09     39.80   41.2100    96182.6  3  0
2024  5 11  2 12  0   0     0.95    -6.19   -23.10   -742.70     10.52     32.50   43.4900    88359.5  3  0
2024  5 11  2 13  0   0    -4.85    -9.62   -21.91   -752.61      9.95     28.10   34.9400    98057.4  3  0
2024  5 11  2 14  0   0    -6.36     3.42   -23.42   -748.00     -9.47     34.62   34.9800   127474.6  3  0
2024  5 11  2 15  0   0    -8.21    -3.25   -21.91   -758.00      2.15     24.30   33.4600   165717.0  3  0
2024  5 11  2 16  0   0   -15.16     9.45   -16.28   -787.10     -6.97     31.74   35.8000   161507.6  3  0
2024  5 11  2 17  0   0   -15.96    -4.50   -13.78   -767.10    -16.09     29.54   31.6955   152873.2  3  0
2024  5 11  2 18  0   0   -15.51   -11.34   -14.52   -773.20    -25.22     12.70   33.7439   144238.8  3  0
2024  5 11  2 19  0   0   -11.03    -4.57   -13.34   -756.40    -66.30     18.60   27.0000   110952.9  3  0
2024  5 11  2 20  0   0    -6.41     1.94   -13.39   -751.11    -31.63      8.50   29.9100   103569.7  3  0
2024  5 11  2 21  0   0    -6.36    -0.45   -17.53   -748.36    -28.04      4.70   28.6500    80846.1  3  0
2024  5 11  2 22  0   0    -9.89    -6.43   -18.39   -754.42    -18.30      9.40   30.1200   105099.9  3  0
2024  5 11  2 23  0   0   -15.47   -22.30   -17.64   -763.76    -80.37      8.50   28.0000   115687.3  3  0
2024  5 11  2 24  0   0   -14.06   -20.35   -19.61   -758.48    -69.25      3.20   27.3100   135508.8  3  0
2024  5 11  2 25  0   0   -12.82   -19.91   -21.08   -755.89    -53.53      6.90   27.8200   132842.2  3  0
2024  5 11  2 26  0   0   -12.19   -19.27   -22.49   -756.05    -52.85      3.80   28.2500   126501.0  3  0
2024  5 11  2 27  0   0    -4.41   -18.83   -23.66   -740.88    -56.38      5.90   25.6600   124370.9  3  0
2024  5 11  2 28  0   0    -0.59   -18.33   -24.20   -736.46    -59.90      2.60   25.4200   122240.8  3  0
2024  5 11  2 29  0   0    -0.79   -18.29   -23.11   -728.93    -53.96      4.08   27.4000   150407.7  3  0
2024  5 11  2 30  0   0     1.96   -16.97   -22.55   -722.18    -32.32      3.58   26.3000   131383.6  3  0
2024  5 11  2 31  0   0     3.09   -15.30   -23.51   -726.69    -56.68      3.07   27.4100   146591.8  2  3
2024  5 11  2 32  0   0    -4.58   -16.69   -22.22   -736.69    -48.45      1.30   27.5400   116303.3  2  3
2024  5 11  2 33  0   0    -7.43   -18.59   -24.70   -746.69    -42.82      0.91   21.8000   119629.3  2  3
2024  5 11  2 34  0   0    -5.26   -16.98   -22.16   -756.69    -37.20     20.50   21.9900   122955.3  2  3
2024  5 11  2 35  0   0    -4.94   -16.98   -26.99   -766.69    -40.34     16.58   16.9154   118478.1  2  3
2024  5 11  2 36  0   0    -5.46   -15.42   -27.96   -776.69    -36.30     18.59   15.0801   116427.3  2  3
2024  5 11  2 37  0   0    -6.65   -14.24   -28.57   -786.69    -32.27     19.84   14.1330   151355.5  2  3
2024  5 11  2 38  0   0    -7.60   -13.19   -28.94   -795.03    -32.26     18.66   12.8900   196762.1  2  3
2024  5 11  2 39  0   0   -10.91   -20.06   -21.66   -793.18    -32.25     16.90   16.7100   255790.8  2  3
2024  5 11  2 40  0   0   -14.56   -17.02   -24.10   -801.38    -35.27     -6.05   16.3000   332528.0  2  3
2024  5 11  2 41  0   0   -15.82   -17.58   -27.10   -799.31    -40.21    -11.80   16.9200   432286.4  2  3
2024  5 11  2 42  0   0   -14.14   -17.78   -28.03   -797.24    -45.16    -17.55   16.4700   561972.3  2  3
2024  5 11  2 43  0   0   -12.29   -17.00   -29.67   -788.07    -25.00    -19.61   15.6400   730564.0  2  3
2024  5 11  2 44  0   0   -11.43   -16.62   -30.68   -778.41    -20.94    -31.89   15.1700   752125.4  2  3
2024  5 11  2 45  0   0    -8.45   -16.29   -31.97   -768.75    -16.90    -44.17   15.9200   705380.1  2  3
2024  5 11  2 46  0   0    -9.01   -16.73   -32.09   -764.66     -9.77    -45.49   15.2100   605584.6  2  3
2024  5 11  2 47  0   0   -12.63   -16.90   -28.77   -760.58     -2.64    -46.82   14.1700   513396.9  2  3
2024  5 11  2 48  0   0   -13.76   -16.81   -28.07   -768.60    -13.48    -36.60   14.7400   667416.0  2  3
2024  5 11  2 49  0   0   -10.80   -16.70   -32.22   -748.60     -9.61    -34.40   13.1910   774867.6  1  1
2024  5 11  2 50  0   0   -10.19   -17.58   -32.09   -733.82     -5.74    -32.22   11.4831   789984.7  1  1
2024  5 11  2 51  0   0   -11.55   -17.69   -30.41   -730.64      1.08    -30.84   10.0833   852398.5  1  1
2024  5 11  2 52  0   0   -11.81   -17.09   -30.79   -737.02      7.90    -29.47    8.6836   917185.0  1  1
2024  5 11  2 53  0   0   -12.97   -16.36   -29.44   -722.50      8.08    -30.82    8.8796   925096.5  1  1
2024  5 11  2 54  0   0   -12.13   -16.78   -29.75   -728.84      8.26    -32.17    9.0756   933075.9  1  1
2024  5 11  2 55  0   0   -11.07   -16.36   -30.09   -717.99      8.43     -7.73    9.2716   941055.3  1  1
2024  5 11  2 56  0   0   -10.79   -18.31   -30.16   -718.88      8.61     -9.66    9.4676   949034.7  1  1
2024  5 11  2 57  0   0   -12.20   -19.34   -30.28   -716.92      5.94     -7.09   10.1641   912018.6  1  1
2024  5 11  2 58  0   0   -12.18   -19.29   -30.41   -724.92      3.28     -1.86   10.8606   875738.9  1  1
2024  5 11  2 59  0   0   -12.05   -19.52   -30.55   -768.75     -1.09    -12.60   11.2682   929081.4  2  3
2024  5 11  3  0  0   0   -14.73   -20.23   -28.79   -768.59     -5.47    -10.06   11.6757   984000.8  2  3
2024  5 11  3  1  0   0   -14.01   -19.91   -29.44   -765.92     -3.99     -7.53   11.2466   852469.4  2  3
2024  5 11  3  2  0   0   -13.48   -19.74   -29.78   -766.49     -0.53     -7.64    9.2115   879282.5  2  3
2024  5 11  3  3  0   0   -13.98   -19.62   -29.61   -767.05      2.94     -9.51    7.1765   906510.7  2  3
2024  5 11  3  4  0   0   -13.47   -19.70   -30.10   -770.21      2.10     -9.18    6.9262  1001521.1  2  3
2024  5 11  3  5  0   0   -11.81   -20.15   -30.26   -773.36      1.27     -7.73    6.6759  1101265.5  2  3
2024  5 11  3  6  0   0   -12.37   -19.81   -30.38   -769.99      1.64     -6.28    7.0917  1046036.5  2  3
2024  5 11  3  7  0   0   -12.04   -19.84   -30.77   -766.61      2.00      1.61    7.5076   992938.6  2  3
2024  5 11  3  8  0   0   -11.75   -19.60   -31.03   -763.23      2.36     -4.59    7.9234   939840.7  2  3
2024  5 11  3  9  0   0   -11.44   -19.91   -31.01   -766.90      4.59     -8.89    8.0949   977831.9  2  3
2024  5 11  3 10  0   0   -11.98   -19.26   -31.42   -736.90      6.81    -15.36    8.2664   752178.4  1  1
2024  5 11  3 11  0   0   -11.24   -19.27   -31.57   -706.90      9.04    -10.58    8.4378   578598.8  1  1
2024  5 11  3 12  0   0   -11.00   -19.59   -31.42   -701.30      2.73     -6.58    9.0600   445076.0  1  1
2024  5 11  3 13  0   0   -11.21   -20.34   -31.51   -701.52     -3.59     -3.01    9.0400   342366.1  1  1
2024  5 11  3 14  0   0   -10.78   -20.52   -31.80   -701.02     15.15     -8.72    6.9538   263358.6  1  1
2024  5 11  3 15  0   0   -10.68   -20.26   -32.17   -706.86     11.50     -7.82    6.3450   202583.5  1  1
2024  5 11  3 16  0   0   -10.52   -20.93   -32.24   -703.48      7.85     -6.38    6.4039   165619.2  1  1
2024  5 11  3 17  0   0   -10.15   -19.33   -32.42   -697.66      9.25    -14.88    6.3861   157901.3  1  1
2024  5 11  3 18  0   0    -9.38   -18.93   -32.87   -685.72     10.65    -16.65    6.3683   163413.9  1  1
2024  5 11  3 19  0   0    -8.54   -19.72   -33.46   -690.19     10.21    -11.41    6.4311   168028.9  1  1
2024  5 11  3 20  0   0    -8.49   -19.27   -33.07   -686.78     11.81    -12.53    6.9661   155393.5  1  1
2024  5 11  3 21  0   0    -8.59   -19.79   -32.79   -684.66     13.42    -13.03    7.5010   159038.9  1  1
2024  5 11  3 22  0   0    -8.28   -20.40   -32.80   -682.54     18.26    -13.53    7.4570   162684.2  1  1
2024  5 11  3 23  0   0    -8.97   -20.85   -31.64   -692.54     23.08    -15.87    7.4130   176772.9  2  3
2024  5 11  3 24  0   0    -9.32   -20.28   -32.60   -724.92     23.35     -8.31    7.9199   164863.7  2  3
2024  5 11  3 25  0   0    -9.41   -20.61   -31.09   -731.00     16.21    -11.27    8.2970   191074.8  2  3
2024  5 11  3 26  0   0    -9.07   -22.09   -30.69   -737.07      9.06    -15.08    8.6741   177091.6  2  3
2024  5 11  3 27  0   0    -9.43   -22.43   -30.02   -730.09     28.69     -6.68    9.0204   180445.4  2  3
2024  5 11  3 28  0   0   -11.95   -21.23   -29.71   -737.53     18.97     -2.35    8.7582   174106.5  2  3
2024  5 11  3 29  0   0   -10.11   -22.62   -31.01   -744.97      9.25      5.00    8.4961   186236.5  2  3
2024  5 11  3 30  0   0   -10.28   -23.85   -29.66   -743.02     13.22      5.50    8.5413   173550.0  2  3
2024  5 11  3 31  0   0    -9.86   -23.93   -28.77   -741.08     17.18      7.06    8.5866   202154.7  2  3
2024  5 11  3 32  0   0   -12.14   -23.68   -29.45   -736.24     33.63     -0.60    8.2359   185919.1  2  3
2024  5 11  3 33  0   0   -12.46   -23.04   -30.12   -716.24     33.60      1.65    7.8572   185138.0  3  0
2024  5 11  3 34  0   0   -12.88   -22.14   -30.36   -701.83     33.56      3.90    7.4785   184357.0  3  0
2024  5 11  3 35  0   0   -12.47   -23.82   -29.59   -703.09     31.22      0.51    7.5470   179227.8  3  0
2024  5 11  3 36  0   0   -12.29   -25.21   -28.35   -699.78     28.89      5.99    7.6154   198678.8  3  0
2024  5 11  3 37  0   0   -13.26   -24.09   -28.48   -702.32     28.50      9.65    8.1428   208466.6  3  0
2024  5 11  3 38  0   0   -12.61   -24.34   -28.92   -704.86     25.19     13.31    8.4153   218254.5  3  0
2024  5 11  3 39  0   0   -13.63   -24.80   -28.30   -706.30     21.87     14.62    8.6878   215156.2  3  0
2024  5 11  3 40  0   0   -13.40   -24.98   -27.81   -705.91     18.38      5.42    8.2819   186616.8  3  0
2024  5 11  3 41  0   0   -13.32   -25.22   -27.45   -696.37     12.40      7.61    8.2633   183801.7  3  0
2024  5 11  3 42  0   0   -13.77   -26.15   -26.44   -692.40      6.44     14.92    8.2447   141385.9  3  0
2024  5 11  3 43  0   0   -14.54   -28.67   -22.15   -695.00      0.47     15.08   10.2151   110130.4  3  0
2024  5 11  3 44  0   0   -14.29   -27.99   -23.06   -693.90     -5.49     14.19   11.3411   116756.1  3  0
2024  5 11  3 45  0   0   -15.02   -27.67   -23.35   -692.71    -13.39     16.86   11.6042   135063.0  3  0
2024  5 11  3 46  0   0   -14.78   -27.47   -23.62   -692.91    -14.79     15.50   10.8994   122876.6  3  0
2024  5 11  3 47  0   0   -14.62   -27.57   -24.21   -697.40    -16.17     17.62   10.5282   147692.0  3  0
2024  5 11  3 48  0   0   -14.75   -32.98   -18.32   -695.84    -17.55     26.93   10.1569   191999.6  3  0
2024  5 11  3 49  0   0   -14.79   -33.56   -16.04   -693.87    -32.81     27.10    7.8746   201442.8  2  1
2024  5 11  3 50  0   0   -14.92   -33.06   -17.02   -700.40    -20.30     26.20    9.4144   168906.4  3  0
2024  5 11  3 51  0   0   -14.99   -33.13   -17.09   -702.10    -21.70     24.78    9.1620   183103.0  3  0
2024  5 11  3 52  0   0   -15.30   -32.07   -19.06   -695.20    -23.09     19.51    8.9095   176826.1  3  0
2024  5 11  3 53  0   0   -15.03   -32.15   -18.91   -694.78    -27.42     21.89    8.6029   174010.9  3  0
2024  5 11  3 54  0   0   -14.32   -35.11    -8.70   -696.65    -31.75     24.26    8.2964   171195.8  3  0
2024  5 11  3 55  0   0   -13.09   -34.30    -8.08   -697.20    -35.84     34.85   10.7853   165702.4  3  0
2024  5 11  3 56  0   0   -14.63   -36.22    -4.94   -702.70    -56.10     32.73   14.0209   176817.7  3  0
2024  5 11  3 57  0   0   -15.23   -36.54    -5.10   -707.00    -62.10     35.62   15.2118   182305.9  3  0
2024  5 11  3 58  0   0   -16.34   -35.97    -5.90   -687.00    -40.11     36.85   13.9300   169583.5  2  1
2024  5 11  3 59  0   0   -14.46   -36.32    -4.28   -693.97    -48.32     40.74   15.8900   208824.0  2  1
2024  5 11  4  0  0   0   -13.18   -36.51    -4.09   -694.02    -48.16     36.76   15.4100   193799.3  2  1
