Produced from DSCOVR NOAA NGDC NetCDF (nT, km/s, cm^-3, K)
year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5 30  0  0  0   0     0.05     8.23     2.61   -401.20     13.80      3.20    1.3200    52111.0
2024  5 30  0  1  0   0    -0.30     8.29     2.14   -404.00     13.90      3.40    1.2500    63956.0
2024  5 30  0  2  0   0     0.23     8.08     2.81   -402.95     13.85      3.30    1.3350    64761.5
2024  5 30  0  4  0   0     1.28     7.66     4.14   -402.40     13.80      3.30    1.1900    50957.0
2024  5 30  0  5  0   0     1.31     7.65     4.12   -401.40     13.80      3.30    1.2900    56551.0
2024  5 30  0  6  0   0     1.26     7.93     3.64   -403.20     13.80      3.30    1.0300    46667.0
2024  5 30  0  7  0   0     1.46     7.77     4.01   -404.00     13.90      3.30    1.0500    47330.0
2024  5 30  0  8  0   0     1.31     7.57     4.33   -408.00     14.00      3.40    1.1400    63217.0
2024  5 30  0  9  0   0     0.59     7.67     4.29   -406.60     14.00      3.40    1.1400    50253.0
2024  5 30  0 10  0   0     1.08     7.57     4.29   -403.70     13.90      3.30    1.1400    49300.0
2024  5 30  0 11  0   0     0.60     7.75     4.16   -406.00     14.00      3.40    1.0800    44234.0
2024  5 30  0 12  0   0     0.81     7.60     4.37   -410.00     14.10      3.30    1.0200    64932.0
2024  5 30  0 13  0   0     0.82     7.59     4.39   -403.00     13.80      3.30    1.0300    44578.0
2024  5 30  0 14  0   0     0.90     7.54     4.43   -407.40     14.00      3.30    1.0400    53392.0
2024  5 30  0 15  0   0     0.92     7.55     4.43   -408.30     14.00      3.40    1.0600    53673.0
2024  5 30  0 16  0   0     1.02     8.10     3.63   -409.00     14.10      3.40       nan    41256.0
2024  5 30  0 17  0   0     0.98     8.09     3.70   -409.50     14.00      3.30       nan    41008.0
2024  5 30  0 18  0   0     1.40     7.13     4.91   -403.60     13.90      3.20    1.1200    55814.0
2024  5 30  0 19  0   0     1.12     7.83     3.96   -408.40     14.00      3.20    1.0800    57976.0
2024  5 30  0 20  0   0     1.31     7.57     4.31   -402.40     13.80      3.30    1.1300    50243.0
2024  5 30  0 21  0   0     1.25     7.53     4.29   -407.80     14.00      3.20    1.1700    54719.0
2024  5 30  0 22  0   0     1.26     7.61     4.22   -405.60     14.00      3.30    1.0200    48300.0
2024  5 30  0 23  0   0     1.28     7.59     4.28   -405.00     13.90      3.30    1.0800    47372.0
2024  5 30  0 24  0   0     0.99     7.62     4.17   -403.90     13.90      3.30    1.0200    41659.0
2024  5 30  0 25  0   0     1.17     7.66     4.10   -408.80     14.00      3.20    1.0850    54705.0
2024  5 30  0 26  0   0     1.28     7.59     4.06   -406.30     14.00      3.20    1.1500    63613.0
2024  5 30  0 27  0   0     1.24     7.50     4.12   -402.40     13.90      3.30    1.2500    58289.0
