Produced from DSCOVR NOAA NGDC NetCDF (nT, km/s, cm^-3, K)
year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5 21  0  0  0   0    -2.74    -4.80     1.21   -412.10      8.50      0.50    2.9600   184575.0
2024  5 21  0  1  0   0    -3.68    -3.80     1.87   -412.30      8.60      0.50    1.7900    41822.0
2024  5 21  0  2  0   0    -4.29    -2.33     2.67   -436.20      9.00      0.50    2.1900   153426.0
2024  5 21  0  3  0   0    -4.40    -0.80     3.16   -424.00      8.80      0.50    2.7800   165027.0
2024  5 21  0  4  0   0    -4.76    -0.78     2.84   -443.50      9.20      0.60    1.9800    49188.0
2024  5 21  0  5  0   0    -4.72    -2.06     2.64   -409.50      8.50      0.50    1.4600    45599.0
2024  5 21  0  6  0   0    -3.28    -4.99     1.29   -408.50      8.50      0.50    3.2100   170880.0
2024  5 21  0  7  0   0    -3.68    -4.37     2.15   -414.40      8.60      0.50    3.5400   213444.0
2024  5 21  0  8  0   0    -3.27    -4.45     1.93   -408.50     31.30    -44.80    3.9800   168330.0
2024  5 21  0  9  0   0    -2.73    -5.21     1.03   -409.10      8.50      0.50    4.0500   173839.0
2024  5 21  0 10  0   0    -3.41    -4.51     2.26   -409.80      8.50      0.50    3.2000   170541.0
2024  5 21  0 11  0   0    -3.48    -4.47     2.15   -410.00      8.50      0.50    3.6700   192320.0
2024  5 21  0 12  0   0    -3.81    -4.05     2.04   -399.50     14.80    -16.30    2.9400    90979.0
2024  5 21  0 13  0   0    -2.55    -5.08     1.82   -410.80     48.20    -68.10    5.1700   216447.0
2024  5 21  0 14  0   0    -2.71    -4.82     2.17   -407.80     51.20    -76.70    4.3800   166565.0
2024  5 21  0 15  0   0    -2.94    -4.60     2.32   -407.30     52.80    -72.00    4.2500   173102.0
2024  5 21  0 16  0   0    -3.30    -4.64     1.69   -409.20      8.50      0.50    3.8400   176679.0
2024  5 21  0 17  0   0    -3.80    -4.02     2.06   -407.10      8.50      0.50    3.3300   144564.0
2024  5 21  0 18  0   0    -3.86    -3.97     2.17   -412.00      8.50      0.50    3.5300   190124.0
2024  5 21  0 19  0   0    -3.78    -3.94     2.31   -401.50     19.30    -28.80    3.1700    95018.0
2024  5 21  0 20  0   0    -4.29    -3.26     2.65   -413.50      8.60      0.50    3.6100   164602.0
2024  5 21  0 21  0   0    -3.93    -4.16     1.81   -411.90      8.60      0.40    3.3100   237649.0
2024  5 21  0 22  0   0    -3.03    -4.99     1.07   -410.70      8.50      0.50    4.1600   193749.0
2024  5 21  0 23  0   0    -4.28    -3.66     2.24   -421.50      8.80      0.30    2.5600   148191.0
2024  5 21  0 24  0   0    -4.30    -3.26     2.49   -431.70      9.00      0.40    2.8800   173675.0
2024  5 21  0 25  0   0    -3.05    -3.18    -2.39   -405.30     12.80    -37.90    2.5200    91988.0
2024  5 21  0 26  0   0    -2.41    -2.84    -4.49   -408.70     13.30    -24.80    3.4200   185949.0
2024  5 21  0 27  0   0    -1.79    -2.86    -4.97   -413.60     22.70    -54.00    4.7200   248536.0
2024  5 21  0 28  0   0    -2.82    -3.91    -3.25   -410.50      8.50      0.50    3.4600   188689.0
2024  5 21  0 29  0   0    -2.89    -4.06    -2.91   -409.30     16.10    -21.30    3.4300   187293.0
2024  5 21  0 30  0   0    -2.87    -3.13    -3.85   -409.40     22.70    -39.00    4.5300   209543.0
2024  5 21  0 31  0   0    -2.98    -3.99    -3.42   -399.40     16.00    -36.20    2.8400    44622.0
2024  5 21  0 32  0   0    -3.42    -3.60    -3.53   -410.80      8.60    -12.40    4.0300   214753.0
2024  5 21  0 33  0   0    -3.70    -3.68    -3.29   -409.40      8.80      0.10    2.6500    51731.0
2024  5 21  0 34  0   0    -2.94    -3.55    -4.09   -402.60     17.70    -48.10    3.4400   149055.0
2024  5 21  0 35  0   0    -3.60    -3.15    -4.02   -412.70     20.60    -34.80    4.8000   280090.0
2024  5 21  0 36  0   0    -3.83    -2.96    -3.89   -404.50     16.30    -51.30    3.3800    79451.0
2024  5 21  0 37  0   0    -4.29    -3.64    -1.96   -414.10      8.70      0.30    4.1200   193572.0
2024  5 21  0 38  0   0    -4.66    -3.30    -2.27   -404.40      8.40      0.30    1.8800    41532.0
2024  5 21  0 39  0   0    -4.72    -3.83    -1.50   -393.50      8.20      0.40    2.0800    53504.0
2024  5 21  0 40  0   0    -5.06    -2.53    -2.13   -395.30      8.20      0.40    1.9900    57671.0
2024  5 21  0 41  0   0    -5.46    -2.69    -1.62   -391.10      8.10      0.40    1.9300    58152.0
2024  5 21  0 42  0   0    -5.48    -3.00    -1.21   -390.20      8.10      0.40    2.1200    62996.0
2024  5 21  0 43  0   0    -5.21    -3.78    -0.98   -390.50      8.20      0.40    2.4400    57627.0
2024  5 21  0 44  0   0    -5.25    -3.16    -1.96   -394.10      8.20      0.40    2.5800    62642.0
2024  5 21  0 45  0   0    -3.99    -2.90     0.36   -405.30     21.40    -42.20    4.7100   142612.0
2024  5 21  0 46  0   0    -0.16    -3.37     5.93   -404.70     38.70    -78.00    4.7700   138370.0
2024  5 21  0 47  0   0    -0.58    -3.54     5.74   -405.40     43.60    -72.90    5.4900   148683.0
2024  5 21  0 48  0   0    -0.72    -3.91     5.68   -406.90     43.00    -74.80    5.1700   154817.0
2024  5 21  0 49  0   0    -0.57    -3.35     6.08   -407.30     40.50    -77.60    5.1600   143905.0
2024  5 21  0 50  0   0    -0.36    -2.45     6.51   -407.10     39.30    -79.90    5.3400   143199.0
2024  5 21  0 51  0   0     0.22    -4.05     4.64   -407.50     49.10    -67.40    5.6500   136565.0
2024  5 21  0 52  0   0    -0.22    -5.67     3.92   -406.90     57.20    -71.00    5.4600   137762.0
2024  5 21  0 53  0   0    -0.42    -5.85     3.67   -405.70     53.20    -64.80    5.6700   136722.0
2024  5 21  0 54  0   0    -0.36    -5.82     3.57   -406.40     56.00    -67.20    5.5600   138877.0
2024  5 21  0 55  0   0    -0.45    -5.45     4.03   -406.20     53.90    -68.70    5.4900   142465.0
2024  5 21  0 56  0   0    -1.01    -5.41     4.04   -405.40     52.10    -67.50    5.6900   153158.0
2024  5 21  0 57  0   0    -1.04    -5.34     4.06   -406.30     54.30    -68.70    5.2600   145259.0
2024  5 21  0 58  0   0    -0.17    -5.20     4.43   -407.20     52.80    -71.70    5.5100   143777.0
2024  5 21  0 59  0   0    -0.98    -5.14     4.32   -405.60     55.60    -72.80    5.1300   147603.0
2024  5 21  1  0  0   0    -1.07    -5.18     4.39   -406.30     52.80    -74.80    4.9500   142564.0
2024  5 21  1  1  0   0    -1.38    -5.29     4.04   -404.20     57.30    -75.50    4.9300   133179.0
2024  5 21  1  2  0   0    -1.33    -5.39     3.90   -405.10     51.60    -61.20    5.3400   171823.0
2024  5 21  1  3  0   0    -1.51    -5.31     3.84   -405.30     52.30    -74.00    5.2000   160467.0
2024  5 21  1  4  0   0    -1.65    -5.73     3.14   -403.10     50.30    -65.40    5.1500   141035.0
2024  5 21  1  5  0   0    -1.96    -5.30     3.53   -403.70     47.20    -69.90    4.9700   156594.0
2024  5 21  1  6  0   0    -2.48    -4.80     3.88   -404.30     53.80    -81.10    4.6000   164489.0
2024  5 21  1  7  0   0    -2.34    -5.14     3.19   -402.90     54.60    -69.30    5.0200   161692.0
2024  5 21  1  8  0   0    -3.03    -4.41     3.95   -404.60     43.60    -76.50    4.1600   159431.0
2024  5 21  1  9  0   0    -2.72    -4.29     4.26   -405.00     52.50    -60.50    5.4700   212323.0
2024  5 21  1 10  0   0    -2.72    -4.13     4.49   -405.20     25.30    -39.90    4.5900   186784.0
2024  5 21  1 11  0   0    -2.38    -4.03     4.59   -405.30     11.70      1.40    4.2000   163875.0
2024  5 21  1 12  0   0    -1.96    -4.14     4.79   -404.60     52.20    -81.60    4.4700   152602.0
2024  5 21  1 13  0   0    -1.79    -4.23     4.79   -404.50     44.20    -85.80    4.1000   149633.0
2024  5 21  1 14  0   0    -1.95    -4.43     4.05   -408.40     28.40    -39.70    4.2800   162208.0
2024  5 21  1 15  0   0    -5.19     0.08     2.73   -431.30      9.00      0.30    1.6300    48985.0
2024  5 21  1 16  0   0    -5.90     1.18     1.59   -407.90      8.50      0.30    1.5700    26096.0
2024  5 21  1 17  0   0    -5.92     1.71     1.20   -409.90      8.50      0.30       nan    30753.0
2024  5 21  1 18  0   0    -5.88     1.80     0.90   -413.10      8.60      0.30       nan    39285.0
2024  5 21  1 19  0   0    -6.10     1.92     0.03   -405.40      8.50      0.30       nan    27257.0
2024  5 21  1 20  0   0    -6.16     2.10    -0.01   -405.20      8.50      0.30       nan    24644.0
2024  5 21  1 21  0   0    -5.92     2.02    -0.06   -411.40      8.60      0.30       nan    38904.0
2024  5 21  1 22  0   0    -5.79     2.40    -0.22   -407.90      8.50      0.30       nan    35087.0
2024  5 21  1 23  0   0    -5.88     2.20    -0.45   -410.30      8.60      0.30       nan    42110.0
2024  5 21  1 24  0   0    -5.85     2.02    -0.27   -413.60      8.60      0.30       nan    39807.0
2024  5 21  1 25  0   0    -5.58     2.64    -0.95   -408.00      8.50      0.20    1.0300    48647.0
2024  5 21  1 26  0   0    -5.37     3.08    -0.94   -405.70      8.50      0.20    1.1100    47503.0
2024  5 21  1 27  0   0    -5.91     1.63     0.64   -410.60      8.50      0.20    1.0733    35694.0
2024  5 21  1 28  0   0    -5.93     0.89     1.58   -405.50      8.50      0.20       nan    28674.0
2024  5 21  1 29  0   0    -5.82     0.00     1.84   -406.20      8.50      0.20    1.0000    30391.0
2024  5 21  1 30  0   0    -5.70     0.16     1.88   -404.00      8.50      0.20    1.1050    15155.0
2024  5 21  1 31  0   0    -5.37     0.45     2.46   -403.80      8.40      0.20       nan    18461.0
2024  5 21  1 32  0   0    -5.38     1.85     1.47   -405.90      8.50      0.20       nan    25563.0
2024  5 21  1 33  0   0    -4.20    -0.75     2.95   -405.80      8.50      0.20    1.4200    43103.0
2024  5 21  1 34  0   0    -2.12    -0.97     3.95   -415.10      8.70      0.30    3.4700   185555.0
2024  5 21  1 35  0   0    -2.61    -0.57     3.56   -417.20      8.70      0.20    2.6900   142270.0
2024  5 21  1 36  0   0    -2.92    -0.39     4.14   -418.30      8.70      0.20    4.0100   136876.0
2024  5 21  1 37  0   0    -2.05     0.20     4.87   -411.40      8.60      0.20    4.3400   175808.0
2024  5 21  1 38  0   0    -2.27     0.52     4.93   -410.00      8.50      0.20    4.3600   178451.0
2024  5 21  1 39  0   0    -3.44    -0.28     3.10   -413.40      9.20     -0.10    3.6400   158494.0
