Produced from DSCOVR NOAA NGDC NetCDF (nT, km/s, cm^-3, K)
year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5 10  0  0  0   0    -3.36     2.20    -4.07   -415.10    -14.70    -36.30    5.8800    76754.0
2024  5 10  0  1  0   0    -3.06     2.06    -4.50   -416.50    -12.40    -41.90    5.8700    77259.0
2024  5 10  0  2  0   0    -3.50     2.49    -3.92   -416.30    -16.00    -43.00    5.7600    81815.0
2024  5 10  0  3  0   0    -3.92     2.24    -3.64   -414.10     -7.30    -15.90    5.4300    88462.0
2024  5 10  0  4  0   0    -3.84     2.81    -3.48   -417.30    -13.60    -33.80    5.4800   101526.0
2024  5 10  0  5  0   0    -3.78     3.44    -2.99   -415.70    -20.70    -28.80    5.4100    87739.0
2024  5 10  0  6  0   0    -3.87     2.94    -3.36   -416.00    -12.60    -30.30    5.4700    86850.0
2024  5 10  0  7  0   0    -3.60     3.87    -2.63   -416.30    -17.00    -49.00    5.3700    83247.0
2024  5 10  0  8  0   0    -3.73     3.17    -2.94   -414.63    -18.20    -39.13    5.2900    81292.0
2024  5 10  0 10  0   0    -4.00     1.77    -3.55   -411.30    -20.60    -19.40    5.1300    77382.0
2024  5 10  0 11  0   0    -3.86     2.13    -3.47   -413.40    -15.70    -18.10    5.5100    87941.0
2024  5 10  0 12  0   0    -4.10     1.65    -3.51   -410.20    -10.90    -11.20    5.1100    76889.0
2024  5 10  0 13  0   0    -3.80     3.22    -2.69   -411.70    -21.20    -29.10    5.4600    86352.0
2024  5 10  0 14  0   0    -3.49     3.03    -3.04   -414.10    -23.20    -32.60    5.5800    80346.0
2024  5 10  0 15  0   0    -3.29     3.86    -2.44   -415.00    -29.70    -42.20    5.7700    86044.0
2024  5 10  0 16  0   0    -3.52     3.30    -2.72   -413.60    -27.60    -31.00    5.6200    81788.0
2024  5 10  0 17  0   0    -2.97     3.53    -3.04   -414.90    -25.90    -28.90    5.7700    81167.0
2024  5 10  0 18  0   0    -3.68     3.10    -2.93   -412.80    -25.70    -31.40    5.4100    80209.0
2024  5 10  0 19  0   0    -3.68     3.06    -3.09   -413.10    -26.30    -21.30    5.2800    87616.0
2024  5 10  0 20  0   0    -3.86     2.09    -3.56   -412.00    -21.60    -15.70    5.3300    78486.0
2024  5 10  0 21  0   0    -4.19     1.72    -3.29   -408.30     -9.90     -8.80    5.0600    69573.0
2024  5 10  0 22  0   0    -4.26     1.21    -3.41   -407.00     -6.20    -11.20    4.8200    68278.0
2024  5 10  0 23  0   0    -4.17     1.01    -3.69   -408.00     -5.90     -7.80    4.9600    70474.0
2024  5 10  0 24  0   0    -4.04     1.23    -3.71   -407.00     -7.90     -4.50    5.0000    66959.0
2024  5 10  0 25  0   0    -4.12     0.88    -3.61   -407.20     -6.40     -7.70    5.0200    68400.0
2024  5 10  0 26  0   0    -4.29     0.02    -3.56   -406.90     -1.00    -15.80    4.8200    69639.0
2024  5 10  0 27  0   0    -4.49     0.70    -3.44   -407.80     -4.70    -16.40    4.7700    84285.0
2024  5 10  0 28  0   0    -4.38     0.63    -3.60   -409.00     -5.70    -12.80    4.7700    80231.0
2024  5 10  0 29  0   0    -4.34     0.43    -3.66   -407.90     -5.90    -12.50    4.7600    70354.0
2024  5 10  0 30  0   0    -3.99     0.04    -3.71   -407.10     -5.10     -7.10    4.7100    72535.0
2024  5 10  0 31  0   0    -3.26    -0.82    -3.79   -407.00     -5.70    -13.10    5.0700    84102.0
2024  5 10  0 32  0   0    -3.77    -0.64    -3.65   -405.60     -2.30    -10.60    4.5900    68278.0
2024  5 10  0 33  0   0    -3.47    -1.14    -3.69   -409.00     -6.80    -13.70    5.0100    85919.0
2024  5 10  0 34  0   0    -3.78    -0.70    -3.75   -406.30     -1.60    -14.80    4.5400    65131.0
2024  5 10  0 35  0   0    -3.70    -0.79    -3.66   -406.90     -0.70     -8.30    4.8900    67395.0
2024  5 10  0 36  0   0    -3.01    -1.07    -3.94   -407.60     -6.40    -16.60    4.5900    72210.0
2024  5 10  0 37  0   0    -3.26    -1.37    -3.80   -408.00     -3.90    -17.10    4.6000    70162.0
2024  5 10  0 38  0   0    -3.58    -0.83    -3.67   -406.70     -0.30     -9.50    4.9600    71075.0
2024  5 10  0 39  0   0    -3.05    -0.65    -4.14   -412.30     -8.40    -15.90    5.3300    98685.0
2024  5 10  0 40  0   0    -3.27    -0.63    -3.95   -407.80     -7.80    -13.90    4.9900    72079.0
2024  5 10  0 41  0   0    -3.99     0.76    -3.20   -402.10    -22.70    -16.00    3.9100    55852.0
2024  5 10  0 42  0   0    -4.36     1.18    -2.45   -400.80    -25.50    -28.80    3.8200    71667.0
2024  5 10  0 43  0   0    -3.23    -2.11    -3.58   -410.60    -10.40    -32.70    4.8600    99483.0
2024  5 10  0 44  0   0    -3.09    -2.21    -3.47   -405.80      0.00    -21.00    4.4100    67223.0
2024  5 10  0 45  0   0    -4.23     2.44    -1.27   -400.30    -20.90    -29.70    3.6400    63894.0
2024  5 10  0 46  0   0    -1.39    -2.56    -1.16   -420.60     -4.80    -42.60    6.9700    87277.0
2024  5 10  0 47  0   0    -0.03    -4.64     0.06   -418.80     -3.60    -43.20    6.9100    66859.0
2024  5 10  0 48  0   0    -0.09    -4.46    -0.64   -420.50     -8.60    -43.10    6.7700    76261.0
2024  5 10  0 49  0   0    -1.55    -3.99    -1.18   -415.40    -10.20    -53.50    6.2500    78684.0
2024  5 10  0 50  0   0    -1.55    -3.85    -1.61   -416.00    -15.50    -53.20    6.3600    81086.0
2024  5 10  0 51  0   0    -1.06    -2.42    -3.38   -416.90    -17.80    -39.10    6.3400    76405.0
2024  5 10  0 52  0   0    -1.05    -3.94    -1.90   -414.90     -6.10    -40.20    6.5400    71168.0
2024  5 10  0 53  0   0    -0.88    -4.22    -1.47   -416.50     -3.90    -38.50    6.8000    70254.0
2024  5 10  0 54  0   0    -0.50    -4.30    -1.33   -420.10     -3.60    -39.00    7.0400    72424.0
2024  5 10  0 55  0   0     2.98    -3.43    -1.83   -438.70    -19.00    -45.00    7.5600   101439.0
2024  5 10  0 56  0   0     3.63    -3.19    -1.04   -444.40    -22.90    -46.40    7.6300   116174.0
2024  5 10  0 57  0   0     3.54    -3.34    -0.09   -444.30    -21.20    -52.40    7.7700   120748.0
2024  5 10  0 58  0   0     1.37    -4.16     0.15   -428.00    -14.00    -48.70    7.2400    96475.0
2024  5 10  0 59  0   0    -2.26    -3.92    -0.91   -412.70     -7.50    -50.40    6.3100    91262.0
2024  5 10  1  0  0   0    -3.15    -3.11    -1.28   -410.10     -8.00    -44.30    5.6900    92506.0
2024  5 10  1  1  0   0    -3.18    -2.84    -1.68   -412.40    -12.00    -47.40    6.0100   111255.0
2024  5 10  1  2  0   0    -3.89    -2.31    -0.86   -405.20    -11.10    -49.20    4.5700    78601.0
2024  5 10  1  3  0   0    -4.30    -1.30    -1.38   -408.50    -20.80    -58.80    5.2200   101203.0
