Propagated L1 Data for 2024-05-14 (Target: 32 Re) (GSM nT, km/s, cm^-3, K)
year mo dy hr mn sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5 14  0 36  0   0     2.78     4.05     4.98   -564.74     15.51     -4.48    4.3365   178766.7
2024  5 14  0 37  0   0     3.65     2.92     5.21   -569.00     15.45     -5.04    4.1328   162353.3
2024  5 14  0 38  0   0     4.06     2.71     5.23   -571.28     16.78     -4.62    4.1529   173985.4
2024  5 14  0 39  0   0     4.46     2.46     5.09   -574.30     16.49     -4.65    4.1354   188333.0
2024  5 14  0 41  0   0     4.61     2.02     5.18   -565.82     14.88     -5.11    4.0978   190660.3
2024  5 14  0 42  0   0     4.49     1.96     5.11   -568.79     15.04     -6.90    4.3076   202954.7
2024  5 14  0 43  0   0     4.74     1.90     5.04   -566.05     16.58     -5.62    4.3828   194077.8
2024  5 14  0 44  0   0     4.71     1.94     4.99   -570.13     18.11     -4.34    4.4579   185399.3
2024  5 14  0 45  0   0     4.84     2.00     4.98   -569.21     18.95     -3.84    4.6198   189128.6
2024  5 14  0 46  0   0     5.44     1.44     4.72   -568.29     19.79     -3.34    4.7817   192987.9
2024  5 14  0 47  0   0     5.40     1.43     4.66   -566.40     20.62     -2.84    4.9436   196847.2
2024  5 14  0 48  0   0     5.34     1.34     4.69   -562.30      2.04     16.98    4.5097   255901.3
2024  5 14  0 49  0   0     5.28     1.18     4.63   -566.26     10.81     15.27    4.1272   332671.7
2024  5 14  0 50  0   0     5.33     1.36     4.56   -562.79     20.55     13.64    4.6766   302845.0
2024  5 14  0 51  0   0     5.17     1.61     4.54   -565.20     23.97     -0.85    5.5913   325988.0
2024  5 14  0 52  0   0     5.33     1.69     4.36   -569.63     15.25     -9.87    5.0287   394885.0
2024  5 14  0 53  0   0     4.98     1.96     4.76   -567.10     13.46     -9.89    4.5111   453085.0
2024  5 14  0 54  0   0     4.76     2.22     4.97   -566.35     11.66     -9.92    3.9935   471125.0
2024  5 14  0 55  0   0     4.55     2.77     4.96   -565.21     11.14    -10.12    4.0803   362403.8
2024  5 14  0 56  0   0     5.14     2.36     4.76   -565.20     10.62    -10.32    4.1672   449878.0
2024  5 14  0 57  0   0     4.69     2.30     4.83   -564.08     11.11     -9.02    4.0017   441109.0
2024  5 14  0 58  0   0     4.72     2.59     5.05   -569.60      9.72    -11.97    4.0704   339314.6
2024  5 14  0 59  0   0     4.72     2.50     5.08   -571.76      8.34    -14.92    4.1391   439049.0
2024  5 14  1  0  0   0     4.63     2.77     5.18   -567.58      9.26    -14.01    4.0361   337730.0
2024  5 14  1  1  0   0     4.43     2.54     5.17   -569.15     10.18    -13.09    3.9330   384689.0
2024  5 14  1  2  0   0     4.46     2.82     5.12   -570.72     10.79    -11.97    3.9635   314125.0
2024  5 14  1  3  0   0     4.55     2.72     4.96   -570.20     11.40    -10.84    3.9940   272719.0
2024  5 14  1  4  0   0     4.30     2.85     5.04   -570.43     12.01     -9.71    4.0245   260365.0
2024  5 14  1  5  0   0     4.41     2.50     5.21   -569.37     10.27     16.17    3.3497   266136.0
2024  5 14  1  6  0   0     4.51     2.57     4.98   -570.70     13.23     -7.46    4.0856   267020.0
2024  5 14  1  7  0   0     4.54     2.83     4.73   -570.80     14.04     -8.70    4.1063   242904.0
2024  5 14  1  8  0   0     4.45     2.93     4.78   -571.80     14.85     -9.94    4.1271   249709.0
2024  5 14  1  9  0   0     4.46     2.64     4.81   -570.47     15.66    -11.18    4.1478   278169.0
2024  5 14  1 10  0   0     4.50     2.59     4.81   -567.76     10.82     15.57    3.1906   240772.0
2024  5 14  1 11  0   0     4.42     2.41     5.03   -570.01     12.85     14.94    3.2850   228544.0
2024  5 14  1 12  0   0     4.43     2.64     4.97   -569.60     18.09    -14.90    4.2101   257210.0
2024  5 14  1 13  0   0     4.52     2.43     5.13   -571.00     15.23    -10.55    3.9715   256745.0
2024  5 14  1 14  0   0     4.56     2.69     5.01   -569.10     12.38     -6.21    3.7330   299899.0
2024  5 14  1 15  0   0     4.51     3.16     4.68   -571.73     14.35     -7.77    3.8569   334279.0
2024  5 14  1 16  0   0     4.50     2.78     4.86   -569.23     16.32     -9.33    3.9809   304299.0
2024  5 14  1 17  0   0     4.48     2.82     4.94   -569.65     19.54     -9.62    4.0584   323030.0
2024  5 14  1 18  0   0     4.55     2.85     4.92   -570.06     21.46     -9.85    4.0428   319274.0
2024  5 14  1 19  0   0     4.52     3.23     4.93   -568.90     23.37    -10.08    4.0273   341856.0
2024  5 14  1 20  0   0     4.49     3.30     4.86   -572.59     25.95     -8.50    3.9744   424460.0
2024  5 14  1 21  0   0     4.51     3.15     4.79   -572.01     28.53     -6.93    3.9216   413016.0
2024  5 14  1 22  0   0     4.45     2.96     4.87   -573.87     23.15     -9.51    3.9440   336062.0
2024  5 14  1 23  0   0     4.59     3.18     4.79   -570.45     22.94     -9.84    4.0208   327291.0
2024  5 14  1 24  0   0     4.74     3.32     4.69   -572.57     22.73    -10.16    4.0976   316122.0
2024  5 14  1 25  0   0     4.72     3.30     4.70   -570.46     22.52    -10.48    4.1743   326000.0
2024  5 14  1 26  0   0     4.73     2.95     4.67   -572.45     21.63     13.97    3.2110   324463.0
2024  5 14  1 27  0   0     4.76     3.21     4.78   -572.91     22.09    -11.12    4.1743   329288.0
2024  5 14  1 28  0   0     4.79     3.29     4.69   -573.58     23.47    -11.62    4.1605   253298.5
2024  5 14  1 29  0   0     4.81     3.20     4.74   -574.92     22.56    -11.26    4.0485   197350.1
2024  5 14  1 31  0   0     4.74     3.31     4.50   -574.26     22.17    -11.98    4.0589   173508.6
2024  5 14  1 33  0   0     4.71     3.24     4.43   -572.79     23.76    -11.74    3.9544   168281.2
2024  5 14  1 34  0   0     4.74     3.32     4.46   -575.04     30.80     -9.39    4.0389   181202.1
2024  5 14  1 35  0   0     4.62     3.00     4.45   -574.58     36.25     -7.27    4.2278   200219.2
2024  5 14  1 36  0   0     4.87     3.15     4.63   -575.34     22.20     -6.70    4.2241   171905.8
2024  5 14  1 38  0   0     4.85     3.22     4.51   -573.68     22.11     -8.47    4.1700   165139.1
2024  5 14  1 39  0   0     4.78     3.21     4.46   -572.03     22.02    -10.25    4.1160   158508.3
2024  5 14  1 40  0   0     4.62     2.79     4.81   -570.81     23.32    -11.28    4.1417   157217.6
2024  5 14  1 41  0   0     4.59     2.96     4.70   -567.67     24.61    -12.32    4.1673   155932.1
2024  5 14  1 42  0   0     4.63     3.59     4.14   -571.58     21.77     -9.94    3.9530   161178.5
2024  5 14  1 43  0   0     4.71     3.29     4.33   -568.24     18.92     -7.55    3.7387   166511.7
2024  5 14  1 44  0   0     4.78     3.02     4.51   -573.98     16.67    -11.41    3.7011   163264.4
2024  5 14  1 45  0   0     4.71     3.39     4.37   -572.64     18.24    -11.89    3.5341   153329.6
2024  5 14  1 46  0   0     4.81     3.37     4.34   -568.40     19.80    -12.36    3.3670   143706.6
2024  5 14  1 47  0   0     4.63     3.22     4.46   -562.90     22.77    -12.89    3.4127   147698.9
2024  5 14  1 48  0   0     4.62     3.77     4.01   -568.43     25.74    -13.42    3.4585   151746.0
2024  5 14  1 49  0   0     4.57     4.13     3.62   -570.02     24.56    -10.30    3.4733   171123.7
2024  5 14  1 50  0   0     4.53     4.46     3.35   -573.93     31.54     -7.14    3.6391   192341.0
2024  5 14  1 52  0   0     4.49     2.91     4.32   -567.95     27.11     -8.77    3.5429   161066.6
2024  5 14  1 53  0   0     4.81     2.88     4.41   -568.24     22.69    -10.40    3.4467   132565.2
2024  5 14  1 54  0   0     4.61     3.38     4.32   -572.22     27.43    -13.12    3.2606   172334.8
2024  5 14  1 55  0   0     4.53     3.62     4.12   -567.82     25.26    -11.94    3.4140   174563.8
2024  5 14  1 56  0   0     4.45     3.64     4.10   -560.23     23.08    -10.75    3.5674   175417.7
2024  5 14  1 57  0   0     4.28     3.71     4.19   -567.43     22.36    -11.33    3.5248   173226.5
2024  5 14  1 58  0   0     4.21     3.77     4.13   -567.24     21.63    -11.91    3.4822   171083.5
2024  5 14  1 59  0   0     4.22     4.26     3.62   -568.74     20.89    -12.50    3.4396   168940.5
2024  5 14  2  0  0   0     4.39     4.29     3.51   -563.82     13.31     14.24    2.7611   166797.5
2024  5 14  2  1  0   0     4.35     4.47     3.05   -566.78     11.90     15.80    2.8812   164654.4
2024  5 14  2  2  0   0     4.41     4.11     3.74   -562.42     -1.96     17.82    3.0012   162511.4
2024  5 14  2  3  0   0     4.39     3.91     4.29   -563.42     17.96    -14.83    3.2691   160368.4
2024  5 14  2  4  0   0     4.26     3.63     3.97   -558.89      7.90     -8.42    3.0324   169416.0
2024  5 14  2  5  0   0     4.21     3.93     3.71   -560.04      8.79     -6.18    3.0382   177719.5
2024  5 14  2  6  0   0     4.13     3.68     4.29   -561.19      9.68     -3.94    3.0441   186221.8
2024  5 14  2  7  0   0     4.27     3.66     4.13   -560.55      7.63     -4.42    3.1516   180295.3
2024  5 14  2  8  0   0     4.31     4.46     3.53   -561.92      5.57     -4.91    3.2591   174464.6
2024  5 14  2  9  0   0     4.32     3.56     4.03   -558.60     10.93     -6.94    3.0354   157513.7
2024  5 14  2 10  0   0     4.40     4.12     3.37   -563.28     10.05     -5.67    3.0556   155425.3
2024  5 14  2 11  0   0     4.28     4.19     3.60   -562.53      9.18     -4.41    3.0758   153350.8
2024  5 14  2 12  0   0     4.22     4.15     3.55   -561.77      9.66     -2.34    3.0842   149593.8
2024  5 14  2 14  0   0     4.15     4.25     3.56   -560.60      8.17     -1.67    3.2813   146994.8
2024  5 14  2 16  0   0     3.99     4.24     3.53   -554.45     10.68     -3.03    3.3338   148197.0
2024  5 14  2 17  0   0     4.17     3.77     3.78   -555.99     13.19     -4.39    3.3862   149409.0
2024  5 14  2 18  0   0     4.11     3.80     3.86   -555.14     15.71     -5.76    3.4387   150620.9
2024  5 14  2 19  0   0     4.15     3.69     3.72   -559.46     20.40     -7.55    3.4328   163641.6
2024  5 14  2 20  0   0     3.96     3.95     3.66   -558.22     24.35    -10.11    3.4690   179627.3
2024  5 14  2 21  0   0     3.95     3.95     3.54   -558.66     28.29    -12.67    3.5052   196357.9
2024  5 14  2 22  0   0     3.98     4.09     3.56   -559.11     26.93    -13.93    3.5000   176989.3
2024  5 14  2 23  0   0     4.32     4.15     3.14   -561.73     25.56    -15.20    3.4948   158626.1
2024  5 14  2 24  0   0     4.16     3.80     3.43   -564.15     21.25    -10.64    3.3540   166887.1
2024  5 14  2 25  0   0     4.19     3.76     3.42   -568.45     22.11    -11.42    3.7635   158018.4
2024  5 14  2 26  0   0     4.14     3.79     3.35   -563.25     22.97    -12.21    4.1731   149633.9
2024  5 14  2 27  0   0     4.12     3.96     3.57   -567.41     23.84    -12.99    4.5827   141249.5
2024  5 14  2 28  0   0     3.93     3.66     3.78   -561.62     24.70    -13.78    4.9923   132865.0
2024  5 14  2 29  0   0     4.16     3.75     3.81   -563.82     33.53    -18.45    3.8402   172724.5
2024  5 14  2 30  0   0     4.06     3.92     3.95   -559.27     25.87    -16.05    3.0924   177055.5
2024  5 14  2 31  0   0     4.23     4.10     3.22   -564.36     18.21    -13.65    2.8970   166084.3
2024  5 14  2 32  0   0     4.31     3.78     3.48   -564.31     22.98    -15.39    2.9968   174351.1
2024  5 14  2 33  0   0     4.41     3.61     3.84   -567.76     27.75    -17.15    3.0966   182818.6
2024  5 14  2 34  0   0     4.34     3.55     3.46   -564.87     22.31    -14.82    3.4768   163822.8
2024  5 14  2 35  0   0     4.15     4.00     3.24   -565.71     19.44    -12.22    3.3846   175985.8
2024  5 14  2 36  0   0     4.08     4.12     3.39   -563.85     16.57     -9.62    3.2924   188584.2
2024  5 14  2 37  0   0     4.02     3.95     3.40   -561.74     13.63    -11.15    3.2379   173566.6
2024  5 14  2 38  0   0     3.88     3.56     3.72   -559.63     10.69    -12.67    3.1834   159172.0
2024  5 14  2 40  0   0     4.41     3.65     3.54   -557.66     14.75    -10.25    3.1206   160002.9
2024  5 14  2 41  0   0     4.26     3.94     3.32   -564.21     13.08     -7.53    3.0558   149077.3
2024  5 14  2 43  0   0     4.25     4.12     3.34   -551.74     12.24     -6.17    3.0233   143738.6
2024  5 14  2 44  0   0     4.18     4.13     3.21   -559.23     10.58     -3.46    2.9584    85052.4
2024  5 14  2 45  0   0     4.18     4.08     3.39   -561.38     10.50     -4.24    2.9705    65424.9
2024  5 14  2 47  0   0     4.30     3.83     3.91   -560.15      8.84     -6.49    2.8686    38713.0
2024  5 14  2 48  0   0     4.35     3.74     3.77   -559.27      7.26     -7.96    2.7548    29779.2
2024  5 14  2 49  0   0     4.38     3.83     3.52   -561.03      9.16     -8.47    2.7716    22907.1
2024  5 14  2 50  0   0     4.21     4.02     3.46   -559.52     11.05     -8.98    2.7885    21685.6
2024  5 14  2 51  0   0     4.33     3.99     3.31   -561.02     12.95     -9.49    2.8053    28191.3
2024  5 14  2 52  0   0     4.26     3.96     3.26   -560.02     18.91     12.31    2.8222    22775.2
2024  5 14  2 53  0   0     4.35     3.87     3.14   -559.13     20.64     12.21    2.8391    24549.2
2024  5 14  2 54  0   0     4.37     3.97     3.30   -558.24     22.37     12.11    2.8559    26323.2
2024  5 14  2 56  0   0     4.29     3.65     3.44   -561.22     21.78    -16.52    3.0781    27810.1
2024  5 14  2 58  0   0     4.23     3.60     3.68   -558.47     24.55    -17.45    2.7738    37111.3
2024  5 14  2 59  0   0     4.14     3.44     3.82   -559.31     25.31    -20.52    2.7530    28547.2
2024  5 14  3  0  0   0     4.35     3.57     3.64   -558.32     26.06    -23.59    2.7322    35161.2
2024  5 14  3  1  0   0     4.53     3.33     3.51   -558.49     29.82    -22.89    2.9385    27047.1
2024  5 14  3  2  0   0     4.50     3.55     3.51   -558.49     23.97    -20.96    2.9108    32149.9
2024  5 14  3  4  0   0     4.41     3.80     3.51   -556.80     18.12    -19.02    2.8831    24730.7
2024  5 14  3  5  0   0     4.48     3.81     3.20   -552.93     17.61    -18.37    2.8326    32149.9
2024  5 14  3  6  0   0     4.12     3.95     3.36   -556.06     17.11    -17.72    2.7821    27994.0
2024  5 14  3  7  0   0     4.09     3.63     3.31   -554.01     16.60    -17.07    2.7315    36392.2
