Combined L1 Data for 2024-05-20 (Despiked, Unpropagated) (GSM nT, km/s, cm^-3, K)
year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T nSat satUsed
2024  5 20  4  5  0   0    -3.44     1.85    -3.07   -378.60      5.11    -34.80   13.3902    62255.3  2  1
2024  5 20  4  6  0   0    -3.60     1.56    -3.45   -380.75     -2.23    -51.40   13.4100    80932.0  2  1
2024  5 20  4  7  0   0    -3.67     1.45    -3.94   -379.76      3.89    -54.30   13.4297   105211.5  2  1
2024  5 20  4  8  0   0    -3.91     1.83    -4.27   -389.76      7.04    -17.28   13.4494   121099.8  3  0
2024  5 20  4  9  0   0    -4.23     2.02    -3.65   -391.90     -1.34    -17.47   14.0445   138301.2  3  0
2024  5 20  4 10  0   0    -4.48     2.13    -3.71   -386.70     -3.39    -17.67   13.8000   106385.5  3  0
2024  5 20  4 11  0   0    -4.12     2.17    -3.67   -396.70     -3.91    -17.87   13.5556   138301.2  3  0
2024  5 20  4 12  0   0    -4.17     2.22    -4.58   -398.00      3.40    -16.96   14.6511   130038.0  3  0
2024  5 20  4 13  0   0    -4.28     1.94    -4.47   -398.59      3.30    -16.05   15.7467   126699.4  3  0
2024  5 20  4 14  0   0    -4.49     1.90    -4.26   -396.96      6.53    -17.94   13.1914   111078.5  3  0
2024  5 20  4 15  0   0    -4.59     2.20    -3.95   -397.90      9.13    -16.26   14.4142   128418.8  3  0
2024  5 20  4 16  0   0    -3.27     2.20    -3.27   -397.00     11.73    -14.59   15.6370   121907.0  3  0
2024  5 20  4 17  0   0    -0.08     0.18    -2.87   -400.68     10.83    -15.01   15.2432   103024.0  3  0
2024  5 20  4 18  0   0     1.66    -1.99    -2.96   -400.77      9.93    -15.42   14.8493    79249.2  3  0
2024  5 20  4 19  0   0     1.53    -2.04    -3.17   -400.45      9.21    -14.61   14.8455    74861.0  3  0
2024  5 20  4 20  0   0     1.27    -1.91    -2.93   -400.82     11.02    -14.50   15.0570    77375.0  3  0
2024  5 20  4 21  0   0     1.10    -1.85    -3.30   -400.90     11.90    -14.39   15.2685    73891.0  3  0
2024  5 20  4 22  0   0     1.46    -1.51    -3.48   -400.30     18.20    -13.79   14.3941    76900.0  3  0
2024  5 20  4 23  0   0     1.53    -1.44    -3.41   -399.94     14.54    -13.20   13.5197    76195.0  3  0
2024  5 20  4 24  0   0     1.49    -1.36    -3.60   -399.33     22.27    -12.62   12.6454    73990.0  3  0
2024  5 20  4 25  0   0     1.33    -1.35    -3.74   -399.50     18.80    -12.03   11.7710    77511.0  3  0
2024  5 20  4 26  0   0     1.69    -2.09    -3.88   -399.70     21.70    -10.31   11.1419    79437.0  3  0
2024  5 20  4 27  0   0     1.65    -2.32    -4.01   -400.12     19.14     -9.26   10.6113    61105.4  3  0
2024  5 20  4 28  0   0     1.80    -2.24    -4.65   -400.84     14.49     -6.90   10.0806    65702.0  3  0
2024  5 20  4 29  0   0     2.14    -2.68    -3.68   -401.42     19.01     -7.97   10.4323    65293.0  3  0
2024  5 20  4 30  0   0     2.17    -2.17    -3.84   -400.77     20.50     -7.72   10.7840    66825.0  3  0
2024  5 20  4 31  0   0     2.08    -1.64    -4.26   -401.39     19.91     -2.60   12.0812    67078.0  3  0
2024  5 20  4 32  0   0     1.40    -1.53    -4.56   -400.60     14.20     -9.63   11.8861    71365.0  3  0
2024  5 20  4 33  0   0     1.39    -1.49    -4.69   -400.40     15.20    -10.67   11.6909    69075.0  3  0
2024  5 20  4 34  0   0     1.48    -1.21    -4.82   -400.15     17.49     -5.30   11.0896    63992.0  3  0
2024  5 20  4 35  0   0     1.45    -1.31    -5.12   -400.60     17.48     -2.30   10.4882    56682.0  3  0
2024  5 20  4 36  0   0     1.69    -0.46    -5.42   -400.32     15.00     -4.40   11.5562    56391.0  3  0
2024  5 20  4 37  0   0     1.69    -0.09    -4.35   -399.70     15.30     -3.20   11.7665    58278.0  3  0
2024  5 20  4 38  0   0     1.56    -0.46    -4.33   -399.08     16.20     -3.60   11.9769    57557.0  3  0
2024  5 20  4 39  0   0     1.56    -0.62    -4.46   -399.88     16.80     -3.40   11.5937    57609.0  3  0
2024  5 20  4 40  0   0     1.71    -0.93    -4.36   -400.40     18.00     -4.30   11.2105    58039.0  3  0
2024  5 20  4 41  0   0     1.63    -1.14    -4.52   -400.55     17.70     -6.10   11.3541    57336.0  3  0
2024  5 20  4 42  0   0     1.68    -2.07    -4.34   -401.30     22.80     -4.50   11.2870    61386.0  3  0
2024  5 20  4 43  0   0     2.08    -2.11    -3.70   -404.00     18.84     -8.00   11.2199    69605.0  3  0
2024  5 20  4 44  0   0     1.64    -2.18    -4.22   -401.90     18.42     -9.96   11.2394    67465.0  3  0
2024  5 20  4 45  0   0     1.58    -3.46    -3.71   -399.90     18.00     -9.61   11.2590    62122.0  3  0
2024  5 20  4 46  0   0     1.14    -3.18    -4.17   -398.25     20.38    -11.02   12.4452    60635.0  3  0
2024  5 20  4 47  0   0     1.02    -3.32    -3.95   -398.64     26.22    -12.80   13.0133    58815.0  3  0
2024  5 20  4 48  0   0     0.87    -3.00    -3.21   -396.56     27.40    -12.30   13.5813    74384.0  3  0
2024  5 20  4 49  0   0     0.98    -3.20    -2.88   -399.75     26.30     -9.40   13.8603    73795.0  3  0
2024  5 20  4 50  0   0     1.49    -3.35    -2.41   -400.47     30.10    -12.10   14.1393    68732.0  3  0
2024  5 20  4 51  0   0     0.80    -3.47    -2.81   -400.18     31.30    -16.30   14.8202    57365.0  3  0
2024  5 20  4 52  0   0     0.87    -3.36    -1.74   -400.20     28.10    -15.01   13.8430    70481.0  3  0
2024  5 20  4 53  0   0     1.22    -3.13    -1.34   -400.22     28.63    -12.95   12.8658    69884.0  3  0
2024  5 20  4 54  0   0     1.29    -3.62    -2.27   -399.93     26.31    -13.12   12.9671    59934.0  3  0
2024  5 20  4 55  0   0     1.66    -3.44    -1.97   -399.63     30.37    -13.30   13.0683    62960.0  3  0
2024  5 20  4 56  0   0     2.63    -3.30    -2.37   -401.15     25.90    -13.94   13.3038    64482.0  3  0
2024  5 20  4 57  0   0     1.61    -3.43    -3.02   -398.50     29.40    -11.50   12.9780    57064.0  3  0
2024  5 20  4 58  0   0     1.81    -3.34    -2.91   -399.79     25.60     -8.50   12.6523    57515.0  3  0
2024  5 20  4 59  0   0     1.69    -3.23    -3.35   -399.07     25.40    -10.00   12.5882    57781.0  3  0
2024  5 20  5  0  0   0     1.63    -3.00    -3.39   -399.44     26.90     -6.70   12.5241    44446.9  3  0
2024  5 20  5  1  0   0     1.41    -2.83    -3.55   -398.25     26.60     -6.50   12.7070    44231.9  3  0
2024  5 20  5  2  0   0     1.36    -3.00    -3.72   -398.23     25.20     -8.00   12.7876    41970.1  3  0
2024  5 20  5  3  0   0     1.50    -2.72    -3.76   -398.37     25.60     -8.10   12.8683    46312.2  3  0
2024  5 20  5  4  0   0     1.50    -2.72    -3.74   -398.18     26.00    -10.10   12.9923    50080.5  3  0
2024  5 20  5  5  0   0     1.37    -2.69    -3.69   -397.13     25.70    -12.70   13.1164    49706.4  3  0
2024  5 20  5  6  0   0     1.15    -2.96    -3.26   -396.75     25.30    -13.90   13.2695    46212.1  3  0
2024  5 20  5  7  0   0     1.02    -2.85    -3.11   -397.19     24.72    -12.10   13.3848    48905.4  3  0
2024  5 20  5  8  0   0     1.05    -2.74    -3.20   -396.61     24.60    -12.50   13.5002    49418.9  3  0
2024  5 20  5  9  0   0     1.18    -2.79    -3.26   -396.14     23.80    -10.60   13.3096    40763.3  3  0
2024  5 20  5 10  0   0     1.00    -2.98    -3.09   -395.66     23.70    -11.10   13.1190    42350.1  3  0
2024  5 20  5 11  0   0     0.89    -3.10    -3.18   -397.06     23.37     -9.90   12.9556    41179.3  3  0
2024  5 20  5 12  0   0     0.65    -2.93    -3.21   -396.96     24.40    -11.00   13.1226    47717.9  3  0
2024  5 20  5 13  0   0     0.85    -2.55    -3.53   -396.30     24.20     -7.90   13.2897    48190.3  3  0
2024  5 20  5 14  0   0     0.96    -2.75    -3.98   -395.64     22.50    -11.00   13.2207    48662.8  3  0
2024  5 20  5 15  0   0     1.25    -2.09    -4.24   -396.03     22.40    -10.90   13.1518    43625.5  3  0
2024  5 20  5 16  0   0     1.41    -2.26    -4.52   -398.46     19.04     -5.80   13.3697    46958.6  3  0
2024  5 20  5 17  0   0     1.68    -2.65    -3.90   -397.90     23.00     -8.50   13.3553    43298.4  3  0
2024  5 20  5 18  0   0     1.45    -2.46    -2.96   -397.34     23.40     -9.50   13.3409    39638.1  3  0
2024  5 20  5 19  0   0     1.47    -2.58    -3.07   -398.59     22.30    -14.06   13.3264    38974.7  3  0
2024  5 20  5 20  0   0     1.60    -2.38    -3.32   -402.02     20.67     -5.80   12.3300    43487.6  2  1
2024  5 20  5 21  0   0     1.14    -2.48    -2.99   -398.29     19.41    -14.68   13.2976    44557.8  3  0
2024  5 20  5 22  0   0     0.99    -2.13    -2.93   -399.38     20.42     -7.30   13.3171    43911.5  3  0
2024  5 20  5 23  0   0     1.10    -2.84    -2.18   -398.64     22.30    -14.07   13.3366    47687.8  3  0
2024  5 20  5 24  0   0     0.82    -2.70    -2.53   -400.34     21.40    -14.53   13.3613    48256.2  3  0
2024  5 20  5 25  0   0     0.99    -2.74    -2.49   -399.72     18.40    -14.98   13.3860    47727.0  3  0
2024  5 20  5 26  0   0     1.04    -2.69    -2.78   -398.73     18.70    -13.72   12.4851    43588.6  3  0
2024  5 20  5 27  0   0     1.31    -2.78    -2.89   -400.42     20.20    -13.82   12.6058    46425.5  3  0
2024  5 20  5 28  0   0     0.92    -3.16    -2.18   -398.27     19.80    -13.92   12.7265    41691.5  3  0
2024  5 20  5 29  0   0     0.86    -3.36    -2.44   -399.26     17.90    -14.75   12.7491    42375.6  3  0
2024  5 20  5 30  0   0     1.12    -2.99    -2.48   -400.26     18.73    -15.58   12.7717    43059.6  3  0
2024  5 20  5 31  0   0     1.21    -2.90    -2.08   -399.80     21.15    -11.78   13.1477    42351.7  3  0
2024  5 20  5 32  0   0     0.73    -3.25    -2.33   -399.11     20.80    -13.01   12.8447    44211.4  3  0
2024  5 20  5 33  0   0     0.65    -3.42    -2.25   -396.10     18.80    -14.25   12.5417    36920.9  3  0
2024  5 20  5 34  0   0     1.43    -3.58    -2.18   -399.84     18.24    -14.69   12.7376    42700.5  3  0
2024  5 20  5 35  0   0     1.19    -3.55    -1.97   -399.70     17.80    -15.13   12.9335    39947.0  3  0
2024  5 20  5 36  0   0     0.84    -3.52    -1.94   -398.52     17.90    -14.24   12.9933    40656.5  3  0
2024  5 20  5 37  0   0     0.62    -3.50    -2.27   -397.79     18.10    -14.71   12.9261    39331.1  3  0
2024  5 20  5 38  0   0     1.27    -3.34    -1.63   -400.69     15.69    -15.17   12.8590    43480.1  3  0
2024  5 20  5 39  0   0     1.19    -3.18    -1.93   -398.85     17.40    -15.42   13.0065    44164.2  3  0
2024  5 20  5 40  0   0     1.00    -3.46    -2.04   -398.36     17.10    -15.67   13.1539    38775.6  3  0
2024  5 20  5 41  0   0     1.08    -3.44    -2.20   -398.64     16.80    -15.24   12.8369    41522.2  3  0
2024  5 20  5 42  0   0     1.15    -3.34    -1.99   -401.22      9.52    -15.14   12.6824    40248.0  3  0
2024  5 20  5 43  0   0     1.02    -3.23    -2.07   -400.38     15.21    -15.04   12.5278    40091.6  3  0
2024  5 20  5 44  0   0     1.50    -2.94    -2.44   -399.47     17.70    -14.93   12.4097    45789.0  3  0
2024  5 20  5 45  0   0     2.08    -2.64    -2.28   -398.65     18.00    -14.82   12.2917    47911.0  3  0
2024  5 20  5 46  0   0     1.98    -2.56    -2.02   -397.83     18.00    -11.94   13.0039    50033.0  3  0
2024  5 20  5 47  0   0     1.80    -2.44    -2.19   -399.68     13.53    -12.44   12.7047    52745.9  3  0
2024  5 20  5 48  0   0     1.94    -2.42    -2.19   -399.62     15.36    -12.93   12.4056    50716.2  3  0
2024  5 20  5 49  0   0     1.92    -2.50    -2.19   -399.45     18.20    -14.28   12.4836    51555.4  3  0
2024  5 20  5 50  0   0     2.20    -2.21    -2.19   -398.99     17.03    -15.63   12.5617    52277.8  3  0
2024  5 20  5 51  0   0     2.43    -1.99    -2.20   -398.74     14.48    -16.50   12.3792    53000.2  3  0
2024  5 20  5 52  0   0     2.35    -1.98    -2.45   -399.15     15.45    -16.55   12.2688    50915.3  3  0
2024  5 20  5 53  0   0     2.17    -2.51    -2.71   -399.56     13.40    -16.60   12.1583    46561.0  3  0
2024  5 20  5 54  0   0     2.25    -2.53    -2.69   -399.94     13.10    -15.56   12.1515    50383.4  3  0
2024  5 20  5 55  0   0     2.01    -2.24    -2.31   -400.32     15.70    -14.52   12.1447    42875.8  3  0
2024  5 20  5 56  0   0     1.51    -1.93    -2.10   -399.97      9.63    -14.21   11.9484    42994.3  3  0
2024  5 20  5 57  0   0     1.58    -1.85    -2.15   -400.62     13.24    -13.97   11.8812    43680.7  3  0
2024  5 20  5 58  0   0     1.53    -1.86    -2.28   -401.26     14.00    -13.73   11.8141    40929.4  3  0
2024  5 20  5 59  0   0     1.69    -2.07    -2.13   -400.78     15.70    -14.01   11.9328    43424.1  3  0
2024  5 20  6  0  0   0     1.73    -2.29    -2.13   -400.30      9.62    -14.28   12.0515    43424.9  3  0
2024  5 20  6  1  0   0     1.28    -2.09    -1.60   -400.15     10.79    -14.67   12.8759    43365.2  3  0
2024  5 20  6  2  0   0    -1.03    -2.31    -1.20   -400.55      8.72    -13.54   12.5332    43305.5  3  0
2024  5 20  6  3  0   0    -1.69    -2.44    -0.68   -398.28     15.37    -12.41   12.1905    52458.4  3  0
2024  5 20  6  4  0   0    -1.16    -2.29    -1.26   -399.49      7.62    -10.07   12.0745    52905.6  3  0
2024  5 20  6  5  0   0     0.22    -1.99    -1.84   -401.80      8.49     -7.73   11.9586    51487.5  3  0
2024  5 20  6  6  0   0     0.76    -1.42    -1.41   -403.53      7.80    -11.34   11.1469    47133.6  3  0
2024  5 20  6  7  0   0     0.43    -1.76    -1.60   -403.10      7.80    -13.59   12.1276    49453.1  3  0
2024  5 20  6  8  0   0    -0.16    -1.00     0.15   -402.67      7.80    -15.83   13.1082    49616.0  3  0
2024  5 20  6  9  0   0    -0.38    -1.24     0.31   -402.79      1.90    -16.17   13.0535    51069.6  3  0
2024  5 20  6 10  0   0    -0.22    -1.12     1.21   -402.91     -1.10    -16.50   12.9988    52517.9  3  0
2024  5 20  6 11  0   0     0.13    -0.96     1.04   -402.81      5.84     -1.40   12.6714    52041.6  3  0
2024  5 20  6 12  0   0    -0.15    -0.47     1.03   -402.39      7.80     -1.40   12.7694    50856.5  3  0
2024  5 20  6 13  0   0    -0.30    -0.47     1.01   -401.97     -0.97     -1.40   12.8673    54969.3  3  0
2024  5 20  6 14  0   0     0.04    -0.46     1.20   -401.94      2.02     -1.40   12.7726    61967.6  3  0
2024  5 20  6 15  0   0    -0.09    -0.57     1.28   -401.91      7.80     -1.40   12.6778    56331.8  3  0
2024  5 20  6 16  0   0    -1.14    -0.65    -0.35   -395.90      1.90     -2.30   12.5831    53996.7  3  0
2024  5 20  6 17  0   0    -1.53    -0.86    -1.12   -395.32      4.11     20.56   12.4883    60533.7  2  1
2024  5 20  6 18  0   0    -1.47    -1.24    -1.32   -395.51     -1.05    -13.39   12.3935    67070.6  3  0
2024  5 20  6 19  0   0    -2.48    -0.38    -0.38   -398.80      4.36    -12.75   12.2900    61184.3  3  0
2024  5 20  6 20  0   0    -3.93    -0.23     1.17   -378.80      3.97    -12.11   12.1866    52696.5  3  0
2024  5 20  6 21  0   0    -3.81    -0.39     0.45   -388.80      3.60     -1.40   12.1315    56921.5  3  0
2024  5 20  6 22  0   0    -4.19    -0.57     0.83   -379.00     -2.10    -13.60   12.0764    58965.9  3  0
2024  5 20  6 23  0   0    -5.08     0.54     1.66   -391.90     -0.77     -1.50   13.0457    61115.7  3  0
2024  5 20  6 24  0   0    -5.35     0.32     1.69   -401.90      2.50     -1.40   12.7429    63265.6  3  0
2024  5 20  6 25  0   0    -5.21     0.47     1.78   -403.46      5.78     -1.50   12.4402    65415.4  3  0
2024  5 20  6 26  0   0    -5.34     0.19     1.32   -402.32      3.90     -1.50   12.2364    67565.3  3  0
2024  5 20  6 27  0   0    -5.31     0.47     1.21   -393.30      2.03    -12.43   12.0327    51973.3  3  0
2024  5 20  6 28  0   0    -5.29     0.52     1.41   -400.81      7.80     -1.50   12.6966    54239.4  3  0
2024  5 20  6 29  0   0    -5.57     0.43     1.39   -377.60      7.00     -1.40   12.9364    59899.5  3  0
2024  5 20  6 30  0   0    -5.69    -0.13     1.11   -377.50      5.68    -14.40   13.1762    52613.9  3  0
2024  5 20  6 31  0   0    -5.62    -0.17     0.91   -377.10      7.07    -14.05   13.1182    44214.7  3  0
2024  5 20  6 32  0   0    -5.64    -0.08     0.84   -380.90      8.46     -3.00   13.0603    48996.1  3  0
2024  5 20  6 33  0   0    -5.60    -0.10     0.76   -390.90      6.90     -2.20   12.5315    50121.4  3  0
2024  5 20  6 34  0   0    -5.62    -0.06     0.68   -383.30      7.20     -1.50   12.3220    51246.7  3  0
2024  5 20  6 35  0   0    -5.80     0.17     1.01   -377.70      8.10    -13.85   12.1124    49323.2  3  0
2024  5 20  6 36  0   0    -5.84     0.20     1.00   -384.10      7.20     -1.50   12.0123    59327.5  3  0
2024  5 20  6 37  0   0    -5.88     0.24     0.97   -376.00      6.50    -15.71   11.9122    69331.7  3  0
2024  5 20  6 38  0   0    -5.90     0.32     0.92   -378.00      7.71    -18.19   12.3724    63969.0  3  0
2024  5 20  6 39  0   0    -5.70     0.53     0.74   -387.50      7.10     -2.60   12.4473    65387.0  3  0
2024  5 20  6 40  0   0    -5.72     0.45     0.78   -373.30      4.87    -18.19   12.5221    60888.0  3  0
2024  5 20  6 41  0   0    -5.77     0.30     0.90   -379.90      3.92    -19.42   12.2554    79154.4  3  0
2024  5 20  6 42  0   0    -5.68     0.41     0.71   -360.60      2.96    -20.66   11.9888    60888.0  3  0
2024  5 20  6 43  0   0    -5.71     0.33     0.73   -366.60     -0.01    -16.70   11.3947    52469.4  3  0
2024  5 20  6 44  0   0    -5.78     0.15     0.79   -370.50     -0.58    -17.73   11.3402    62458.5  3  0
2024  5 20  6 45  0   0    -5.78     0.47     0.70   -380.50      7.14     -1.80   11.2857    81196.1  3  0
2024  5 20  6 46  0   0    -5.84     0.21     0.62   -390.50      7.60     -1.60   11.2198   105554.9  3  0
2024  5 20  6 47  0   0    -5.89     0.66     0.61   -398.72      7.60     -1.60   11.1540   137221.3  3  0
2024  5 20  6 48  0   0    -5.96     0.61     0.59   -394.10      5.70     -2.10   11.2525   127922.1  3  0
2024  5 20  6 49  0   0    -5.85     0.26     0.60   -387.20      4.33    -17.86   11.3210   124484.0  3  0
2024  5 20  6 50  0   0    -5.82     0.66     0.41   -384.70      2.97     -1.50   11.3895    95756.9  3  0
2024  5 20  6 51  0   0    -5.91     0.92     0.49   -390.60      2.21     -1.50   11.2280   124484.0  3  0
2024  5 20  6 52  0   0    -5.76     0.69     0.44   -390.10      1.91     -1.50   11.0665   129382.4  3  0
2024  5 20  6 53  0   0    -5.74     1.25     0.35   -386.20      1.27     -1.50   11.3249    99524.9  3  0
2024  5 20  6 54  0   0    -5.77     1.48     0.42   -389.90      1.76     -1.50   11.2804   126598.0  3  0
2024  5 20  6 55  0   0    -5.87     1.66     0.57   -375.80      2.33    -13.70   11.2360    97383.1  3  0
2024  5 20  6 56  0   0    -5.95     1.89     0.53   -384.20      4.73    -16.02   11.1264   125205.3  3  0
2024  5 20  6 57  0   0    -6.06     1.88     0.52   -394.20      7.13     -1.60   11.0168   125940.5  3  0
2024  5 20  6 58  0   0    -6.15     1.58     0.75   -404.20      6.80     -1.50   11.0393   125459.1  3  0
2024  5 20  6 59  0   0    -6.14     1.55     0.87   -404.40      7.24     -1.50   11.0704   126095.8  3  0
2024  5 20  7  0  0   0    -6.11     1.32     0.95   -404.40      7.60     -1.50   11.1016   126734.2  3  0
2024  5 20  7  1  0   0    -6.12     1.00     1.20   -403.40      7.70     -1.50   11.0152   139456.3  3  0
2024  5 20  7  2  0   0    -6.17     0.91     1.41   -404.10      7.60    -14.94   10.9288   152786.7  3  0
2024  5 20  7  3  0   0    -6.18     0.94     1.30   -402.07      7.21    -18.05   10.4920   117528.2  3  0
2024  5 20  7  4  0   0    -6.10     1.08     1.22   -392.57      0.66    -20.02   10.0334    90406.3  3  0
2024  5 20  7  5  0   0    -6.12     1.11     1.09   -383.07     -2.94     -1.60    9.5748    76746.0  3  0
2024  5 20  7  6  0   0    -6.23     1.06     0.95   -383.25     -5.10     -1.60    9.4037    74705.0  3  0
2024  5 20  7  7  0   0    -5.84     1.53     0.89   -383.44     -5.52     -1.70    9.2327    63485.0  3  0
2024  5 20  7  8  0   0    -5.93     1.56     0.82   -377.93     -8.52     -1.60    9.2127    61387.9  3  0
2024  5 20  7  9  0   0    -5.87     1.61     0.70   -375.28     -9.40     -1.60    8.9336    79804.3  3  0
2024  5 20  7 10  0   0    -5.85     1.59     0.84   -372.62    -12.11    -24.81    8.6545   103745.6  3  0
2024  5 20  7 11  0   0    -5.96     1.53     0.55   -371.86    -13.66     -1.60    8.5879   110288.7  3  0
2024  5 20  7 12  0   0    -6.06     1.46     0.68   -371.09    -10.97    -23.65    8.5213   104862.9  3  0
2024  5 20  7 13  0   0    -6.06     2.14     0.67   -363.62     -2.68     -1.70    6.5548   100497.3  3  0
2024  5 20  7 14  0   0    -6.02     2.14     0.95   -364.46     -9.03     -1.60    5.1833   108304.0  3  0
2024  5 20  7 15  0   0    -6.01     1.88     1.27   -365.30    -10.93     -1.70    4.8877   116402.6  3  0
2024  5 20  7 16  0   0    -5.89     1.85     1.41   -363.67     -9.46     -1.70    4.8727    89540.5  3  0
2024  5 20  7 17  0   0    -5.88     1.82     1.33   -362.03     -3.66     -1.70    4.8577   116402.6  3  0
2024  5 20  7 18  0   0    -5.95     2.01     1.32   -364.68     -8.42    -29.72    4.6679   109755.9  3  0
2024  5 20  7 19  0   0    -5.89     1.89     1.23   -364.20    -10.71    -29.65    4.7427   109095.7  3  0
2024  5 20  7 20  0   0    -5.93     1.78     1.40   -362.23    -10.28    -29.57    4.8176   108437.5  3  0
2024  5 20  7 21  0   0    -6.02     1.85     1.27   -361.38    -10.82    -28.85    4.8459    83413.5  3  0
2024  5 20  7 22  0   0    -6.07     1.92     1.18   -360.53    -11.21    -28.13    4.8742   105241.8  3  0
2024  5 20  7 23  0   0    -6.08     1.86     1.12   -362.02     -9.83    -27.50    4.9665   103715.2  3  0
2024  5 20  7 24  0   0    -6.08     1.82     1.08   -362.41     -9.08    -26.53    4.9932   103841.3  3  0
2024  5 20  7 25  0   0    -5.98     1.84     1.23   -362.80     -9.45    -25.56    5.0199   103967.4  3  0
2024  5 20  7 26  0   0    -5.96     1.83     0.99   -363.18     -7.22    -27.07    5.0209   102306.4  3  0
2024  5 20  7 27  0   0    -5.99     1.99     1.12   -367.80    -14.35    -28.58    5.0219   100658.8  3  0
2024  5 20  7 28  0   0    -5.98     1.95     1.21   -363.85    -15.87    -25.05    5.0830   100322.4  3  0
2024  5 20  7 29  0   0    -6.07     1.94     1.25   -363.50     -5.07    -25.18    5.0675   102212.4  3  0
2024  5 20  7 30  0   0    -5.99     1.98     1.32   -363.16     -4.66    -25.31    5.0520   104120.2  3  0
2024  5 20  7 31  0   0    -6.06     2.02     1.18   -362.60      0.22    -25.67    5.2175   109122.8  3  0
2024  5 20  7 32  0   0    -6.15     2.00     1.23   -362.05     -7.37    -26.02    5.3829   114242.7  3  0
2024  5 20  7 33  0   0    -6.19     2.10     1.41   -363.04     -6.42    -29.46    4.9494   109801.9  3  0
2024  5 20  7 34  0   0    -6.37     2.04     1.40   -367.69     -3.04    -29.02    4.8261   109321.5  3  0
2024  5 20  7 35  0   0    -6.31     2.06     1.36   -367.52     -1.92    -28.57    4.7028   108842.1  3  0
2024  5 20  7 36  0   0    -6.25     2.25     1.16   -372.20     -7.48    -28.85    4.6756   110035.5  3  0
2024  5 20  7 37  0   0    -6.41     2.18     1.18   -367.63    -11.20    -29.12    4.6484   111235.4  3  0
2024  5 20  7 38  0   0    -6.36     2.40     1.14   -364.18    -14.92    -29.95    4.7445   112123.8  3  0
2024  5 20  7 39  0   0    -6.34     2.55     0.81   -365.55    -11.80    -30.39    4.8129   114227.6  3  0
2024  5 20  7 40  0   0    -6.35     2.52     0.88   -366.92     -9.00    -30.84    4.8813   116350.9  3  0
2024  5 20  7 41  0   0    -6.42     2.30     0.93   -366.05     -4.98    -31.00    4.8049   114740.6  3  0
2024  5 20  7 42  0   0    -6.52     2.47     0.96   -365.76     -4.32    -31.17    4.7286   113141.6  3  0
2024  5 20  7 43  0   0    -6.51     2.36     1.18   -364.91     -5.28    -28.22    4.6669   117870.9  3  0
2024  5 20  7 44  0   0    -6.57     2.52     0.89   -365.48     -4.74    -30.07    4.5839   118205.3  3  0
2024  5 20  7 45  0   0    -6.64     2.53     0.89   -366.05     -4.21    -31.92    4.5008   118540.2  3  0
2024  5 20  7 46  0   0    -6.60     2.62     0.74   -367.29      0.68    -31.95    4.8287   123604.3  3  0
2024  5 20  7 47  0   0    -6.52     2.73     0.73   -368.54      0.00    -31.98    5.1566   128774.2  3  0
2024  5 20  7 48  0   0    -6.54     2.47     0.85   -365.49     -0.67    -28.36    4.5412   120364.3  3  0
2024  5 20  7 49  0   0    -6.53     2.57     0.95   -364.07     -1.34    -26.73    4.6391   116297.6  3  0
2024  5 20  7 50  0   0    -6.62     2.44     1.04   -361.55    -12.97    -25.10    4.7370   112300.9  2  3
2024  5 20  7 51  0   0    -6.66     2.36     1.03   -362.64     -2.69    -25.63    4.6774   113548.1  3  0
2024  5 20  7 52  0   0    -6.72     2.06     0.76   -360.57     -1.47    -26.16    4.6178   114802.3  3  0
2024  5 20  7 53  0   0    -6.74     2.24     0.67   -360.60     -0.24    -27.10    4.5263   115354.7  3  0
2024  5 20  7 54  0   0    -6.73     2.10     0.67   -361.25      0.99    -27.27    4.5416   116282.7  3  0
2024  5 20  7 55  0   0    -6.19     2.15     0.67   -361.91     -6.09    -27.44    4.5569   117214.4  3  0
2024  5 20  7 56  0   0    -6.23     1.97     0.66   -362.32     -5.96    -27.89    4.7624   114292.3  3  0
2024  5 20  7 57  0   0    -6.25     2.61     0.58   -362.73     -5.83    -28.34    4.9680   111425.6  3  0
2024  5 20  7 58  0   0    -6.20     2.80     0.50   -363.14     -5.70    -28.78    5.1735   108558.8  3  0
2024  5 20  7 59  0   0    -6.56     2.26     0.38   -361.36     -5.94    -27.77    5.0525   110984.8  3  0
2024  5 20  8  0  0   0    -6.50     2.10     0.86   -360.23     -6.18    -26.77    4.9316   113437.5  3  0
2024  5 20  8  1  0   0    -6.45     1.73     1.09   -361.50     -6.12    -27.39    4.8427   117614.2  3  0
2024  5 20  8  2  0   0    -6.30     1.99     0.43   -361.13     -6.05    -28.01    4.7539   121866.5  2  3
2024  5 20  8  3  0   0    -6.40     1.85     1.05   -364.04     -6.64    -28.06    4.7570   118240.6  3  0
2024  5 20  8  4  0   0    -6.42     1.99     1.64   -364.14     -2.72    -28.11    4.7602   114779.0  3  0
2024  5 20  8  5  0   0    -6.31     2.15     1.70   -364.25     -2.86    -28.16    4.7634   111317.4  3  0
2024  5 20  8  6  0   0    -6.41     2.29     1.71   -364.35     -3.00     18.89    4.7665    85628.7  2  1
2024  5 20  8  7  0   0    -6.63     2.19     1.21   -365.17     -2.39     18.69    4.7697    75958.0  2  1
2024  5 20  8  8  0   0    -6.70     2.35     1.06   -365.99     -1.77     18.50    4.7729    98745.4  3  0
