Combined L1 Data for 2024-05-06 (Despiked, Unpropagated) (GSM nT, km/s, cm^-3, K)
year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T nSat satUsed
#START
2024  5  6  3 58  0   0    -4.02    12.07     5.85   -373.81    -18.93    -12.35   11.3011    65058.0  3  0
2024  5  6  3 59  0   0    -4.08    12.55     5.49   -374.59    -22.87    -12.74   11.3170    64523.0  3  0
2024  5  6  4  0  0   0    -4.37    12.21     6.08   -374.42    -25.25    -14.43   11.3328    72945.0  3  0
2024  5  6  4  1  0   0    -4.44    11.75     6.58   -374.25    -25.81    -21.11    9.0200    70567.0  3  0
2024  5  6  4  2  0   0    -4.59    11.92     6.37   -371.05    -27.49    -14.70    8.8100    54282.3  2  1
2024  5  6  4  3  0   0    -4.43    11.96     6.34   -372.30    -23.69    -13.09    8.7100    67802.0  3  0
2024  5  6  4  4  0   0    -4.42    12.73     4.84   -373.90    -23.54    -12.20    9.2800    72752.0  3  0
2024  5  6  4  5  0   0    -4.50    12.78     5.52   -373.70    -22.71    -18.52    8.6100    65403.0  3  0
2024  5  6  4  6  0   0    -4.65    12.23     5.53   -373.60    -22.41    -13.51    9.4000    84788.0  3  0
2024  5  6  4  7  0   0    -4.68    12.24     3.34   -371.96    -22.10    -11.91   11.3067    85550.0  3  0
2024  5  6  4  8  0   0    -2.74    12.07    -2.96   -373.05    -21.79     -9.82   11.3318    91009.0  3  0
2024  5  6  4  9  0   0    -0.92    12.47    -5.54   -374.13    -20.93     -7.73   11.1400    70006.9  2  1
2024  5  6  4 10  0   0    -0.74    12.45    -5.42   -373.58    -29.68    -13.66   12.4600    53851.5  2  1
2024  5  6  4 11  0   0    -0.22    11.90    -5.57   -372.91    -27.05     -8.34   14.0000    47119.0  2  1
2024  5  6  4 12  0   0    -1.35    12.01    -5.53   -373.41    -31.53     -5.27   12.4200    51119.4  2  1
2024  5  6  4 13  0   0    -0.96    12.00    -5.92   -373.91    -36.00     -2.21   11.7700    55119.9  2  1
2024  5  6  4 14  0   0    -1.68    11.74    -6.09   -375.76    -38.71     -2.95   10.9100    62341.4  2  1
2024  5  6  4 15  0   0    -2.65    13.64     1.08   -377.60    -41.42     -3.68    9.8300    69562.9  2  1
2024  5  6  4 16  0   0    -4.24    13.28     3.18   -365.29    -19.31     -1.80   10.9516    90431.8  3  0
2024  5  6  4 17  0   0    -4.01    13.40    -0.12   -370.50    -19.80     -5.30   10.7384    69562.9  3  0
2024  5  6  4 18  0   0    -3.85    13.63    -1.36   -369.10    -20.31     -5.34    8.8600    66036.0  3  0
2024  5  6  4 19  0   0    -3.89    14.29     2.48   -375.76    -20.83    -12.68    9.1400    62666.0  3  0
2024  5  6  4 20  0   0    -3.84    13.78     2.60   -374.93    -32.33    -13.68    7.8000    52300.4  2  1
2024  5  6  4 21  0   0    -3.92    14.04     4.35   -372.39    -16.63    -12.50    7.7400    40231.1  2  1
2024  5  6  4 22  0   0    -3.87    14.57     2.88   -371.49    -25.48    -11.59    7.6600    44257.2  2  1
2024  5  6  4 23  0   0    -3.56    14.88     2.18   -364.33    -19.77      0.90    7.2600    34044.0  2  1
2024  5  6  4 24  0   0    -3.09    14.85     3.64   -370.34    -23.18     -8.98    7.0700    31882.8  2  1
2024  5  6  4 25  0   0    -3.60    14.72     3.47   -376.35    -26.59    -18.85    7.0800    30104.6  2  1
2024  5  6  4 26  0   0    -3.68    14.89     3.08   -372.08    -24.12    -14.27    7.1100    29106.5  2  1
2024  5  6  4 27  0   0    -3.50    14.80     2.63   -373.34    -23.99    -18.80    7.2700    37838.5  3  0
2024  5  6  4 28  0   0    -3.29    15.01     2.84   -374.86    -26.39    -17.38    7.6300    49190.0  3  0
2024  5  6  4 29  0   0    -3.36    14.94     3.26   -375.44    -26.48    -21.66    7.0200    50137.0  3  0
2024  5  6  4 30  0   0    -3.88    14.87     3.26   -378.00    -26.57    -25.95    7.0400    50890.0  3  0
2024  5  6  4 31  0   0    -4.11    14.82     3.30   -373.15    -26.66    -24.20    7.3700    59071.0  3  0
2024  5  6  4 32  0   0    -4.03    14.77     3.18   -371.30    -32.66    -21.39    7.6800    45439.2  2  1
2024  5  6  4 33  0   0    -4.33    14.33     1.60   -370.90    -26.83    -20.23    8.4900    59071.0  3  0
2024  5  6  4 34  0   0    -3.85    14.37     1.75   -372.80    -23.68    -19.35    9.3400    71741.0  3  0
2024  5  6  4 35  0   0    -2.78    14.45     2.79   -386.00    -20.53    -18.06    9.4800    55185.4  3  0
2024  5  6  4 36  0   0    -2.74    14.56     2.61   -383.23    -22.64    -21.62    8.9100    42450.3  3  0
2024  5  6  4 37  0   0    -3.21    14.59     3.04   -376.61    -24.75    -19.39    8.9500    32654.1  3  0
2024  5  6  4 38  0   0    -4.11    14.30     2.11   -375.80    -24.94     -7.39    8.5700    38164.3  3  0
2024  5  6  4 39  0   0    -2.91    14.55     2.07   -378.94    -25.13    -17.10    9.4446    49613.6  3  0
2024  5  6  4 40  0   0    -2.56    14.45     2.55   -382.62    -25.32    -10.77    9.0300    58096.2  3  0
2024  5  6  4 41  0   0    -2.37    14.59     2.50   -381.80    -24.58    -17.43    8.5000    62176.6  3  0
2024  5  6  4 42  0   0    -2.01    14.64     1.52   -387.36    -23.84    -36.59    9.3100    53449.1  3  0
2024  5  6  4 43  0   0    -1.79    14.75     1.52   -390.64    -26.20     -6.40    9.8896    60605.5  3  0
2024  5  6  4 44  0   0    -1.76    14.51     2.15   -382.06    -27.62    -12.60    9.0000    58198.6  3  0
2024  5  6  4 45  0   0    -1.78    14.49     0.87   -387.71    -30.37    -18.95    9.0800    52898.5  3  0
2024  5  6  4 46  0   0    -2.64    14.81     1.33   -385.80    -28.98    -16.87    9.3100    43180.0  3  0
2024  5  6  4 47  0   0    -2.82    14.77     0.57   -384.21    -27.58    -14.50    9.1600    46873.9  3  0
2024  5  6  4 48  0   0    -2.69    14.90    -0.19   -379.88    -21.40     -4.64    9.0000    43751.4  3  0
2024  5  6  4 49  0   0    -2.99    14.72     1.27   -381.12    -25.11    -12.11    9.0000    38903.9  3  0
2024  5  6  4 50  0   0    -3.00    14.80     1.06   -382.36    -22.94    -16.70    9.1900    48686.4  3  0
2024  5  6  4 51  0   0    -2.07    14.93     1.26   -382.91    -24.15     -9.90    9.0700    47240.1  3  0
2024  5  6  4 52  0   0    -2.33    14.84     0.94   -383.47    -25.09    -13.70    9.2800    51115.4  3  0
2024  5  6  4 53  0   0    -2.43    15.00     0.85   -385.21    -23.22    -10.00    9.4100    42927.0  3  0
2024  5  6  4 54  0   0    -1.94    15.00     1.09   -386.95    -25.90    -12.81    9.4900    49393.1  3  0
2024  5  6  4 55  0   0    -2.78    14.84     0.69   -387.90    -26.17    -14.86    9.2700    49257.1  3  0
2024  5  6  4 56  0   0    -1.97    15.07     0.51   -380.24    -29.94    -12.28    9.6100    47866.7  2  1
2024  5  6  4 57  0   0    -1.93    15.10     0.35   -389.90    -26.71     -9.69    9.4800    46476.3  3  0
2024  5  6  4 58  0   0    -1.30    15.19     0.34   -387.72    -25.42     -8.70    9.9000    50578.6  3  0
2024  5  6  4 59  0   0    -1.68    15.02     0.43   -390.95    -25.19     -8.50    9.9400    59658.2  3  0
2024  5  6  5  0  0   0    -1.89    14.88     0.49   -385.13    -22.30    -12.74    9.8100    52957.0  3  0
2024  5  6  5  1  0   0    -2.42    14.97     0.70   -385.43    -23.14    -12.28    9.4900    60096.6  3  0
2024  5  6  5  2  0   0    -2.89    15.02     0.55   -385.80    -24.20    -11.30    9.6100    55408.9  3  0
2024  5  6  5  3  0   0    -2.92    15.09     0.99   -387.60    -26.30    -11.90    9.5200    50721.1  3  0
2024  5  6  5  4  0   0    -2.99    15.24     1.01   -386.80    -26.73    -12.35    9.5800    49112.2  3  0
2024  5  6  5  5  0   0    -2.98    15.22     1.37   -386.40    -27.16    -15.70    9.8000    53431.2  3  0
2024  5  6  5  6  0   0    -2.91    15.23     1.34   -386.83    -26.59    -15.60    9.5400    55260.6  3  0
2024  5  6  5  7  0   0    -2.80    15.17     1.46   -383.97    -25.10    -10.10    9.8400    43692.0  3  0
2024  5  6  5  8  0   0    -3.16    14.96     1.68   -378.50    -23.49    -17.67    9.7100    55609.4  3  0
2024  5  6  5  9  0   0    -2.72    15.11     1.86   -382.04    -23.43    -16.60    9.7800    50117.1  3  0
2024  5  6  5 10  0   0    -2.72    15.12     2.37   -385.59    -23.38    -14.10    9.8000    52532.1  3  0
2024  5  6  5 11  0   0    -2.69    15.22     2.10   -386.72    -22.98    -15.00    9.6300    54669.2  3  0
2024  5  6  5 12  0   0    -2.21    15.19     1.82   -387.85    -22.58    -16.70    9.6400    57408.2  3  0
2024  5  6  5 13  0   0    -1.47    15.47     2.19   -395.60    -26.61    -18.70   10.4500    60147.2  3  0
2024  5  6  5 14  0   0    -1.69    15.09     2.29   -389.25    -26.64    -14.70    9.9400    58067.3  3  0
2024  5  6  5 15  0   0    -1.62    15.25     2.18   -394.21    -26.25    -24.00   10.4200    50478.5  3  0
2024  5  6  5 16  0   0    -1.69    15.45     2.25   -396.50    -23.80    -18.80   10.1600    54331.2  3  0
2024  5  6  5 17  0   0    -1.06    15.31     2.99   -398.00    -20.95    -21.10   10.6200    53940.4  3  0
2024  5  6  5 18  0   0    -1.26    15.36     2.47   -396.87    -24.84    -17.77   11.6600    49817.2  3  0
2024  5  6  5 19  0   0    -2.12    15.09     3.09   -391.79    -22.76    -19.60   11.2500    63385.4  3  0
2024  5  6  5 20  0   0    -0.96    15.01     2.34   -394.03    -20.68    -15.80   11.2700    60427.3  3  0
2024  5  6  5 21  0   0    -1.64    15.18     1.50   -395.00    -21.74    -19.06   11.0400    60455.4  3  0
2024  5  6  5 22  0   0    -1.04    15.20     1.38   -394.90    -22.79    -20.30   11.2000    60714.6  3  0
2024  5  6  5 23  0   0    -0.66    15.14     0.79   -394.52    -20.88    -17.09   11.6600    59885.2  3  0
2024  5  6  5 24  0   0    -1.86    15.22     2.26   -395.30    -19.89    -13.89   11.3600    59055.7  3  0
2024  5  6  5 25  0   0    -1.59    15.19     2.53   -396.20    -18.90    -10.64   11.8000    65169.1  3  0
2024  5  6  5 26  0   0    -1.26    15.12     2.14   -395.12    -21.24    -15.36   11.8200    56692.3  3  0
2024  5  6  5 27  0   0    -1.58    15.31     0.21   -391.88    -23.56     -9.95   11.8900    58376.3  3  0
2024  5  6  5 28  0   0    -1.45    15.34     0.45   -391.28    -24.83     -6.54   11.3700    54565.6  3  0
2024  5  6  5 29  0   0    -1.13    15.31    -0.02   -392.26    -22.37     -6.60   11.3700    50754.8  3  0
2024  5  6  5 30  0   0    -0.90    15.21     0.57   -394.24    -22.83     -7.80   11.1500    61761.4  3  0
2024  5  6  5 31  0   0    -0.73    15.40     0.56   -395.46    -24.36     -9.64   11.0000    60460.3  3  0
2024  5  6  5 32  0   0    -0.62    15.42     0.45   -394.63    -24.04     -7.00   10.5200    61572.0  3  0
2024  5  6  5 33  0   0    -2.01    15.24    -0.26   -393.89    -20.32     -5.20   10.8300    48493.5  3  0
2024  5  6  5 34  0   0    -1.83    15.18    -0.10   -395.60    -21.23     -3.37   12.0000    55369.2  3  0
2024  5  6  5 35  0   0    -1.49    15.21    -1.23   -396.40    -23.06     -7.20   12.0300    56909.1  3  0
2024  5  6  5 36  0   0    -2.00    15.28     0.68   -393.60    -24.01    -11.03   11.6000    58449.0  3  0
2024  5  6  5 37  0   0    -1.92    15.37     0.85   -389.18    -24.96     -7.09   11.1500    61779.1  3  0
2024  5  6  5 38  0   0    -2.24    15.21     0.24   -391.10    -22.31    -17.57   11.3800    63967.3  3  0
2024  5  6  5 39  0   0    -2.35    15.04    -1.14   -390.69    -21.88     -3.72   11.3900    59394.0  3  0
2024  5  6  5 40  0   0    -2.77    15.25    -0.60   -389.97    -21.46     -8.70   11.0900    61799.7  3  0
2024  5  6  5 41  0   0    -2.67    15.00    -0.42   -389.25    -20.24    -10.70   11.7500    60712.1  3  0
2024  5  6  5 42  0   0    -2.54    15.06    -0.15   -387.08    -19.34     -1.77   12.3900    58429.0  2  1
2024  5  6  5 43  0   0    -2.71    15.07     1.01   -387.49    -22.39     -4.23   12.1400    60186.9  2  1
2024  5  6  5 44  0   0    -3.12    15.16     1.32   -387.91    -19.78    -14.00   11.5800    61944.8  3  0
2024  5  6  5 45  0   0    -3.23    15.19     1.83   -388.33    -17.56    -17.60   11.4700    63702.8  3  0
2024  5  6  5 46  0   0    -3.55    14.92     2.61   -386.05    -18.57    -22.80   11.5400    55742.0  3  0
2024  5  6  5 47  0   0    -3.91    14.45     3.80   -386.40    -19.48    -25.20   11.6200    57177.0  3  0
2024  5  6  5 48  0   0    -4.02    14.42     3.58   -386.20    -18.42    -26.50   11.6500    57391.4  3  0
2024  5  6  5 49  0   0    -3.72    14.44     3.60   -386.64    -17.27    -21.90   11.6800    59114.2  3  0
2024  5  6  5 50  0   0    -3.60    14.56     3.29   -385.41    -12.00    -23.00   11.4900    59307.3  3  0
2024  5  6  5 51  0   0    -3.19    12.70     7.45   -385.36    -11.15    -27.60   12.3600    56566.7  3  0
2024  5  6  5 52  0   0    -3.63    13.10     7.25   -385.06    -13.28    -25.90   12.3600    62765.0  3  0
2024  5  6  5 53  0   0    -3.74    13.52     5.92   -384.61    -14.87    -27.80   12.2900    65987.3  3  0
2024  5  6  5 54  0   0    -3.60    13.86     5.36   -386.33    -16.47    -30.70   11.4900    67319.9  3  0
2024  5  6  5 55  0   0    -3.30    13.22     7.56   -389.70    -16.32    -26.90   11.2500    67394.3  3  0
2024  5  6  5 56  0   0    -2.39    14.15     4.71   -392.73    -16.18    -18.10   11.6500    61923.5  3  0
2024  5  6  5 57  0   0    -3.45    14.08     5.35   -388.07    -14.87    -21.56   10.6900    60583.9  3  0
2024  5  6  5 58  0   0    -3.08    14.12     5.41   -386.80    -17.33    -19.21   10.6600    74506.9  3  0
2024  5  6  5 59  0   0    -3.17    15.22     1.48   -388.13    -19.77    -15.62   11.2800    62115.5  3  0
2024  5  6  6  0  0   0    -2.85    15.50     0.68   -386.59    -20.83    -14.88   10.9700    67443.0  3  0
2024  5  6  6  1  0   0    -2.37    15.57     0.04   -388.04    -20.70    -14.15   11.3700    76319.0  3  0
2024  5  6  6  2  0   0    -2.45    15.61     0.26   -389.49    -23.33    -16.72   11.2900    71730.0  3  0
2024  5  6  6  3  0   0    -2.72    15.57     0.67   -389.12    -23.10     -8.60   10.9200    66234.0  3  0
2024  5  6  6  4  0   0    -2.54    15.63     0.76   -388.75    -22.87    -16.10   10.6700    67112.0  3  0
2024  5  6  6  5  0   0    -3.31    15.44     0.89   -388.83    -20.64    -28.18    8.8696    87245.6  3  0
2024  5  6  6  6  0   0    -3.61    15.34     1.19   -389.83    -22.63    -12.10    8.1500    97303.0  3  0
2024  5  6  6  7  0   0    -3.28    15.48     1.60   -390.69    -24.61    -16.30    9.9673    93382.0  3  0
2024  5  6  6  8  0   0    -4.16    15.53     1.82   -388.40    -23.57    -10.99    9.5273    79834.0  3  0
2024  5  6  6  9  0   0    -4.35    14.98     3.65   -386.27    -22.90    -20.90    8.7449    99434.0  3  0
2024  5  6  6 10  0   0    -6.14    13.68     6.76   -390.57    -21.90    -20.12    8.5333   129264.2  3  0
2024  5  6  6 11  0   0    -4.77    14.62     4.64   -395.89    -14.33    -21.72    7.9795   120093.0  3  0
2024  5  6  6 12  0   0    -5.51    14.34     5.75   -401.21    -22.14    -23.33    7.4256   125524.0  3  0
2024  5  6  6 13  0   0    -6.72    11.99     8.39   -397.45    -15.40    -27.62    7.6700   137527.0  3  0
2024  5  6  6 14  0   0    -7.08    12.14     8.16   -396.05      5.83    -30.90    7.8700   146388.0  3  0
2024  5  6  6 15  0   0    -7.45    11.48     8.19   -400.12      2.51    -26.86    7.8200   141213.0  3  0
2024  5  6  6 16  0   0    -6.85    11.38     9.30   -401.65      1.22    -28.80    7.9100   140336.0  3  0
2024  5  6  6 17  0   0    -6.57    11.48     9.33   -404.06     10.80    -30.75    7.5848   141901.0  3  0
2024  5  6  6 18  0   0    -6.87    10.97    10.25   -403.31     12.24    -30.26    7.5628   128990.0  3  0
2024  5  6  6 19  0   0    -7.25    10.07    10.42   -400.06     13.67    -29.77    7.5409   149939.0  3  0
2024  5  6  6 20  0   0    -7.31     9.52    10.95   -403.28     28.02    -25.00    7.6780   141804.0  3  0
2024  5  6  6 21  0   0    -7.63     9.65    10.71   -401.63     19.12    -24.09    7.8153   148564.0  3  0
2024  5  6  6 22  0   0    -7.36     9.77    10.61   -406.83     10.22    -23.17    7.9526   143815.0  3  0
2024  5  6  6 23  0   0    -7.00    10.77     9.52   -405.61     10.86    -27.12    7.8055   156191.0  3  0
2024  5  6  6 24  0   0    -6.73    11.59     8.66   -409.82     11.49    -31.08    7.6584   152648.0  3  0
2024  5  6  6 25  0   0    -6.42    12.88     6.93   -408.58      9.00    -32.21    7.5375   146871.0  3  0
2024  5  6  6 26  0   0    -6.54    13.27     6.35   -408.00      6.50    -33.34    7.4166   146964.0  3  0
2024  5  6  6 27  0   0    -6.29    14.14     6.09   -410.32      4.00    -34.46    7.2957   151579.0  3  0
2024  5  6  6 28  0   0    -5.43    14.44     5.17   -405.88     15.90    -61.60    6.6800   118100.7  2  1
2024  5  6  6 29  0   0    -5.66    14.39     5.40   -406.07     -0.99    -36.71    7.0539   138636.0  3  0
2024  5  6  6 30  0   0    -6.16    13.99     5.80   -402.14     -1.64    -35.24    7.3979   146389.0  3  0
2024  5  6  6 31  0   0    -6.45    13.54     6.58   -402.64     -0.76    -35.86    7.4272   141343.0  3  0
2024  5  6  6 32  0   0    -6.51    12.45     7.81   -403.05      0.12    -36.49    7.4565   139062.0  3  0
2024  5  6  6 33  0   0    -5.93    13.44     6.39   -403.45      1.00    -37.11    7.4859   138185.0  3  0
2024  5  6  6 34  0   0    -6.04    13.83     7.13   -405.39     -7.19     -3.60    7.5800   129343.0  2  1
2024  5  6  6 35  0   0    -6.44    13.18     7.15   -403.83      2.76    -38.37    7.5445   141784.0  3  0
2024  5  6  6 36  0   0    -6.22    12.07     8.93   -401.91      6.69    -34.36    7.7254   136669.0  3  0
2024  5  6  6 37  0   0    -6.32    11.47     9.72   -404.89     10.62    -30.36    7.9062   146124.0  3  0
2024  5  6  6 38  0   0    -6.51    11.21     9.86   -406.89      2.90    -29.22    7.7322   139982.0  3  0
2024  5  6  6 39  0   0    -6.42    11.21     9.91   -405.86     -4.81    -28.08    7.5582   135664.0  3  0
2024  5  6  6 40  0   0    -6.62    11.02     9.97   -405.94     -1.84    -32.97    7.5309   138633.0  3  0
2024  5  6  6 41  0   0    -6.22    12.73     7.72   -407.26     -1.92    -31.28    7.1033   139387.4  3  0
2024  5  6  6 42  0   0    -5.73    13.53     6.92   -408.58     -1.99    -29.58    6.6758   142493.0  3  0
2024  5  6  6 43  0   0    -4.83    14.49     5.38   -409.90     -4.52    -27.07    6.4560   145598.6  3  0
2024  5  6  6 44  0   0    -4.66    14.66     4.39   -411.22     -7.05    -24.57    6.2363   148704.2  3  0
2024  5  6  6 45  0   0    -4.90    14.47     4.82   -409.40     -7.32    -27.69    6.6840   147606.0  3  0
2024  5  6  6 46  0   0    -5.28    14.19     5.31   -411.98     -6.69    -27.34    6.6254   153465.8  3  0
2024  5  6  6 47  0   0    -5.15    14.39     5.00   -412.62     -6.07    -26.99    6.5668   166393.2  3  0
2024  5  6  6 48  0   0    -4.96    14.56     4.79   -413.32     -7.23    -25.06    6.6015   156750.6  3  0
2024  5  6  6 49  0   0    -4.38    14.63     4.00   -414.02     -8.40    -23.13    6.6363   150109.0  3  0
2024  5  6  6 50  0   0    -4.30    14.34     4.74   -414.70     -7.34    -29.67    6.8226   155567.3  3  0
2024  5  6  6 51  0   0    -4.31    14.53     4.76   -413.71      1.89    -26.81    7.1806   162768.5  3  0
2024  5  6  6 52  0   0    -4.30    14.50     4.20   -414.08     11.12    -23.97    7.5386   160115.0  3  0
2024  5  6  6 53  0   0    -4.45    14.42     4.17   -412.85      2.21    -26.55    7.2354   179380.0  3  0
2024  5  6  6 54  0   0    -4.41    14.63     4.62   -412.35     -6.70    -29.11    6.9322   169176.7  3  0
2024  5  6  6 55  0   0    -3.67    14.80     4.13   -420.61    -12.38    -26.74    7.0912   188214.0  3  0
2024  5  6  6 56  0   0    -3.52    14.63     4.22   -419.71    -10.61    -26.97    6.8242   194863.0  3  0
2024  5  6  6 57  0   0    -3.62    14.95     3.68   -416.65     -8.83    -27.19    6.5572   176339.0  3  0
2024  5  6  6 58  0   0    -3.21    15.35     3.39   -417.14     -8.75    -21.90    6.8162   187883.0  3  0
2024  5  6  6 59  0   0    -2.74    15.75     2.65   -420.64     -8.66    -16.60    7.0752   188405.0  3  0
2024  5  6  7  0  0   0    -3.12    15.68     2.39   -420.76    -10.99    -14.29    6.7915   182966.0  3  0
2024  5  6  7  1  0   0    -2.62    15.83     1.28   -419.21    -11.26    -13.94    6.8227   201936.0  3  0
2024  5  6  7  2  0   0    -2.75    15.90     1.56   -421.20    -11.53    -13.60    6.8538   196285.0  3  0
2024  5  6  7  3  0   0    -2.73    15.89     1.13   -425.20    -11.86    -13.25    6.8069   192920.0  3  0
2024  5  6  7  4  0   0    -2.51    15.86     1.20   -424.26    -12.20    -12.90    6.7600   204118.6  3  0
2024  5  6  7  5  0   0    -2.63    15.78     1.42   -423.33    -12.50    -11.40    7.0952   199850.0  3  0
2024  5  6  7  6  0   0    -2.07    15.85    -0.12   -422.40    -14.28     -9.50    7.0364   207034.0  3  0
2024  5  6  7  7  0   0    -2.35    15.83     0.86   -423.25    -16.06    -11.90    6.9777   201845.0  3  0
2024  5  6  7  8  0   0    -2.61    15.82     0.85   -422.97     -7.56    -10.54    7.2386   202066.0  3  0
2024  5  6  7  9  0   0    -2.62    15.82     0.84   -425.08      0.95     -7.59    7.4995   177491.0  3  0
2024  5  6  7 10  0   0    -2.36    15.79    -0.23   -422.26    -12.11     -2.79    7.0517   186024.0  3  0
2024  5  6  7 11  0   0    -2.58    15.80    -0.11   -427.65    -14.74     -3.19    7.0649   174152.5  3  0
2024  5  6  7 12  0   0    -2.64    15.79    -0.13   -423.41    -17.37     -3.59    7.0781   183535.7  3  0
2024  5  6  7 13  0   0    -2.64    15.78    -0.04   -420.52    -17.85     10.50    7.0125   201975.0  3  0
2024  5  6  7 14  0   0    -2.38    15.68    -0.07   -423.25    -18.33     10.60    6.9468   198874.0  3  0
2024  5  6  7 15  0   0    -2.81    15.53     0.14   -441.94    -12.34     15.40    7.3249   196010.0  3  0
2024  5  6  7 16  0   0    -0.10    15.49    -3.80   -438.57    -13.33     20.77    7.5100   199349.0  3  0
2024  5  6  7 17  0   0    -0.75    15.58    -2.35   -435.20    -14.32     29.30    7.6951   186022.0  3  0
2024  5  6  7 18  0   0    -0.84    15.21    -3.05   -437.90    -11.53     21.65    8.4139   241828.6  3  0
2024  5  6  7 19  0   0    -0.97    14.85    -4.41   -440.59     -8.73     28.76    9.1327   208877.0  3  0
2024  5  6  7 20  0   0    -0.07    14.85    -4.52   -446.83     -6.47     27.07    9.1422   204920.0  3  0
2024  5  6  7 21  0   0     1.17    14.49    -5.41   -444.19    -10.20     25.38    9.0178   203115.0  3  0
2024  5  6  7 22  0   0     1.26    14.64    -4.72   -441.54    -13.94     23.20    8.8934   205772.0  3  0
2024  5  6  7 23  0   0    -0.78    15.12    -3.18   -440.86     -9.87     22.00    8.8438   210578.0  3  0
2024  5  6  7 24  0   0    -0.26    15.00    -3.87   -440.18     -5.80     27.31    8.7942   208325.0  3  0
2024  5  6  7 25  0   0    -0.38    15.03    -3.70   -442.99    -26.17     15.90    8.9163   204380.0  3  0
2024  5  6  7 26  0   0    -0.93    15.10    -2.80   -439.40    -12.95     16.37    8.8202   204993.7  3  0
2024  5  6  7 27  0   0    -0.87    15.21    -2.45   -436.60      0.28     17.36    8.7240   214007.0  3  0
2024  5  6  7 28  0   0    -0.67    15.14    -2.81   -431.20     -5.43     18.55    8.7686   191623.2  3  0
2024  5  6  7 29  0   0     0.49    15.02    -3.81   -435.39    -11.13     19.75    8.8131   208341.8  3  0
2024  5  6  7 30  0   0     0.19    15.06    -3.64   -434.44    -18.48      1.91    8.4922   225016.0  3  0
2024  5  6  7 31  0   0    -1.07    15.34    -0.88   -425.60    -19.62     -6.29    8.9124   210693.0  3  0
2024  5  6  7 32  0   0    -2.72    15.09     0.31   -422.41    -20.76    -14.50    9.3325   184377.0  3  0
2024  5  6  7 33  0   0    -2.66    15.25     0.63   -420.92    -21.05    -16.13    8.7265   182603.6  3  0
2024  5  6  7 34  0   0    -2.54    15.87     1.04   -419.42    -21.33    -17.76    8.1204   172675.0  3  0
2024  5  6  7 35  0   0    -2.81    15.32     0.80   -420.68    -18.49    -10.10    7.7776   202553.0  3  0
2024  5  6  7 36  0   0    -3.03    14.47     1.14   -420.58    -17.52    -12.99    7.8730   199684.0  3  0
2024  5  6  7 37  0   0    -3.00    14.71     0.88   -420.99    -16.54     -6.10    7.9685   208208.0  3  0
2024  5  6  7 38  0   0    -3.37    14.77     1.23   -422.27     -3.84     -0.63    8.6900   204048.0  3  0
2024  5  6  7 39  0   0    -4.81    13.57     5.51   -424.70      8.87      8.19    9.4115   194911.0  3  0
2024  5  6  7 40  0   0    -5.13    13.35     6.15   -427.33     -0.54      1.52    9.4332   187701.0  3  0
2024  5  6  7 41  0   0    -5.35    12.94     7.56   -426.15     -0.50     -1.43    8.5141   205376.0  3  0
2024  5  6  7 42  0   0    -5.92    12.75     6.68   -428.90     -0.47     -4.37    7.5950   195957.0  3  0
2024  5  6  7 43  0   0    -6.79    11.43     7.90   -428.80     -1.76     -7.42    7.6285   191618.0  3  0
2024  5  6  7 44  0   0    -7.29    11.16     8.33   -430.75     -3.05    -10.47    7.6621   206921.0  3  0
2024  5  6  7 45  0   0    -7.56    10.73     9.70   -435.06      5.56    -13.14    7.3283   202750.7  3  0
2024  5  6  7 46  0   0    -7.54    10.19     9.62   -438.54      2.47     -7.48    7.6224   214653.0  3  0
2024  5  6  7 47  0   0    -7.22     9.58     9.73   -435.57     -0.63     -1.81    7.9165   203502.0  3  0
2024  5  6  7 48  0   0    -7.53     9.69     9.49   -428.80     -5.81     -1.55    8.0183   189430.0  3  0
2024  5  6  7 49  0   0    -8.06     9.58    10.23   -431.40    -10.99     -1.28    8.1202   178262.4  3  0
2024  5  6  7 50  0   0    -8.80     9.02    10.12   -436.10     -6.24     -4.65    8.9006   190147.0  3  0
2024  5  6  7 51  0   0    -7.63    10.48     9.15   -437.23     -5.26     -3.86    8.9841   213511.0  3  0
2024  5  6  7 52  0   0    -7.97     8.79    10.25   -434.24     -4.28     -3.07    9.0676   211781.0  3  0
2024  5  6  7 53  0   0    -7.92     8.58    10.21   -431.24      0.25      6.49    9.1273   192384.0  3  0
2024  5  6  7 54  0   0    -8.11     8.11    10.10   -439.60      4.80     16.05    9.1870   218395.6  3  0
2024  5  6  7 55  0   0    -8.38     6.02    10.71   -441.29      7.49     -1.56    9.1261   224370.0  3  0
2024  5  6  7 56  0   0    -9.55     5.88    10.14   -438.90      2.36      1.46    9.1771   211309.0  3  0
2024  5  6  7 57  0   0    -9.81     6.08     9.98   -436.30     -2.76      4.48    9.2282   215940.0  3  0
2024  5  6  7 58  0   0    -9.86     5.04    10.29   -437.30      2.40      3.16    9.1418   215725.0  3  0
2024  5  6  7 59  0   0   -10.32     4.35    10.76   -434.38      7.57      1.84    9.0553   215361.9  3  0
2024  5  6  8  0  0   0   -10.44     3.79    11.32   -437.36     13.54     -6.43    9.0978   218288.9  3  0
2024  5  6  8  1  0   0    -9.60     2.30    12.07   -438.94     13.67     -7.21    8.7417   219931.0  3  0
