Produced from DSCOVR NOAA NGDC NetCDF (nT, km/s, cm^-3, K)
year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5 13  0  0  0   0    -8.28     2.26     2.18   -472.60      2.70     -0.40    2.7100   215751.0
2024  5 13  0  1  0   0    -8.24     2.22     2.29   -471.40      2.60     -0.40    2.6900   220703.0
2024  5 13  0  2  0   0    -8.22     2.19     2.28   -473.00      2.60     -0.40    2.6200   213202.0
2024  5 13  0  3  0   0    -8.23     2.21     2.31   -472.60      2.60     -0.40    2.7700   217740.0
2024  5 13  0  4  0   0    -8.25     2.20     2.13   -472.80      2.70     -0.40    2.7100   214044.0
2024  5 13  0  5  0   0    -8.21     2.07     2.19   -472.60      2.70     -0.40    2.7300   214096.0
2024  5 13  0  6  0   0    -8.19     2.43     2.00   -472.10      2.60     -0.40    2.7100   217579.0
2024  5 13  0  7  0   0    -8.19     2.52     1.65   -472.80      2.70     -0.40    2.7200   212748.0
2024  5 13  0  8  0   0    -8.09     2.69     1.77   -471.80      2.60     -0.40    2.7200   215192.0
2024  5 13  0  9  0   0    -8.09     2.84     1.16   -471.80      2.70     -0.40    2.7000   215593.0
2024  5 13  0 10  0   0    -8.20     2.63     0.61   -472.00      2.60     -0.40    2.6300   216556.0
2024  5 13  0 11  0   0    -8.23     2.45     0.07   -471.80      2.60     -0.40    2.6900   219295.0
2024  5 13  0 12  0   0    -8.18     2.56    -0.34   -471.90      2.60     -0.40    2.7000   219511.0
2024  5 13  0 13  0   0    -8.09     2.43     0.39   -471.40      2.60     -0.40    2.5500   182367.0
2024  5 13  0 14  0   0    -8.08     2.29     0.77   -469.40      2.60     -0.40    2.3600   173082.0
2024  5 13  0 15  0   0    -8.07     2.32    -0.34   -471.70      2.60     -0.40    2.6200   205450.0
2024  5 13  0 16  0   0    -7.97     2.41    -0.64   -471.30      2.70     -0.40    2.6900   217938.0
2024  5 13  0 17  0   0    -7.80     2.57    -1.39   -471.60      2.60     -0.40    2.5900   217391.0
2024  5 13  0 18  0   0    -8.01     2.12    -0.06   -471.60      2.70     -0.40    2.5600   214068.0
2024  5 13  0 19  0   0    -8.14     1.97     0.40   -471.90      2.60     -0.40    2.6700   217910.0
2024  5 13  0 20  0   0    -8.06     2.19     0.14   -472.40      2.70     -0.40    2.7200   219491.0
2024  5 13  0 21  0   0    -7.90     2.48    -0.24   -472.00      2.60     -0.40    2.7300   218325.0
2024  5 13  0 22  0   0    -7.83     2.78    -0.27   -472.30      2.60     -0.40    2.7100   214837.0
2024  5 13  0 23  0   0    -7.86     2.63    -0.51   -472.10      2.60     -0.40    2.6900   215372.0
2024  5 13  0 24  0   0    -7.71     2.58    -0.28   -471.80      2.70     -0.40    2.6800   214697.0
2024  5 13  0 25  0   0    -7.65     2.73     0.76   -472.40      2.70     -0.40    2.7500   218098.0
2024  5 13  0 26  0   0    -7.66     2.92     0.81   -473.10      2.70     -0.40    2.7400   217613.0
2024  5 13  0 27  0   0    -7.48     3.53     0.23   -473.50      2.70     -0.40    2.6900   211991.0
