Propagated L1 Data for 2024-05-13 (Target: 32 Re) (GSM nT, km/s, cm^-3, K)
year mo dy hr mn sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5 13  0 25  0   0    -7.96     2.77     1.88   -823.35     -6.44     12.23    6.6285   605073.7
2024  5 13  0 26  0   0    -7.91     3.04     1.96   -820.71     -5.32     15.86    6.5582   602437.8
2024  5 13  0 27  0   0    -7.95     2.89     1.82   -818.07     -4.20     19.48    6.4879   599801.8
2024  5 13  0 28  0   0    -7.90     3.04     1.69   -817.05     -5.59     17.55    6.5740   599355.2
2024  5 13  0 29  0   0    -7.87     3.16     1.50   -816.02     -6.97     15.63    6.6602   598908.7
2024  5 13  0 30  0   0    -7.96     3.06     1.80   -817.55     -7.24     14.38    6.7314   641247.2
2024  5 13  0 31  0   0    -7.76     2.90     1.20   -819.07     -7.52     13.14    6.8026   685754.4
2024  5 13  0 32  0   0    -7.48     2.90     1.45   -820.60     -7.79     11.90    6.8738   730261.7
2024  5 13  0 33  0   0    -7.56     2.69     0.95   -819.88     -5.34     11.07    6.9541   646812.0
2024  5 13  0 34  0   0    -7.53     2.84     0.35   -819.16     -2.89     10.25    7.0344   570954.8
2024  5 13  0 35  0   0    -7.54     2.63    -0.08   -818.44     -0.44      9.42    7.1146   495097.6
2024  5 13  0 36  0   0    -7.48     2.58     0.07   -809.88     -2.67     19.79    7.1942   537886.7
2024  5 13  0 37  0   0    -7.60     2.82    -0.34   -801.31     -4.88     30.16    7.2738   582449.1
2024  5 13  0 38  0   0    -7.54     3.14     0.13   -806.89     -4.29     21.74    7.7682   570639.6
2024  5 13  0 39  0   0    -7.85     2.29     0.77   -812.48     -3.70     13.32    8.2626   558951.0
2024  5 13  0 40  0   0    -7.93     2.32    -1.63   -807.31     -0.46     28.98    8.7667   566660.5
2024  5 13  0 41  0   0    -7.97     2.41    -1.34   -806.60     -2.32     27.52    8.5376   573576.4
2024  5 13  0 42  0   0    -7.80     2.57    -1.39   -805.89     -4.18     26.06    8.3085   580534.1
2024  5 13  0 43  0   0    -7.82     2.71    -0.06   -807.43     -2.77     22.42    8.1201   554834.1
2024  5 13  0 44  0   0    -7.71     3.03     0.40   -806.60     -4.40     23.47    7.9917   551924.5
2024  5 13  0 45  0   0    -7.83     2.98     0.14   -805.77     -6.03     24.52    7.8632   549022.6
2024  5 13  0 46  0   0    -7.67     3.06    -0.24   -806.34     -4.05     23.53    7.7324   549521.4
2024  5 13  0 47  0   0    -7.60     3.14    -0.27   -806.91     -2.07     22.54    7.6016   550020.6
2024  5 13  0 48  0   0    -7.65     2.96    -0.51   -807.49     -0.09     21.54    7.4707   550519.8
2024  5 13  0 49  0   0    -7.57     2.58    -0.28   -809.73     -2.56     23.00    7.3829   554989.6
2024  5 13  0 50  0   0    -7.46     3.02     0.76   -811.98     -5.04     24.47    7.2952   559477.5
2024  5 13  0 51  0   0    -7.47     2.92     0.81   -815.09     -3.70     19.24    7.5331   545664.4
2024  5 13  0 52  0   0    -7.27     3.53     0.23   -818.20     -2.37     14.00    7.7710   532024.0
2024  5 13  0 53  0   0    -7.26     3.57     0.76   -828.20      3.80      3.00    7.7006   691631.2
2024  5 13  0 54  0   0    -7.14     3.54     0.55   -828.68      3.15      6.75    6.7397   793476.8
2024  5 13  0 55  0   0    -7.34     3.37     0.66   -824.22      2.50     10.50    7.8826   651975.5
