Produced from DSCOVR NOAA NGDC NetCDF (nT, km/s, cm^-3, K)
year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5 29  0  0  0   0    -0.80     2.35     5.48   -315.70     21.40    -12.10    8.2500     7696.0
2024  5 29  0  1  0   0    -0.83     2.01     5.65   -315.30     21.80    -12.70    8.0300     7846.0
2024  5 29  0  2  0   0    -0.73     2.07     5.60   -315.10     21.10    -13.00    8.1100     7779.0
2024  5 29  0  3  0   0    -0.53     2.47     5.50   -315.50     19.20    -11.40    8.0800     7742.0
2024  5 29  0  4  0   0    -0.56     2.38     5.48   -315.00     20.20    -12.40    8.1500     7835.0
2024  5 29  0  5  0   0    -0.60     2.33     5.50   -314.50     20.20    -12.50    8.0400     7805.0
2024  5 29  0  6  0   0    -0.61     2.41     5.46   -314.20     21.20    -11.80    7.9400     7659.0
2024  5 29  0  7  0   0    -0.65     2.45     5.44   -314.40     22.70    -11.60    8.0000     7651.0
2024  5 29  0  8  0   0    -0.66     2.63     5.38   -314.50     22.30    -11.90    7.7900     7553.0
2024  5 29  0  9  0   0    -0.82     2.56     5.34   -315.20     23.10    -12.50    8.1200     7587.0
2024  5 29  0 10  0   0    -0.75     2.52     5.41   -314.50     22.00    -11.10    7.9800     7634.0
2024  5 29  0 11  0   0    -0.68     2.58     5.37   -313.50     22.80    -11.50    7.9800     7557.0
2024  5 29  0 12  0   0    -0.84     2.41     5.35   -314.20     20.70    -11.30    8.1600     7769.0
2024  5 29  0 13  0   0    -1.05     2.17     5.33   -314.40     21.20    -10.70    8.3400     7970.0
2024  5 29  0 14  0   0    -0.53     2.64     5.32   -312.20     22.20    -11.50    8.0800     9130.0
2024  5 29  0 15  0   0    -0.69     2.57     5.27   -313.20     22.70    -11.20    8.0900     7993.0
2024  5 29  0 16  0   0    -0.69     2.57     5.27   -314.10     23.90    -10.10    8.0100     8060.0
2024  5 29  0 17  0   0    -0.77     2.82     5.08   -314.10     23.30    -11.00    8.0400     8141.0
2024  5 29  0 18  0   0    -0.72     2.55     5.32   -313.50     23.70    -10.60    7.7600     8181.0
2024  5 29  0 19  0   0    -0.54     2.55     5.36   -313.40     24.00    -10.20    7.7500     8123.0
2024  5 29  0 20  0   0    -0.53     2.82     5.08   -313.80     21.50     -9.70    8.4700     7830.0
2024  5 29  0 21  0   0    -0.40     2.90     5.05   -312.90     22.40    -10.30    8.5600     7492.0
2024  5 29  0 22  0   0    -0.44     2.84     5.09   -313.10     23.00     -9.40    8.6100     7557.0
2024  5 29  0 23  0   0    -0.60     2.99     4.97   -313.60     22.90    -10.40    8.5800     7654.0
2024  5 29  0 24  0   0    -0.69     3.05     4.93   -314.40     23.50    -11.10    8.7000     7770.0
2024  5 29  0 25  0   0    -0.84     3.06     4.88   -314.10     23.30     -9.50    8.6000     7783.0
2024  5 29  0 26  0   0    -0.84     3.00     4.92   -313.50     22.60     -9.70    8.6900     7693.0
2024  5 29  0 27  0   0    -0.82     2.87     4.99   -313.70     23.00     -9.40    8.7100     7701.0
2024  5 29  0 28  0   0    -0.79     2.86     5.00   -313.10     22.70     -9.10    8.6300     7612.0
2024  5 29  0 29  0   0    -0.71     2.88     5.05   -313.90     23.50     -9.70    8.7100     7725.0
2024  5 29  0 30  0   0    -0.66     2.72     5.15   -313.70     22.60     -9.30    8.6500     7640.0
2024  5 29  0 31  0   0    -0.73     3.02     4.88   -313.60     22.40     -9.10    9.0100     7696.0
2024  5 29  0 32  0   0    -0.72     3.06     4.87   -313.50     21.90    -10.10    9.0400     7618.0
2024  5 29  0 33  0   0    -0.70     3.11     4.79   -313.50     20.80    -10.80    9.4100     7571.0
2024  5 29  0 34  0   0    -0.62     3.05     4.82   -313.30     20.80     -9.80    9.5000     7676.0
2024  5 29  0 35  0   0    -0.68     3.09     4.79   -313.50     20.40    -10.40    9.5400     7723.0
2024  5 29  0 36  0   0    -0.74     2.81     4.93   -313.70     21.30     -9.30    9.5700     7753.0
2024  5 29  0 37  0   0    -0.78     2.77     4.97   -313.70     21.80     -9.40    9.7400     7793.0
2024  5 29  0 38  0   0    -0.85     2.88     4.93   -313.90     21.40     -9.10    9.7500     7753.0
2024  5 29  0 39  0   0    -0.83     2.89     4.94   -314.40     21.90     -9.70    9.5300     7803.0
2024  5 29  0 40  0   0     0.03     2.58     5.32   -313.00     20.50     -8.30    8.7500     7387.0
2024  5 29  0 41  0   0    -0.02     2.49     5.39   -313.80     21.50     -8.50    8.7900     7579.0
2024  5 29  0 42  0   0    -0.14     2.42     5.38   -313.90     20.90     -9.10    8.8900     7606.0
2024  5 29  0 43  0   0    -0.32     2.54     5.28   -314.10     21.70     -8.30    8.9000     7638.0
2024  5 29  0 44  0   0    -0.54     2.71     5.13   -314.90     22.60     -8.60    9.0100     7633.0
2024  5 29  0 45  0   0    -0.39     2.62     5.29   -314.20     21.40     -7.50    8.8300     7572.0
2024  5 29  0 46  0   0    -0.44     2.77     5.32   -314.30     21.40     -7.00    8.2700     7505.0
2024  5 29  0 47  0   0    -0.57     2.95     5.26   -313.90     21.80     -6.90    8.0600     7516.0
2024  5 29  0 48  0   0    -0.58     3.03     5.33   -314.00     20.30     -7.60    7.7800     7417.0
2024  5 29  0 49  0   0    -0.59     3.09     5.01   -314.40     20.70     -7.10    8.6600     7671.0
2024  5 29  0 50  0   0    -0.65     3.06     5.06   -314.10     20.30     -8.00    8.5500     7622.0
2024  5 29  0 51  0   0    -0.68     3.11     5.19   -313.70     20.20     -8.00    8.0200     7386.0
2024  5 29  0 52  0   0    -0.73     3.12     5.21   -313.60     20.70     -8.90    7.8400     7320.0
2024  5 29  0 53  0   0    -0.55     3.13     5.09   -314.70     21.10     -7.10    8.3300     7541.0
2024  5 29  0 54  0   0    -0.48     3.09     5.08   -315.30     21.80     -7.30    8.5300     7647.0
2024  5 29  0 55  0   0    -0.43     3.12     5.10   -315.60     21.90     -6.80    8.4800     7595.0
2024  5 29  0 56  0   0    -0.49     2.70     5.08   -314.50     21.50     -9.90    9.5000     7786.0
2024  5 29  0 57  0   0    -0.46     2.72     5.05   -314.50     22.60    -10.30   10.0900     7822.0
2024  5 29  0 58  0   0    -0.70     2.33     5.21   -314.30     21.80    -10.60    9.8700     7825.0
2024  5 29  0 59  0   0    -0.72     2.37     5.17   -314.20     22.20     -9.70    9.8800     7811.0
2024  5 29  1  0  0   0    -0.73     2.58     5.10   -314.10     21.30     -9.30    9.6100     7737.0
2024  5 29  1  1  0   0    -0.80     2.77     4.94   -313.70     20.00     -8.30    9.5900     7714.0
2024  5 29  1  2  0   0    -0.70     3.06     4.81   -314.00     20.40     -8.10    9.7900     7775.0
2024  5 29  1  3  0   0    -0.61     3.34     4.64   -314.40     19.00     -6.40    9.5200     7734.0
2024  5 29  1  4  0   0    -0.80     3.21     4.78   -314.00     19.40     -7.10    9.0400     7692.0
2024  5 29  1  5  0   0    -0.57     3.32     4.68   -314.50     18.50     -8.40    9.5400     7799.0
2024  5 29  1  6  0   0    -0.52     3.20     4.80   -314.60     19.00     -7.90    9.2700     7698.0
2024  5 29  1  7  0   0    -0.52     2.93     5.12   -314.70     20.90     -8.60    8.9600     7630.0
2024  5 29  1  8  0   0    -0.53     3.05     5.10   -315.00     19.30     -8.30    9.0500     7623.0
2024  5 29  1  9  0   0    -0.81     3.04     5.11   -314.40     20.00     -9.40    9.0900     7681.0
2024  5 29  1 10  0   0    -0.44     3.43     4.93   -314.30     20.40     -8.40    8.6800     7554.0
2024  5 29  1 11  0   0    -0.46     3.45     4.91   -314.40     20.80     -8.50    8.6300     7505.0
2024  5 29  1 12  0   0    -0.54     3.45     4.93   -314.20     21.00     -8.30    8.4800     7471.0
