Propagated L1 Data for 2024-05-29 (Target: 32 Re) (GSM nT, km/s, cm^-3, K)
year mo dy hr mn sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5 29  1  5  0   0    -0.80     3.04     5.06   -318.28      9.42    -22.37   10.8561   167093.0
2024  5 29  1  6  0   0    -0.78     3.01     4.96   -316.95      9.20    -22.50   11.1809   167568.4
2024  5 29  1  8  0   0    -0.57     2.80     5.15   -315.50     10.49    -24.55   11.5304   156010.7
2024  5 29  1  9  0   0    -0.86     2.38     5.36   -316.08      9.58    -22.30   11.1549   160299.7
2024  5 29  1 10  0   0    -0.61     2.33     5.41   -318.86      8.68    -19.50   10.7794   164646.8
2024  5 29  1 11  0   0    -0.71     2.41     5.31   -319.59      9.22    -21.37   10.6813   163085.4
2024  5 29  1 12  0   0    -0.74     2.45     5.34   -317.22      9.28    -21.80   10.6431   163891.2
2024  5 29  1 13  0   0    -0.67     2.63     5.29   -319.11      9.34    -22.44   10.6048   164699.0
2024  5 29  1 14  0   0    -0.82     2.56     5.25   -317.85      8.53    -21.11   10.5929   154481.3
2024  5 29  1 15  0   0    -0.79     2.52     5.04   -316.59      7.71    -19.77   10.5811   144590.7
2024  5 29  1 16  0   0    -0.86     2.39     5.08   -318.20     12.93    -20.13   10.6146   165372.5
2024  5 29  1 17  0   0    -0.89     2.35     5.06   -316.57     11.81    -21.21   10.4163   167640.0
2024  5 29  1 18  0   0    -1.05     2.17     5.09   -318.21     10.69    -21.80   10.2179   169923.1
2024  5 29  1 19  0   0    -0.94     2.29     5.08   -316.91     11.44    -20.63   10.6317   177961.1
2024  5 29  1 20  0   0    -0.92     2.29     5.02   -315.61     12.20    -19.46   11.0455   186184.8
2024  5 29  1 22  0   0    -0.78     2.43     5.02   -315.86     10.24    -21.23   10.6071   178951.9
2024  5 29  1 23  0   0    -0.75     2.47     4.99   -317.13     10.32    -20.78   10.6387   183274.8
2024  5 29  1 25  0   0    -0.73     2.56     5.08   -316.06      9.73    -20.34   10.6754   179047.2
2024  5 29  1 27  0   0    -0.73     2.74     4.94   -316.33      9.31    -18.49   10.6799   178230.2
2024  5 29  1 28  0   0    -0.61     2.83     4.94   -316.11      9.46    -18.38   10.6503   182448.8
2024  5 29  1 30  0   0    -0.69     2.98     4.93   -314.80      9.61    -20.08   10.6178   181307.2
2024  5 29  1 31  0   0    -0.84     3.05     4.88   -314.97      9.76    -18.59   10.5854   180181.7
2024  5 29  1 32  0   0    -0.84     2.97     4.92   -315.13      9.90    -17.10   10.5529   179056.2
2024  5 29  1 33  0   0    -0.79     2.86     4.97   -315.58      4.49    -17.74    8.6300   176805.2
2024  5 29  1 34  0   0    -0.71     2.88     5.05   -315.86      5.49    -19.87    8.7100   175679.7
2024  5 29  1 36  0   0    -0.66     2.82     5.09   -314.58      8.36    -18.00    8.6500   174554.2
2024  5 29  1 37  0   0    -0.73     2.89     4.88   -314.81      5.26    -16.30    9.0100   173428.7
2024  5 29  1 38  0   0    -0.72     2.93     4.87   -313.72     10.78    -17.89   10.3583   172303.2
2024  5 29  1 39  0   0    -0.70     2.90     4.79   -313.80      8.23    -20.26   10.6006   161681.2
2024  5 29  1 40  0   0    -0.68     2.97     4.79   -316.28      8.72    -19.48   10.4393   160907.2
2024  5 29  1 41  0   0    -0.74     2.81     4.93   -317.19      9.54    -19.16    9.5700   139958.4
2024  5 29  1 42  0   0    -0.78     2.77     4.97   -317.94     10.36    -21.74    9.7400   121200.2
2024  5 29  1 44  0   0    -0.64     2.89     4.99   -318.25      8.95    -18.43    9.5300   123093.0
2024  5 29  1 45  0   0    -0.36     2.88     5.13   -316.63      6.71    -16.52   10.5865   145638.9
2024  5 29  1 46  0   0    -0.32     2.63     5.26   -316.48      7.62    -18.00   10.5884   153286.8
2024  5 29  1 47  0   0    -0.30     2.52     5.27   -316.33      8.53    -19.47   10.5904   161130.5
2024  5 29  1 48  0   0    -0.32     2.54     5.25   -316.18      9.31    -20.95   10.5879   161751.5
2024  5 29  1 49  0   0    -0.54     2.71     5.13   -318.17      9.57    -17.66   10.7790   161883.3
2024  5 29  1 50  0   0    -0.39     2.73     5.07   -318.89     11.30    -19.09   10.9701   162015.1
2024  5 29  1 51  0   0    -0.44     2.77     5.07   -318.45     10.98    -20.08   11.0245   160270.6
2024  5 29  1 52  0   0    -0.61     2.95     4.95   -318.01     10.65    -21.06   11.0789   158535.5
2024  5 29  1 53  0   0    -0.64     3.03     4.92   -316.98     11.06    -18.66   10.6295   155782.6
2024  5 29  1 54  0   0    -0.59     3.31     4.90   -315.96     10.24    -16.27   10.6216   159079.5
