Propagated L1 Data for 2024-05-08 (Target: 14 Re) (GSM nT, km/s, cm^-3, K)
year mo dy hr mn sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5  8  0 46  0   0    -2.31     2.43     2.55   -484.93     -9.38     -0.69    2.3131   291561.0
2024  5  8  0 47  0   0    -2.05     2.40     2.47   -490.70      1.73     -8.12    2.7241   262274.6
2024  5  8  0 48  0   0    -2.48     2.22     2.45   -492.20      2.93    -12.75    2.7932   226251.9
2024  5  8  0 49  0   0    -2.69     2.21     2.53   -492.90      2.51    -13.40    2.7928   236551.8
2024  5  8  0 50  0   0    -2.67     2.35     2.48   -496.25      2.09    -14.04    2.7924   247310.3
2024  5  8  0 51  0   0    -2.94     1.96     2.44   -492.73      1.67    -14.69    2.7920   258068.8
2024  5  8  0 53  0   0    -3.15     1.33     2.46   -489.20      1.25    -15.33    2.7916   268827.3
2024  5  8  0 54  0   0    -2.76     1.88     2.27   -489.80     -2.04    -15.60    2.5994   240414.7
2024  5  8  0 55  0   0    -2.45     2.41     2.33   -488.80     -5.33    -15.85    2.4072   221521.0
2024  5  8  0 56  0   0    -2.39     0.73     1.31   -495.22    -11.63     -0.53    2.0174   263415.5
2024  5  8  0 58  0   0    -3.28     0.53     1.69   -487.43     26.47     13.30    1.9801   328261.8
2024  5  8  0 59  0   0    -2.98     1.09     2.02   -481.29     11.06     12.64    1.9428   391079.0
2024  5  8  1  1  0   0    -2.94     0.84     1.93   -484.59     27.97     -2.32    2.0459   391146.0
2024  5  8  1  2  0   0    -2.80     1.39     1.93   -480.79     27.20     -3.17    2.2450   376151.0
2024  5  8  1  3  0   0    -0.06     3.05     1.60   -513.50     -3.53     -4.89    2.1644   153006.8
2024  5  8  1  4  0   0     0.71     3.52     1.37   -516.60     -8.73     -7.04    2.6210   117697.6
2024  5  8  1  5  0   0     0.27     3.50     1.05   -518.58    -12.80     -9.18    2.6313    90758.9
2024  5  8  1  6  0   0     0.82     3.15     0.71   -517.20     -6.39     -9.53    2.6899    82835.1
2024  5  8  1  7  0   0     0.42     3.32     1.12   -515.16     -3.30     -9.87    2.7485    90156.2
2024  5  8  1  8  0   0     0.85     2.94     1.44   -514.60     -0.81    -18.13    2.8572    97477.4
2024  5  8  1  9  0   0     0.84     3.25     1.44   -516.20     -0.80    -17.45    2.8379    85527.3
2024  5  8  1 10  0   0     0.82     3.29     1.03   -513.86    -13.92    -16.76    2.8186    68896.3
2024  5  8  1 11  0   0     0.61     3.48     0.74   -519.60     -7.94    -16.07    2.7993    89565.2
2024  5  8  1 14  0   0     0.62     3.64     1.09   -499.60      1.90      7.43    2.2636    74682.4
2024  5  8  1 16  0   0     0.28     3.46     1.42   -513.17    -12.86      6.54    2.1807    99007.4
2024  5  8  1 17  0   0     0.06     3.54     0.89   -519.14     -1.48    -11.95    2.6834   128709.6
2024  5  8  1 18  0   0     0.34     3.47     0.91   -520.84     -0.80    -14.15    2.7233   167322.5
2024  5  8  1 20  0   0     0.23     3.15     1.32   -503.68     -0.80    -16.36    2.7633   217519.3
2024  5  8  1 23  0   0    -2.10     2.81     1.30   -487.50      1.12    -18.56    2.8033   247893.3
2024  5  8  1 24  0   0    -2.55     2.49     1.46   -487.60      2.70    -16.82    2.8290   250455.5
2024  5  8  1 25  0   0    -2.15     2.41     1.95   -487.90      4.28    -15.08    2.8547   253063.8
2024  5  8  1 26  0   0    -2.61     1.91     1.92   -487.70      5.86    -13.33    2.8803   255672.1
2024  5  8  1 28  0   0    -2.62     1.87     1.89   -477.98      8.41     -1.41    2.2156   332373.8
2024  5  8  1 29  0   0    -2.44     1.38     2.32   -478.86     13.75     -4.82    1.8632   432085.9
2024  5  8  1 30  0   0    -2.14     2.40     1.45   -496.50      7.99     -0.20    2.7452   383958.0
2024  5  8  1 31  0   0    -1.04     3.25     1.18   -502.00     -0.88      6.07    2.7914   385759.0
2024  5  8  1 32  0   0    -1.28     3.24     1.18   -503.40      0.75      9.94    2.7400   378844.0
2024  5  8  1 34  0   0    -2.38     2.88     1.44   -497.50      2.39     13.81    2.6886   389464.0
2024  5  8  1 35  0   0    -2.18     2.02     1.70   -499.50      5.13      4.33    3.0829   369118.0
2024  5  8  1 36  0   0    -2.31     3.06     1.45   -496.20      4.46      7.09    3.0579   370904.0
2024  5  8  1 37  0   0    -2.22     2.96     1.53   -493.90      3.78      9.85    3.0328   368076.0
2024  5  8  1 38  0   0    -1.68     2.85     1.55   -497.60      6.67      4.22    3.0315   377743.0
2024  5  8  1 39  0   0    -1.42     2.92     1.95   -503.90     12.43     -7.06    3.0288   380962.0
2024  5  8  1 41  0   0    -1.50     3.10     2.14   -504.30     -0.80    -18.34    3.0262   378943.0
2024  5  8  1 42  0   0    -1.11     2.78     2.37   -504.20     -0.80    -19.37    3.0297   383136.0
2024  5  8  1 43  0   0    -1.26     2.89     2.50   -503.80     -0.80    -20.40    3.0333   381908.0
2024  5  8  1 44  0   0    -0.78     2.94     2.53   -504.50     -0.80    -21.43    3.0369   393728.0
2024  5  8  1 46  0   0     0.41     2.67     2.84   -512.03     -1.30    -23.49    3.0369   395182.0
2024  5  8  1 47  0   0     0.25     2.88     2.65   -512.22     -0.80    -19.42    3.0157   377630.0
2024  5  8  1 48  0   0    -0.07     3.20     2.27   -509.32     -0.80    -15.35    2.9874   372949.0
2024  5  8  1 49  0   0    -0.35     2.99     2.21   -508.65     -0.80    -16.21    2.9752   372071.0
2024  5  8  1 50  0   0    -0.62     3.14     2.17   -504.50     -0.80    -17.07    2.9630   363303.0
2024  5  8  1 51  0   0    -0.33     3.06     2.67   -504.00     -0.90    -17.93    2.9509   366807.0
2024  5  8  1 52  0   0    -0.13     3.07     2.64   -505.78     -9.65    -18.14    3.0601   401309.0
2024  5  8  1 53  0   0    -0.26     2.53     2.64   -505.90     -9.93    -18.34    3.1693   382132.0
2024  5  8  1 54  0   0    -0.38     3.07     2.31   -507.40    -10.20    -11.04    2.8875   397846.0
2024  5  8  1 55  0   0    -0.15     3.33     2.10   -507.10    -10.10     -9.51    2.9822   372935.0
2024  5  8  1 56  0   0    -0.23     3.24     2.02   -507.60     -7.43     -7.98    3.0768   376795.0
2024  5  8  1 57  0   0    -0.27     3.36     1.74   -506.40     -4.77    -10.29    3.0562   372925.0
2024  5  8  1 58  0   0     0.59     3.69     1.47   -505.83    -10.87     -5.04    3.0356   364125.0
2024  5  8  1 59  0   0    -0.16     3.21     2.33   -507.10     -3.35     -7.94    3.0151   406675.0
2024  5  8  2  0  0   0    -0.13     3.45     1.60   -502.93    -20.11      4.38    2.4556   390938.0
2024  5  8  2  1  0   0     0.42     3.34     1.85   -512.26    -12.24     -0.65    2.9740   465648.0
2024  5  8  2  2  0   0    -0.29     3.34     1.71   -507.34     -9.27     -0.10    2.9895   457007.0
2024  5  8  2  3  0   0    -0.50     3.48     1.81   -502.42    -20.57      0.45    3.0049   456906.0
2024  5  8  2  4  0   0     0.76     3.32     2.10   -512.42     -0.80      5.31    2.8180   433003.0
2024  5  8  2  6  0   0    -1.06     3.13     1.64   -504.48      4.43     13.69    2.9172   388454.0
2024  5  8  2  8  0   0    -1.33     2.84     2.62   -500.27      1.24     12.39    2.8645   391026.0
2024  5  8  2  9  0   0    -0.41     2.66     2.69   -500.48     -1.95     11.09    2.8118   395493.0
2024  5  8  2 10  0   0    -2.10     2.57     2.79   -496.48      4.72     21.37    2.9822   372305.0
2024  5  8  2 11  0   0    -1.90     2.11     1.88   -493.39     11.69     27.49    3.0004   416516.0
