Produced from wind CDAWeb CDFs (nT, km/s, cm^-3, K)
year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5  4  0  0  0   0    -2.84    -1.86     1.07       nan       nan       nan       nan        nan
2024  5  4  0  1  0   0    -2.97    -1.67     1.38   -403.90      0.22      4.82    4.6447   132582.5
2024  5  4  0  2  0   0    -2.93    -1.85     1.25   -404.93     -1.55      4.77    4.6019   134576.9
2024  5  4  0  3  0   0    -2.88    -2.11     0.98   -405.96     -3.33      4.71    4.5590   136586.2
2024  5  4  0  4  0   0    -2.86    -2.21     0.82   -404.85     -4.50      3.29    4.5206   135637.0
2024  5  4  0  5  0   0    -3.06    -1.92     1.04   -403.73     -5.68      1.87    4.4822   134691.2
2024  5  4  0  6  0   0    -3.15    -1.94     0.91   -403.65     -4.02      2.81    4.4946   135144.7
2024  5  4  0  7  0   0    -3.04    -2.00     0.97   -403.37     -3.73      2.55    4.4497   135621.8
2024  5  4  0  8  0   0    -3.04    -2.00     1.13       nan       nan       nan       nan        nan
2024  5  4  0  9  0   0    -3.02    -2.07     1.09       nan       nan       nan       nan        nan
2024  5  4  0 10  0   0    -3.00    -2.20     0.91       nan       nan       nan       nan        nan
2024  5  4  0 11  0   0    -2.98    -2.30     0.82   -402.25     -2.57      1.49    4.2704   137539.0
2024  5  4  0 12  0   0    -2.97    -2.31     0.79   -401.71     -3.22      2.32    4.2450   130717.0
2024  5  4  0 13  0   0    -2.94    -2.37     0.86   -401.17     -3.86      3.15    4.2196   124068.5
2024  5  4  0 14  0   0    -3.01    -2.39     0.58   -401.06     -4.56      2.95    4.2427   123655.1
2024  5  4  0 15  0   0    -3.03    -2.47     0.56       nan       nan       nan       nan        nan
2024  5  4  0 16  0   0    -3.05    -2.41     0.71       nan       nan       nan       nan        nan
2024  5  4  0 17  0   0    -2.97    -2.41     0.91       nan       nan       nan       nan        nan
2024  5  4  0 18  0   0    -3.09    -2.14     1.00   -400.62     -7.34      2.13    4.3349   122008.7
2024  5  4  0 19  0   0    -3.12    -2.15     0.95   -400.44     -7.62      2.17    4.3835   122462.8
2024  5  4  0 20  0   0    -3.16    -2.11     0.78   -400.25     -7.90      2.20    4.4321   122917.8
2024  5  4  0 21  0   0    -3.20    -2.09     0.71   -400.51     -7.11      2.20    4.2726   120645.5
2024  5  4  0 22  0   0    -3.17    -2.18     0.70   -400.40     -6.60      2.24    4.1868   123400.0
2024  5  4  0 23  0   0    -3.14    -2.26     0.72   -400.29     -6.08      2.29    4.1009   126185.5
2024  5  4  0 24  0   0    -2.85    -2.59     0.86   -399.52     -5.20      3.36    4.0412   124823.0
2024  5  4  0 25  0   0    -2.99    -2.49     0.73   -398.76     -4.32      4.44    3.9815   123467.9
2024  5  4  0 26  0   0    -2.87    -2.67     0.58   -399.40     -4.32      2.88    3.9832   128713.7
2024  5  4  0 27  0   0    -2.65    -2.88     0.61   -399.48     -4.01      3.50    4.0426   131824.5
2024  5  4  0 28  0   0    -2.80    -2.74     0.53   -399.56     -3.70      4.11    4.1021   134972.5
2024  5  4  0 29  0   0    -2.87    -2.62     0.62   -398.96     -4.19      5.15    4.1861   137987.2
2024  5  4  0 30  0   0    -2.73    -2.72     0.74   -398.37     -4.68      6.20    4.2702   141035.3
2024  5  4  0 31  0   0    -2.88    -2.48     0.83   -399.47     -5.28      2.67    4.1641   127226.0
2024  5  4  0 32  0   0    -3.02    -2.40     0.68   -399.46     -5.53      3.16    4.1939   126899.0
2024  5  4  0 33  0   0    -3.07    -2.24     0.68       nan       nan       nan       nan        nan
2024  5  4  0 34  0   0    -3.17    -2.15     0.77       nan       nan       nan       nan        nan
2024  5  4  0 35  0   0    -3.16    -2.17     0.82       nan       nan       nan       nan        nan
2024  5  4  0 36  0   0    -3.32    -1.82     0.36   -399.42     -6.55      5.12    4.3128   125595.0
2024  5  4  0 37  0   0    -3.30    -1.92     0.50   -399.20     -6.01      4.40    4.2228   125870.6
2024  5  4  0 38  0   0    -3.26    -2.09     0.21   -398.97     -5.48      3.67    4.1329   126146.5
2024  5  4  0 39  0   0    -3.18    -2.23     0.37   -398.88     -4.75      3.62    4.0677   128217.7
2024  5  4  0 40  0   0    -3.21    -2.23     0.38   -398.79     -4.02      3.57    4.0024   130305.6
2024  5  4  0 41  0   0    -3.15    -2.29     0.55   -398.31     -4.27      4.71    4.0210   127871.6
2024  5  4  0 42  0   0    -3.08    -2.37     0.66   -397.82     -4.42      5.07    4.0654   127668.0
2024  5  4  0 43  0   0    -3.00    -2.41     0.80   -397.34     -4.57      5.44    4.1097   127464.5
2024  5  4  0 44  0   0    -3.01    -2.36     0.87   -398.96     -4.75      7.18    4.3872   139153.8
2024  5  4  0 45  0   0    -2.98    -2.35     0.63   -400.59     -4.92      8.91    4.6646   151355.9
2024  5  4  0 46  0   0    -2.83    -2.10     1.00   -399.16     -5.86      5.77    4.2500   131980.3
2024  5  4  0 47  0   0    -3.09    -2.14     0.64   -399.66     -5.49      5.31    4.2639   131558.6
2024  5  4  0 48  0   0    -3.08    -2.14     0.69   -400.17     -5.13      4.85    4.2778   131137.6
2024  5  4  0 49  0   0    -3.10    -2.12     0.60   -399.71     -4.98      5.11    4.2292   133447.9
2024  5  4  0 50  0   0    -3.08    -2.22     0.38   -399.24     -4.83      5.37    4.1806   135778.5
2024  5  4  0 51  0   0    -3.09    -2.19     0.38   -399.55     -6.87      4.64    4.3104   127262.8
2024  5  4  0 52  0   0    -3.21    -2.03     0.18   -399.82     -4.87      3.79    4.2932   127221.8
2024  5  4  0 53  0   0    -3.25    -2.04     0.09   -400.09     -2.88      2.94    4.2760   127180.8
2024  5  4  0 54  0   0    -3.18    -2.16     0.26   -399.26     -4.18      4.79    4.1662   129794.5
2024  5  4  0 55  0   0    -3.32    -1.94    -0.11   -398.44     -5.49      6.65    4.0565   132434.7
2024  5  4  0 56  0   0    -3.34    -2.00     0.05   -397.54     -4.22      5.51    3.8972   137325.5
2024  5  4  0 57  0   0    -3.34    -2.04     0.22   -396.65     -2.94      4.37    3.7379   142304.9
2024  5  4  0 58  0   0    -3.25    -2.00     0.25   -396.99     -3.89      4.88    3.8841   129214.4
2024  5  4  0 59  0   0    -3.32    -1.95     0.25   -396.19     -3.28      6.92    3.8827   140535.1
2024  5  4  1  0  0   0    -3.33    -1.96     0.28   -395.40     -2.67      8.95    3.8813   152331.0
2024  5  4  1  1  0   0    -3.45    -1.85     0.24   -395.67     -3.49      7.55    3.9754   145311.3
2024  5  4  1  2  0   0    -3.37    -1.87     0.24   -395.93     -4.31      6.15    4.0695   138457.2
2024  5  4  1  3  0   0    -3.39    -1.74     0.20   -398.90     -4.93      4.52    4.1852   129107.6
2024  5  4  1  4  0   0    -3.40    -1.65     0.17   -399.45     -5.26      5.02    4.3620   130956.1
2024  5  4  1  5  0   0    -3.41    -1.45     0.17   -400.01     -5.59      5.52    4.5387   132817.6
2024  5  4  1  6  0   0    -3.29    -1.48     0.26   -400.07     -4.62      5.75    4.5461   133620.0
2024  5  4  1  7  0   0    -3.29    -1.60     0.25   -400.13     -3.65      5.98    4.5534   134424.8
2024  5  4  1  8  0   0    -3.31    -1.52     0.12   -399.97     -5.10      4.90    4.5833   126556.6
2024  5  4  1  9  0   0    -3.27    -1.53     0.11   -399.64     -4.80      5.17    4.4316   130482.4
2024  5  4  1 10  0   0    -3.43    -1.34     0.30   -399.32     -4.50      5.44    4.2799   134468.1
2024  5  4  1 11  0   0    -3.47    -1.26     0.36   -399.46     -5.53      3.91    4.2956   133967.2
2024  5  4  1 12  0   0    -3.51    -1.15     0.50   -399.60     -6.55      2.37    4.3112   133467.1
2024  5  4  1 13  0   0    -3.45    -1.33     0.46   -401.38     -0.75      4.26    4.2659   136943.5
2024  5  4  1 14  0   0    -3.33    -1.59     0.56   -400.52     -1.58      6.84    4.3324   139021.5
2024  5  4  1 15  0   0    -3.43    -1.38     0.46   -399.66     -2.40      9.42    4.3990   141115.1
2024  5  4  1 16  0   0    -3.49    -1.20     0.47   -399.57     -3.51      7.82    4.3467   138318.5
2024  5  4  1 17  0   0    -3.56    -0.92     0.58   -399.48     -4.61      6.23    4.2944   135549.9
2024  5  4  1 18  0   0    -3.49    -1.08     0.74   -398.36      1.22      5.15    3.8259   130440.7
2024  5  4  1 19  0   0    -3.46    -1.62     0.82   -397.93     -1.14      6.28    3.8789   135058.2
2024  5  4  1 20  0   0    -3.46    -1.66     0.83   -397.49     -3.50      7.41    3.9318   139755.9
2024  5  4  1 21  0   0    -3.13    -1.96     0.71   -396.60     -4.02      5.15    3.8717   138856.9
2024  5  4  1 22  0   0    -3.22    -2.01     0.78   -395.71     -4.54      2.88    3.8115   137960.7
2024  5  4  1 23  0   0    -3.13    -2.05     0.75   -394.51     -4.77      4.23    3.6724   131426.1
2024  5  4  1 24  0   0    -3.36    -2.07     0.81   -394.93     -4.11      3.77    3.6568   128340.6
2024  5  4  1 25  0   0    -3.36    -2.06     0.84   -395.35     -3.45      3.30    3.6412   125291.8
2024  5  4  1 26  0   0    -3.37    -2.03     0.83   -395.82     -3.63      5.03    3.7582   130753.1
2024  5  4  1 27  0   0    -3.35    -1.98     0.82   -396.29     -3.82      6.75    3.8752   136330.8
2024  5  4  1 28  0   0    -3.22    -2.00     0.80   -398.46     -4.28      5.46    4.1033   131283.8
2024  5  4  1 29  0   0    -3.18    -2.08     0.79   -398.36     -4.21      6.57    4.0898   137004.3
2024  5  4  1 30  0   0    -3.06    -2.28     0.71   -398.25     -4.13      7.68    4.0764   142846.9
2024  5  4  1 31  0   0    -3.05    -2.32     0.67   -399.29     -4.03      6.48    4.0156   137284.1
2024  5  4  1 32  0   0    -2.84    -2.59     0.61   -400.32     -3.93      5.29    3.9548   131831.8
2024  5  4  1 33  0   0    -2.83    -2.63     0.54   -395.54     -3.80      3.25    3.8499   128144.2
2024  5  4  1 34  0   0    -3.14    -2.25     0.86   -396.13     -4.68      2.71    3.9106   127688.6
2024  5  4  1 35  0   0    -3.06    -2.26     0.95   -396.71     -5.56      2.18    3.9713   127233.7
2024  5  4  1 36  0   0    -3.07    -2.27     0.92   -396.05     -5.91      1.38    3.9830   126892.2
2024  5  4  1 37  0   0    -3.03    -2.25     1.02   -395.40     -6.26      0.59    3.9946   126551.1
2024  5  4  1 38  0   0    -3.03    -2.26     1.03   -396.75     -7.25     -2.25    4.0002   139669.5
2024  5  4  1 39  0   0    -3.12    -2.03     1.23   -396.88     -8.51     -1.05    4.0655   138296.9
2024  5  4  1 40  0   0    -3.16    -1.87     1.25   -397.01     -9.76      0.16    4.1308   136931.1
2024  5  4  1 41  0   0    -3.25    -1.70     1.22   -396.75    -10.63      0.19    4.3325   129666.1
2024  5  4  1 42  0   0    -3.17    -1.79     1.08   -396.48    -11.50      0.22    4.5342   122599.0
2024  5  4  1 43  0   0    -3.06    -1.98     0.98   -396.54    -11.09      1.98    4.6076   129165.9
2024  5  4  1 44  0   0    -3.05    -2.02     0.97       nan       nan       nan       nan        nan
2024  5  4  1 45  0   0    -3.29    -1.31     1.21   -396.65    -10.26      5.49    4.7543   142813.5
2024  5  4  1 46  0   0    -3.22    -1.36     1.22   -399.94     -5.62      5.26    4.5483   137952.7
2024  5  4  1 47  0   0    -2.91    -1.90     1.11   -403.23     -0.97      5.02    4.3423   133176.0
2024  5  4  1 48  0   0    -2.28    -2.83     0.81   -404.75     -2.56      4.88    4.2858   130858.2
2024  5  4  1 49  0   0    -1.88    -3.19     0.51   -403.77     -3.38      4.69    4.3849   133224.0
2024  5  4  1 50  0   0    -2.05    -3.06     0.59   -402.79     -4.20      4.51    4.4841   135611.0
2024  5  4  1 51  0   0    -2.74    -2.12     0.90   -402.64     -4.05      3.50    4.6776   132236.3
2024  5  4  1 52  0   0    -3.15    -1.11     1.57   -402.48     -3.89      2.49    4.8712   128904.1
2024  5  4  1 53  0   0    -3.26    -0.87     1.54   -401.03     -2.46      3.67    4.9626   132045.3
2024  5  4  1 54  0   0    -3.30    -0.81     1.48   -400.88     -3.28      2.95    5.0644   131833.2
2024  5  4  1 55  0   0    -3.31    -0.79     1.43   -400.73     -4.09      2.22    5.1661   131621.2
2024  5  4  1 56  0   0    -3.28    -0.79     1.48   -400.71     -3.14      2.92    5.2347   133080.3
2024  5  4  1 57  0   0    -3.27    -0.73     1.50       nan       nan       nan       nan        nan
2024  5  4  1 58  0   0    -3.27    -0.71     1.56       nan       nan       nan       nan        nan
2024  5  4  1 59  0   0    -3.30    -0.74     1.47       nan       nan       nan       nan        nan
2024  5  4  2  0  0   0    -3.30    -0.75     1.46   -400.62      0.66      5.69    5.5092   138997.1
2024  5  4  2  1  0   0    -3.31    -0.73     1.41   -400.89     -0.26      4.29    5.4227   141568.0
2024  5  4  2  2  0   0    -3.32    -0.78     1.38   -401.16     -1.18      2.89    5.3362   144162.5
2024  5  4  2  3  0   0    -3.24    -0.65     1.50   -401.08     -2.40      3.00    5.8885   134957.1
2024  5  4  2  4  0   0    -3.23    -0.65     1.46   -400.95     -2.48      3.44    5.7179   132647.1
2024  5  4  2  5  0   0    -3.24    -0.56     1.53   -400.82     -2.55      3.87    5.5473   130357.1
2024  5  4  2  6  0   0    -3.20    -0.47     1.65   -400.67     -2.88      3.62    5.7770   131109.2
2024  5  4  2  7  0   0    -3.16    -0.60     1.58   -400.51     -3.21      3.37    6.0066   131863.5
2024  5  4  2  8  0   0    -3.14    -0.90     1.52   -400.75     -4.53      3.59    6.0338   134578.9
2024  5  4  2  9  0   0    -3.09    -0.93     1.62   -401.08     -4.41      2.96    6.0213   137337.4
2024  5  4  2 10  0   0    -3.10    -0.97     1.58   -401.41     -4.28      2.32    6.0087   140123.9
2024  5  4  2 11  0   0    -3.11    -0.98     1.56   -400.94     -4.29      2.85    5.9050   135613.2
2024  5  4  2 12  0   0    -3.17    -0.98     1.49   -400.46     -4.31      3.38    5.8013   131176.3
2024  5  4  2 13  0   0    -3.14    -1.08     1.49   -401.02     -4.48      3.80    5.8019   138343.0
2024  5  4  2 14  0   0    -3.23    -0.87     1.46   -400.74     -4.95      3.93    5.5804   143910.2
2024  5  4  2 15  0   0    -3.27    -0.87     1.44   -400.46     -5.43      4.05    5.3589   149587.1
2024  5  4  2 16  0   0    -3.18    -0.95     1.57   -400.81     -3.14      5.25    5.5277   149083.1
2024  5  4  2 17  0   0    -3.27    -0.85     1.44   -401.15     -0.85      6.45    5.6965   148580.0
2024  5  4  2 18  0   0    -3.29    -0.77     1.45   -401.69     -2.58      1.41    5.4778   145243.4
2024  5  4  2 19  0   0    -3.37    -0.42     1.50   -400.93     -2.83      2.32    5.3377   139291.1
2024  5  4  2 20  0   0    -3.34    -0.51     1.55   -400.18     -3.09      3.24    5.1977   133463.2
2024  5  4  2 21  0   0    -3.37    -0.58     1.54   -400.39     -2.26      3.11    5.4008   136408.4
2024  5  4  2 22  0   0    -3.38    -0.60     1.52   -400.61     -1.44      2.99    5.6038   139385.7
2024  5  4  2 23  0   0    -3.38    -0.55     1.51   -399.21     -2.08      2.73    5.4309   125690.6
2024  5  4  2 24  0   0    -3.39    -0.67     1.47   -399.44     -3.28      2.39    5.6220   122696.4
2024  5  4  2 25  0   0    -3.36    -0.49     1.55   -399.66     -4.47      2.06    5.8131   119738.3
2024  5  4  2 26  0   0    -3.37    -0.52     1.55   -399.02     -2.70      2.25    5.3712   120082.2
2024  5  4  2 27  0   0    -3.41    -0.71     1.45   -398.38     -0.93      2.44    4.9293   120426.6
2024  5  4  2 28  0   0    -3.41    -0.74     1.46   -399.30     -3.94      2.54    5.0008   129729.1
2024  5  4  2 29  0   0    -3.41    -0.66     1.43   -398.98     -3.00      3.26    4.9714   127377.4
2024  5  4  2 30  0   0    -3.44    -0.62     1.38   -398.67     -2.06      3.98    4.9421   125047.1
2024  5  4  2 31  0   0    -3.43    -0.60     1.43   -398.63      0.64      6.28    5.1201   131665.2
2024  5  4  2 32  0   0    -3.42    -0.52     1.49   -398.60      3.34      8.57    5.2981   138453.8
2024  5  4  2 33  0   0    -3.46    -0.52     1.47   -399.86      0.83      3.68    5.3776   144343.7
2024  5  4  2 34  0   0    -3.51    -0.59     1.32   -399.69      0.48      3.26    5.3651   139332.3
2024  5  4  2 35  0   0    -3.47    -0.71     1.38   -399.53      0.13      2.85    5.3526   134409.4
2024  5  4  2 36  0   0    -3.44    -0.70     1.42   -399.42      0.82      3.26    5.3560   135073.8
2024  5  4  2 37  0   0    -3.44    -0.74     1.43   -399.31      1.52      3.67    5.3594   135739.9
2024  5  4  2 38  0   0    -3.49    -0.69     1.37   -399.99      1.46      4.08    6.0679   150696.4
2024  5  4  2 39  0   0    -3.51    -0.66     1.38   -400.06      1.31      4.25    6.0875   153205.2
2024  5  4  2 40  0   0    -3.50    -0.78     1.39   -400.12      1.16      4.41    6.1071   155734.8
2024  5  4  2 41  0   0    -3.53    -0.65     1.43   -400.24      1.17      4.46    6.1209   157002.5
2024  5  4  2 42  0   0    -3.53    -0.66     1.39   -400.36      1.17      4.51    6.1347   158275.4
2024  5  4  2 43  0   0    -3.54    -0.60     1.40   -400.05      2.18      4.77    6.2759   160019.7
2024  5  4  2 44  0   0    -3.56    -0.48     1.40   -399.91      2.62      4.87    6.3996   154167.4
2024  5  4  2 45  0   0    -3.55    -0.40     1.41   -399.76      3.06      4.98    6.5233   148424.1
2024  5  4  2 46  0   0    -3.57    -0.35     1.42   -399.51      4.12      6.51    6.5031   153487.6
2024  5  4  2 47  0   0    -3.60    -0.27     1.45   -399.26      5.17      8.05    6.4830   158636.1
2024  5  4  2 48  0   0    -3.63    -0.28     1.46   -398.62      1.11      4.13    6.2185   145580.4
2024  5  4  2 49  0   0    -3.61    -0.25     1.47   -398.83      1.28      4.59    6.1754   148471.4
2024  5  4  2 50  0   0    -3.62    -0.60     1.36   -399.04      1.45      5.04    6.1323   151390.8
2024  5  4  2 51  0   0    -3.60    -0.40     1.42   -398.85      1.86      4.85    6.2525   147266.2
2024  5  4  2 52  0   0    -3.59    -0.27     1.49   -398.67      2.28      4.65    6.3726   143198.5
2024  5  4  2 53  0   0    -3.64    -0.41     1.41   -398.40      2.21      4.26    6.1524   141882.7
2024  5  4  2 54  0   0    -3.63    -0.55     1.42   -398.42      2.60      4.56    6.2473   144049.7
2024  5  4  2 55  0   0    -3.67    -0.55     1.42   -398.45      2.99      4.85    6.3423   146233.2
2024  5  4  2 56  0   0    -3.66    -0.59     1.40   -398.48      2.61      4.74    6.3712   145438.9
2024  5  4  2 57  0   0    -3.66    -0.65     1.39   -398.52      2.24      4.62    6.4001   144646.9
2024  5  4  2 58  0   0    -3.66    -0.65     1.40   -398.29      1.45      4.27    6.4548   145056.7
2024  5  4  2 59  0   0    -3.67    -0.67     1.37   -398.60      0.54      3.79    6.5435   151299.5
2024  5  4  3  0  0   0    -3.68    -0.81     1.31   -398.92     -0.36      3.32    6.6321   157673.7
2024  5  4  3  1  0   0    -3.67    -0.86     1.30   -398.53      0.32      4.67    6.7301   156277.7
2024  5  4  3  2  0   0    -3.65    -0.95     1.26   -398.13      1.01      6.03    6.8282   154887.8
2024  5  4  3  3  0   0    -3.66    -0.91     1.25   -398.12     -0.61      4.10    6.7705   161198.9
2024  5  4  3  4  0   0    -3.62    -1.06     1.30   -398.25      0.59      4.28    6.5978   159773.2
2024  5  4  3  5  0   0    -3.70    -0.95     1.24   -398.38      1.78      4.47    6.4252   158353.7
2024  5  4  3  6  0   0    -3.73    -0.73     1.41   -398.52      1.06      4.33    6.4811   162106.4
2024  5  4  3  7  0   0    -3.69    -1.03     1.34   -398.65      0.34      4.19    6.5370   165903.1
2024  5  4  3  8  0   0    -3.75    -0.91     1.29   -398.51      1.87      5.05    6.4930   161348.3
2024  5  4  3  9  0   0    -3.73    -0.74     1.47   -398.04      2.22      5.19    6.4916   159200.5
2024  5  4  3 10  0   0    -3.76    -0.81     1.40   -397.56      2.57      5.33    6.4902   157067.2
2024  5  4  3 11  0   0    -3.72    -0.75     1.51   -397.90      2.59      5.17    6.6108   158419.9
2024  5  4  3 12  0   0    -3.71    -0.79     1.45   -398.24      2.60      5.02    6.7315   159778.5
2024  5  4  3 13  0   0    -3.71    -0.59     1.52   -397.03      1.84      6.07    6.6995   163795.9
2024  5  4  3 14  0   0    -3.61    -0.83     1.67   -397.41      3.66      6.06    6.6574   165189.5
2024  5  4  3 15  0   0    -3.69    -0.83     1.54   -397.79      5.49      6.05    6.6153   166589.0
2024  5  4  3 16  0   0    -3.65    -0.45     1.76   -397.14      5.55      7.47    6.7026   170830.8
2024  5  4  3 17  0   0    -3.66    -0.63     1.71   -396.48      5.62      8.90    6.7899   175125.9
2024  5  4  3 18  0   0    -3.67    -0.84     1.60   -396.11      5.41      8.47    6.7107   168713.3
2024  5  4  3 19  0   0    -3.66    -0.83     1.62   -395.73      5.19      8.04    6.6316   162420.3
2024  5  4  3 20  0   0    -3.74    -0.85     1.46   -395.99      2.76      5.41    6.5134   157776.2
2024  5  4  3 21  0   0    -3.60    -1.08     1.51   -395.21      1.28      4.74    6.6355   162132.2
2024  5  4  3 22  0   0    -3.51    -1.66     1.06   -394.42     -0.21      4.08    6.7576   166547.4
2024  5  4  3 23  0   0    -3.59    -1.33     1.25   -395.25      2.33      5.21    6.6903   166028.3
2024  5  4  3 24  0   0    -3.66    -1.07     1.37   -396.08      4.88      6.34    6.6230   165510.1
2024  5  4  3 25  0   0    -3.64    -1.31     1.31   -395.56      1.57      5.07    6.6521   168419.9
2024  5  4  3 26  0   0    -3.67    -1.37     1.14   -395.66      1.14      3.45    6.6368   168677.4
2024  5  4  3 27  0   0    -3.71    -1.43     0.97   -395.76      0.70      1.82    6.6215   168935.0
2024  5  4  3 28  0   0    -3.68    -1.49     0.96   -395.50      0.12      1.96    6.6051   169495.7
2024  5  4  3 29  0   0    -3.66    -1.49     1.05   -395.24     -0.46      2.10    6.5887   170057.2
2024  5  4  3 30  0   0    -3.72    -1.47     1.05   -394.93      0.84      2.13    6.4670   163247.9
2024  5  4  3 31  0   0    -3.77    -1.39     1.04   -394.77      2.16      3.94    6.4482   167036.6
2024  5  4  3 32  0   0    -3.80    -1.36     1.04   -394.60      3.49      5.75    6.4293   170868.8
2024  5  4  3 33  0   0    -3.80    -1.47     0.94   -394.56      2.01      3.13    6.3563   167254.2
2024  5  4  3 34  0   0    -3.83    -1.49     0.84   -394.52      0.52      0.51    6.2832   163678.2
2024  5  4  3 35  0   0    -3.79    -1.60     0.76   -393.90     -1.89     -0.16    6.3267   161520.2
2024  5  4  3 36  0   0    -3.76    -1.71     0.68   -393.99     -1.73     -0.03    6.2574   164529.6
2024  5  4  3 37  0   0    -3.77    -1.63     0.88   -394.08     -1.56      0.10    6.1880   167566.9
2024  5  4  3 38  0   0    -3.83    -1.63     0.55   -393.72     -2.34     -0.28    6.1838   165459.0
2024  5  4  3 39  0   0    -3.76    -1.71     0.73   -393.36     -3.11     -0.65    6.1797   163364.5
2024  5  4  3 40  0   0    -3.78    -1.71     0.68   -393.74     -1.94     -1.50    6.1765   167330.0
2024  5  4  3 41  0   0    -3.77    -1.74     0.59   -394.96     -0.11     -1.38    6.2281   180696.9
2024  5  4  3 42  0   0    -3.78    -1.76     0.48       nan       nan       nan       nan        nan
2024  5  4  3 43  0   0    -3.79    -1.73     0.52       nan       nan       nan       nan        nan
2024  5  4  3 44  0   0    -3.86    -1.82     0.43   -398.62      5.36     -1.03    6.3829   223879.1
