Produced from ace CDAWeb CDFs (nT, km/s, cm^-3, K)
year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5 26  0  0  0   0    -5.85    -0.74     1.22   -366.72     16.09    -11.11    3.0585   103810.7
2024  5 26  0  1  0   0    -5.83    -0.67     1.30   -366.14     18.78    -14.91    3.1314    95841.7
2024  5 26  0  2  0   0    -5.86    -0.57     1.28   -364.43     24.85    -17.56    3.0055    98910.9
2024  5 26  0  3  0   0    -5.89    -0.48     1.32   -367.09     21.34    -11.23    3.1581   123535.9
2024  5 26  0  4  0   0    -5.88    -0.60     0.72   -369.75     17.82     -4.90    3.3106   148160.9
2024  5 26  0  5  0   0    -5.86    -0.71    -0.04   -372.37     20.05     -7.48    3.1915   154632.1
2024  5 26  0  6  0   0    -5.84    -0.99    -0.22   -371.18     28.00     -1.48    3.0000   165196.2
2024  5 26  0  7  0   0    -5.83    -0.92     0.08   -372.31     24.09     -4.69    3.1070   156320.3
2024  5 26  0  8  0   0    -5.89    -0.09     0.53   -371.23     11.05     -4.70    3.2139   146671.2
2024  5 26  0  9  0   0    -5.90    -0.01     0.51   -371.36     13.97     -6.21    3.2220   153713.5
2024  5 26  0 10  0   0    -5.82    -0.12     0.89   -371.49     16.89     -7.72    3.2301   160755.8
2024  5 26  0 11  0   0    -5.77    -0.37     0.86   -368.90     22.25    -13.49    3.2248   145196.1
2024  5 26  0 12  0   0    -5.84    -0.51     0.83   -369.95     17.43    -10.80    3.2545   141102.4
2024  5 26  0 13  0   0    -5.84     0.01     0.97   -370.99     12.61     -8.10    3.2841   137008.7
2024  5 26  0 14  0   0    -5.87     0.01     0.21   -371.34     17.52    -10.05    3.1794   138188.3
2024  5 26  0 15  0   0    -5.85     0.30     0.75   -369.49     19.93     -6.53    3.2318   146201.9
2024  5 26  0 16  0   0    -5.85     0.93     0.51   -373.57     12.71     -9.16    3.2688   157628.9
2024  5 26  0 17  0   0    -5.76     0.74     1.16   -372.42      7.29     -9.98    3.3057   132715.1
2024  5 26  0 18  0   0    -5.76     1.03     0.97   -374.26      9.34     -8.63    3.1137   151896.3
2024  5 26  0 19  0   0    -5.66     1.12     1.28   -372.38     17.61    -13.56    3.2446   142865.2
2024  5 26  0 20  0   0    -5.79     0.62     0.92   -372.18     17.30    -14.14    3.1068   132826.2
2024  5 26  0 21  0   0    -5.52     2.09     0.84   -378.08     -2.22     -6.18    2.9690   135253.5
2024  5 26  0 22  0   0    -5.73     1.53     0.12   -373.34      9.82     -5.55    3.1316   154662.6
2024  5 26  0 23  0   0    -5.59     1.97     0.28   -373.92      8.31     -8.26    3.1187   148377.2
2024  5 26  0 24  0   0    -5.07     2.87    -0.67   -376.67     -4.52      6.52    2.9356   141009.6
2024  5 26  0 25  0   0    -5.09     2.44    -0.96   -373.89     -3.08      1.64    3.1995   133802.3
2024  5 26  0 26  0   0    -4.33     3.99    -0.81   -371.11     -1.64     -3.23    3.4633   126595.0
2024  5 26  0 27  0   0    -4.24     4.07    -0.12   -379.30    -11.15      0.26    3.0817   112100.5
