Produced from ace CDAWeb CDFs (nT, km/s, cm^-3, K)
year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5 28  0  0  0   0     4.66    -2.85    -1.71   -336.08    -13.68     -4.90       nan    33612.3
2024  5 28  0  1  0   0     4.53    -3.22     1.58   -333.07    -16.30      8.19       nan    34131.7
2024  5 28  0  2  0   0     4.03    -3.01     3.42   -342.48     -6.88     34.38       nan    43773.6
2024  5 28  0  3  0   0     3.98    -3.12     3.20   -344.36    -13.35     38.91       nan        nan
2024  5 28  0  4  0   0     4.09    -3.18     3.05   -341.17    -17.48     20.32       nan    63057.4
2024  5 28  0  5  0   0     4.03    -3.30     2.76   -338.90    -12.58     19.22       nan    57263.3
2024  5 28  0  6  0   0     4.12    -3.48     2.32   -340.14    -13.53     18.51       nan    48647.9
2024  5 28  0  7  0   0     4.16    -3.16     2.68   -340.39    -13.45     38.83       nan    52646.4
2024  5 28  0  8  0   0     4.07    -3.13     2.82   -337.01    -20.56     36.74       nan        nan
2024  5 28  0  9  0   0     4.16    -3.08     2.95   -337.86    -17.82     35.61       nan        nan
2024  5 28  0 10  0   0     4.05    -3.04     3.09   -338.71    -15.08     34.48       nan        nan
2024  5 28  0 11  0   0     4.04    -3.19     2.93   -340.29    -16.28     35.89       nan        nan
2024  5 28  0 12  0   0     4.03    -3.03     3.03   -341.86    -17.48     37.30       nan    72639.0
2024  5 28  0 13  0   0     3.89    -3.48     2.91   -337.64    -19.56     37.32       nan    76494.3
2024  5 28  0 14  0   0     4.01    -3.02     3.01   -338.78    -15.99     37.96       nan    74949.1
2024  5 28  0 15  0   0     3.81    -2.76     3.34   -339.80     -6.19     39.70       nan    76088.3
2024  5 28  0 16  0   0     4.02    -3.07     2.65   -347.08    -16.15     29.07       nan        nan
2024  5 28  0 17  0   0     4.31    -2.75     2.64   -341.07    -17.45     24.50       nan    78366.7
2024  5 28  0 18  0   0     4.31    -2.58     2.85   -337.09     -5.22     37.41       nan    78577.2
2024  5 28  0 19  0   0     4.12    -2.57     3.06   -340.32     -8.77     31.16       nan    78787.6
2024  5 28  0 20  0   0     4.27    -2.36     2.99   -339.36    -11.79     32.74       nan    77605.6
2024  5 28  0 21  0   0     4.20    -2.26     3.15   -339.12    -10.72     30.72       nan        nan
2024  5 28  0 22  0   0     4.49    -1.94     2.99   -336.98     -3.31     30.67       nan        nan
2024  5 28  0 23  0   0     4.49    -1.82     2.99   -336.83     -4.32     30.97       nan        nan
2024  5 28  0 24  0   0     4.64    -1.58     2.85   -342.26     -5.83     29.41       nan        nan
2024  5 28  0 25  0   0     4.47    -1.76     2.55   -344.93     -8.92     23.98       nan        nan
2024  5 28  0 26  0   0     3.79    -3.18     2.47   -347.60    -12.02     18.55       nan        nan
2024  5 28  0 27  0   0     3.99    -2.92     2.53   -347.68     -9.95     16.36       nan        nan
2024  5 28  0 28  0   0     3.86    -3.49     1.31   -347.76     -7.89     14.17       nan    68149.5
2024  5 28  0 29  0   0     3.90    -2.94     2.73   -349.01     -6.91     15.92       nan    68018.0
2024  5 28  0 30  0   0     4.36    -2.74     2.41   -349.96    -13.32     15.38       nan        nan
2024  5 28  0 31  0   0     4.72    -2.55     1.88   -342.08     -8.95      8.71       nan    67755.1
2024  5 28  0 32  0   0     5.00    -2.43     1.13   -342.59     -3.75      6.23       nan    76115.0
2024  5 28  0 33  0   0     4.98    -2.54     0.99   -346.11     -1.65      6.35       nan    69253.7
2024  5 28  0 34  0   0     5.12    -2.17     0.04   -336.76    -11.88      4.81       nan        nan
2024  5 28  0 35  0   0     5.18    -2.11    -0.27   -337.37     -4.42      2.32       nan        nan
2024  5 28  0 36  0   0     5.08    -1.63    -1.26   -341.08     -1.11      0.79       nan        nan
2024  5 28  0 37  0   0     4.68    -0.42    -3.02   -341.77      4.07    -10.28       nan    41808.6
2024  5 28  0 38  0   0     4.27     0.24    -3.61   -338.30      3.01    -12.94       nan    44792.7
2024  5 28  0 39  0   0     4.07     0.41    -3.92   -341.56      8.81    -15.80       nan    33583.3
2024  5 28  0 40  0   0     4.15    -0.40    -3.74   -339.29      6.80    -13.38       nan    32373.7
2024  5 28  0 41  0   0     3.72    -0.67    -4.25   -339.95      5.13    -13.60       nan    35823.7
2024  5 28  0 42  0   0     3.76    -1.86    -3.87   -340.61      3.46    -13.82       nan    39273.6
2024  5 28  0 43  0   0     4.46    -0.97    -3.45   -340.27    -10.33     -8.94       nan    39185.3
2024  5 28  0 44  0   0     4.64    -0.76    -3.26   -339.32     -2.75     -9.90       nan    40908.7
2024  5 28  0 45  0   0     4.97    -0.38    -2.91   -338.37      4.83    -10.85       nan    42632.0
2024  5 28  0 46  0   0     5.04    -0.16    -2.85   -335.29      5.49    -10.34       nan    46849.1
2024  5 28  0 47  0   0     4.98    -0.16    -2.91   -336.71      0.95     -7.20       nan    49719.5
2024  5 28  0 48  0   0     4.75    -0.07    -3.29   -335.73      4.11     -8.52       nan    51144.9
2024  5 28  0 49  0   0     4.85     0.20    -3.04   -334.92      9.23    -12.07       nan    45819.2
2024  5 28  0 50  0   0     4.88     0.59    -2.85   -334.39      6.66    -12.86       nan    47034.9
2024  5 28  0 51  0   0     5.11     0.38    -2.71   -335.03      3.81     -7.52       nan    46881.2
2024  5 28  0 52  0   0     5.02     0.36    -2.87   -333.85      8.16     -9.86       nan    52760.5
2024  5 28  0 53  0   0     4.92     0.38    -2.93   -335.62     11.14    -12.56       nan    47226.7
2024  5 28  0 54  0   0     5.04     0.54    -2.62   -333.52     11.94     -9.94       nan    46203.1
2024  5 28  0 55  0   0     5.09     0.77    -2.47   -334.83      5.66     -7.39       nan    50942.6
2024  5 28  0 56  0   0     5.10     0.60    -2.48   -335.36     10.75     -8.97       nan    49446.0
2024  5 28  0 57  0   0     5.20     0.56    -2.38   -335.02     10.64     -9.52       nan    47312.6
2024  5 28  0 58  0   0     5.19     0.46    -2.38   -334.68     10.52    -10.08       nan    45179.1
2024  5 28  0 59  0   0     5.21     0.34    -2.21   -333.68     12.24    -10.47       nan    46625.4
2024  5 28  1  0  0   0     5.38     0.13    -1.89   -335.76      3.65     -5.57       nan    52221.7
2024  5 28  1  1  0   0     5.22    -0.18    -2.29   -333.95      8.85     -4.40       nan    54286.4
2024  5 28  1  2  0   0     5.19    -0.50    -2.50   -335.02      5.45     -5.99       nan    48244.2
2024  5 28  1  3  0   0     5.26    -0.45    -2.24   -334.44      4.28     -8.97       nan    50924.0
2024  5 28  1  4  0   0     5.43    -0.63    -1.80   -333.10     -1.38     -4.85       nan    59697.3
2024  5 28  1  5  0   0     5.53    -0.18    -1.55   -337.77      3.56     -5.70       nan    58327.4
2024  5 28  1  6  0   0     5.54     0.02    -1.47   -332.65      4.03     -4.86       nan    65256.9
2024  5 28  1  7  0   0     5.52     0.26    -1.56   -331.49      5.14     -5.95       nan    65936.9
2024  5 28  1  8  0   0     5.40    -0.54    -1.12   -335.67     -2.72     -2.26       nan    67132.0
2024  5 28  1  9  0   0     5.49    -0.63    -0.78   -335.01     -0.92     -0.87       nan    72460.8
2024  5 28  1 10  0   0     5.43    -0.71    -0.93   -334.64      0.82     -1.52       nan    67510.9
2024  5 28  1 11  0   0     5.43    -0.85    -1.24   -332.57      0.28     -3.79       nan    70376.2
2024  5 28  1 12  0   0     5.32    -1.30    -1.07   -336.29     -5.56     -0.66       nan    67519.2
2024  5 28  1 13  0   0     5.27    -1.44    -1.12   -336.17     -3.66     -1.20       nan    62728.5
2024  5 28  1 14  0   0     5.16    -1.92    -1.14   -336.04     -1.77     -1.73       nan    57937.7
2024  5 28  1 15  0   0     5.18    -2.08    -1.10   -335.78     -1.72     -2.80       nan    51362.0
2024  5 28  1 16  0   0     5.15    -1.92    -1.50   -337.09     -2.78     -1.36       nan    53947.9
2024  5 28  1 17  0   0     4.95    -1.42    -2.23   -336.47     -2.18     -4.27       nan    48849.5
2024  5 28  1 18  0   0     4.74    -1.16    -2.58   -335.85     -1.59     -7.18       nan    43751.1
2024  5 28  1 19  0   0     4.33    -1.50    -3.09   -336.03     -4.33     -5.37       nan    55108.9
2024  5 28  1 20  0   0     4.47    -1.17    -3.04   -338.27      2.27    -11.62       nan    41341.6
2024  5 28  1 21  0   0     4.67    -1.24    -2.68   -335.77     -4.16     -6.20       nan    43539.5
2024  5 28  1 22  0   0     4.88    -1.41    -1.85   -333.23     -3.01     -3.67       nan    46062.1
2024  5 28  1 23  0   0     5.31    -1.50     1.05   -335.82      0.87      5.23       nan    69596.2
2024  5 28  1 24  0   0     5.20    -1.62     0.81   -335.74      0.88      4.80       nan    64978.6
2024  5 28  1 25  0   0     5.08    -1.32     1.16   -337.00     -3.69      7.41       nan    65532.0
2024  5 28  1 26  0   0     4.89    -1.14     1.71   -338.73     -1.11     17.59       nan    65497.6
2024  5 28  1 27  0   0     3.63    -0.80     3.15   -338.49      3.58     42.55       nan    65463.2
2024  5 28  1 28  0   0     2.96     0.17     4.39   -338.60      3.59     44.92       nan    61451.9
2024  5 28  1 29  0   0     2.93     0.12     4.14       nan       nan       nan       nan        nan
2024  5 28  1 30  0   0     3.05     0.05     3.84   -338.83      3.62     49.66       nan    53429.4
2024  5 28  1 31  0   0     2.93     0.06     3.95   -337.05      4.52     43.82       nan    63229.5
2024  5 28  1 32  0   0     2.98     0.13     4.16   -335.13      6.68     39.62       nan    72551.0
2024  5 28  1 33  0   0     2.89     0.40     4.05   -340.25      3.96     20.15       nan    62487.8
2024  5 28  1 34  0   0     3.08     0.14     4.04   -338.09      3.85     31.31       nan    59243.5
