Combined L1 Data for 2024-05-28 (Despiked, Unpropagated) (GSM nT, km/s, cm^-3, K)
year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T nSat satUsed
2024  5 28  0 27  0   0     4.74    -2.92     1.97   -335.13     -9.95     24.68    6.1746    89660.8  3  0
2024  5 28  0 28  0   0     4.41    -3.21     1.31   -338.26     -7.89     14.17    5.6078    89748.6  3  0
2024  5 28  0 29  0   0     4.45    -2.94     2.28   -336.25     -6.91     25.80    5.6344    94221.2  3  0
2024  5 28  0 30  0   0     4.36    -2.58     2.41   -334.24    -10.34     24.33    5.6610    98802.5  3  0
2024  5 28  0 31  0   0     4.72    -2.42     2.04   -334.98     -8.95     25.73    5.7963    98517.2  3  0
2024  5 28  0 32  0   0     4.74    -2.60     1.74   -342.59     -3.75     23.54    5.9051    97936.1  3  0
2024  5 28  0 33  0   0     4.58    -2.54     1.27   -332.16     -1.65     21.35    6.0139    97356.7  3  0
2024  5 28  0 34  0   0     4.82    -2.36     1.28   -331.93    -11.88     20.12    5.9736    99203.6  3  0
2024  5 28  0 35  0   0     4.90    -2.36     1.01   -331.71     -4.42     18.89    5.9333   101067.8  3  0
2024  5 28  0 36  0   0     4.82    -2.39     0.63   -334.10     -1.11     17.81    5.8993    96392.8  3  0
2024  5 28  0 37  0   0     4.63    -2.38     0.67   -335.08      4.07     17.83    5.8619    95827.9  3  0
2024  5 28  0 38  0   0     4.27    -2.36     0.77   -338.30      3.01     17.86    5.8245    95264.6  3  0
2024  5 28  0 39  0   0     4.07    -1.91     1.51   -336.15      8.81    -15.80    5.9891    94080.7  3  0
2024  5 28  0 40  0   0     4.15    -0.40     0.90   -339.29      6.80    -13.38    6.1536    92904.2  3  0
2024  5 28  0 41  0   0     3.72    -0.67     1.00   -339.95      5.13    -13.60    5.8078    95958.6  3  0
2024  5 28  0 42  0   0     3.76    -1.86     1.20   -340.61      3.46    -13.82    5.9027    96800.9  3  0
2024  5 28  0 43  0   0     4.46    -0.97     1.95   -340.27    -10.18     -8.94    5.9975    97647.0  3  0
2024  5 28  0 44  0   0     4.54    -0.76     2.44   -339.32     -2.75     -9.90    6.0359    95898.9  3  0
2024  5 28  0 45  0   0     4.52    -0.38     1.90   -338.37      4.83    -10.85    6.0742    94166.5  3  0
2024  5 28  0 46  0   0     4.34    -0.16     1.81   -336.15      5.49    -10.34    6.0499    93268.8  3  0
2024  5 28  0 47  0   0     3.85    -0.16     3.20   -340.44      0.95     -7.20    6.1337    86925.8  3  0
2024  5 28  0 48  0   0     3.21    -0.07     4.12   -344.74      4.11     -8.52    6.2175    80806.1  3  0
2024  5 28  0 49  0   0     1.82     0.20     5.14   -348.79      9.23    -12.07    6.3192    80179.3  3  0
2024  5 28  0 50  0   0     1.84     0.59     5.13   -352.83      6.66    -12.86    6.4210    79554.8  3  0
2024  5 28  0 51  0   0     1.27     0.38     5.37   -353.50      4.43     -7.52    6.6512    73439.3  3  0
2024  5 28  0 52  0   0     1.91     0.36     5.32   -347.60      8.16     -9.86    6.4743    77734.8  3  0
2024  5 28  0 53  0   0     2.64     0.38     5.08   -342.00     11.14    -12.56    6.2974    82152.3  3  0
2024  5 28  0 54  0   0     3.50    -0.11     4.75   -335.90     11.94     -9.94    6.4396    79366.2  3  0
2024  5 28  0 55  0   0     3.72    -0.27     4.58   -335.00      5.66     -7.39    6.5817    76628.1  3  0
2024  5 28  0 56  0   0     3.75    -0.47     4.48   -336.10     10.75     -8.97    6.5077    73443.6  3  0
2024  5 28  0 57  0   0     3.77    -0.50     4.37   -337.40     10.64     -9.52    6.3809    73332.6  3  0
2024  5 28  0 58  0   0     3.62    -0.42     4.57   -339.60     10.52    -10.08    6.2540    73221.7  3  0
2024  5 28  0 59  0   0     3.35    -0.37     4.71   -340.00     12.24    -10.47    6.2983    74602.7  3  0
2024  5 28  1  0  0   0     3.62    -0.37     4.22   -337.50      3.65     -5.57    6.3425    75996.7  3  0
2024  5 28  1  1  0   0     2.93    -0.46     5.11   -341.90      8.85     -4.40    6.4787    82585.0  3  0
2024  5 28  1  2  0   0     3.68    -0.55     4.43   -335.02      5.45     -5.99    6.4598    78990.6  3  0
2024  5 28  1  3  0   0     3.86    -0.45     4.28   -334.44      4.28     -8.97    6.4409    75476.2  3  0
2024  5 28  1  4  0   0     3.98    -0.63     4.34   -333.10      1.01     -4.85    6.2891    77010.6  3  0
2024  5 28  1  5  0   0     3.79    -0.28     4.55   -337.77      3.56     -5.70    6.1373    78560.4  3  0
2024  5 28  1  6  0   0     3.96    -0.41     4.42   -332.65      4.03     -4.86    6.0786    79184.8  3  0
2024  5 28  1  7  0   0     4.01    -0.35     4.40   -331.49      5.14     -5.95    6.2652    78681.2  3  0
2024  5 28  1  8  0   0     4.05    -0.58     4.33   -335.67     -0.03     -2.26    6.4517    78179.1  3  0
2024  5 28  1  9  0   0     3.97    -0.63     4.29   -335.01      1.53     -0.87    6.3250    77585.2  3  0
2024  5 28  1 10  0   0     3.74    -0.54     4.39   -334.64      3.10     -1.52    6.1982    76993.6  3  0
2024  5 28  1 11  0   0     3.48    -0.09     4.57   -332.57      2.15     -3.79    6.1243    77545.1  3  0
2024  5 28  1 12  0   0     3.50    -0.14     4.60   -336.29      1.87     27.04    6.0928    76706.1  3  0
2024  5 28  1 13  0   0     2.81    -0.08     4.67   -336.17      1.58     26.52    6.0613    75871.6  3  0
2024  5 28  1 14  0   0     2.54    -0.04     4.99   -340.90      0.85     26.28    6.1052    76407.6  3  0
2024  5 28  1 15  0   0     2.83    -0.26     4.85   -337.00      0.11     26.04    6.1491    76945.5  3  0
2024  5 28  1 16  0   0     2.68    -0.11     4.95   -343.50      3.09     29.95    6.3411    86151.1  3  0
2024  5 28  1 17  0   0     2.56    -0.25     4.96   -341.40      1.07     24.41    5.8691    86999.0  3  0
2024  5 28  1 18  0   0     2.41    -0.02     4.76   -339.50     -0.95     18.86    5.3970    87850.9  3  0
2024  5 28  1 19  0   0     4.24    -0.87     2.83   -339.89     -3.44     13.73    5.9468    89510.9  3  0
2024  5 28  1 20  0   0     4.47    -1.17     1.51   -338.27      2.27      8.60    6.4966    91186.4  3  0
2024  5 28  1 21  0   0     4.67    -1.24     1.20   -335.99     -4.16     12.87    6.3730    88933.7  3  0
2024  5 28  1 22  0   0     4.88    -1.41     1.37   -338.30     -3.01     17.14    6.2494    86751.5  3  0
2024  5 28  1 23  0   0     3.24    -1.08     4.33   -335.82      0.87     21.40    6.1258    84569.3  3  0
2024  5 28  1 24  0   0     3.36    -0.94     4.19   -335.74      0.88      4.80    6.0021    65053.3  2  1
2024  5 28  1 25  0   0     2.79    -0.31     4.76   -337.00     -0.89     29.93    5.8785    80204.9  3  0
2024  5 28  1 26  0   0     2.68    -0.72     4.74   -338.73     -1.11     27.82    5.8621    79153.1  3  0
2024  5 28  1 27  0   0     2.74    -0.80     4.65   -338.49      3.58     25.71    5.8457    78111.7  3  0
2024  5 28  1 28  0   0     2.92    -0.12     4.80   -338.60      3.59     23.59    5.8294    77070.3  3  0
2024  5 28  1 29  0   0     3.20    -0.03     4.14   -338.72      3.60     20.92    5.9847    81214.6  3  0
2024  5 28  1 30  0   0     3.84     0.05     3.84   -338.83      3.62     18.26    6.1399    85467.3  3  0
2024  5 28  1 31  0   0     3.91     0.06     3.90   -337.05      5.19     20.72    6.6156    95469.9  3  0
2024  5 28  1 32  0   0     3.91     0.09     3.77   -335.13      6.68     19.31    6.7278    90016.6  3  0
2024  5 28  1 33  0   0     3.62     0.09     3.92   -340.25      3.96     17.91    6.8400    84723.7  3  0
2024  5 28  1 34  0   0     3.55     0.14     4.04   -338.09      3.85     14.28    7.1987    88129.3  3  0
2024  5 28  1 35  0   0     3.72     0.04     3.88   -337.31      2.57     10.66    7.5574    91602.0  3  0
2024  5 28  1 36  0   0     3.49     0.15     3.93   -338.91      4.41     10.15    7.6181    91241.4  3  0
2024  5 28  1 37  0   0     3.40    -0.06     4.02   -337.66      8.85     11.77    7.1571    90480.8  3  0
2024  5 28  1 38  0   0     3.42    -0.04     4.02   -337.51      1.92     13.38    6.6961    89723.4  3  0
2024  5 28  1 39  0   0     3.45    -0.26     4.01   -337.63      3.66     14.34    6.6277    91150.4  3  0
2024  5 28  1 40  0   0     4.11    -0.33     3.19   -337.01      7.99     15.30    6.5592    92588.7  3  0
2024  5 28  1 41  0   0     4.20    -0.37     3.09   -336.55      6.40     16.63    6.2052    89343.3  3  0
2024  5 28  1 42  0   0     4.21    -0.68     3.19   -336.94     -1.11     15.40    6.3295    89020.7  3  0
2024  5 28  1 43  0   0     4.24    -0.58     2.99   -337.33     -1.87     14.16    6.4538    88698.8  3  0
2024  5 28  1 44  0   0     4.25    -0.59     2.88   -337.99      6.94     12.47    6.8130    91285.7  3  0
2024  5 28  1 45  0   0     4.17    -0.62     2.71   -338.77      6.43     10.78    7.1722    93909.9  3  0
2024  5 28  1 46  0   0     3.97    -0.79     2.35   -340.25      5.92      3.05    9.3239   106287.1  3  0
2024  5 28  1 47  0   0     3.67    -0.01     1.64   -338.64      2.98      6.04    8.3651   103153.6  3  0
2024  5 28  1 48  0   0     4.18    -0.60     1.77   -338.65     -1.62     15.80    7.3910   100066.9  3  0
2024  5 28  1 49  0   0     4.43    -0.88     1.86   -339.30      2.40      8.96    7.3632   100950.3  3  0
2024  5 28  1 50  0   0     4.38    -1.09     1.72   -340.00     -0.10      8.90    7.3354   101837.6  3  0
2024  5 28  1 51  0   0     4.34    -1.07     1.67   -340.69      3.88      6.87    9.5360    99938.8  3  0
2024  5 28  1 52  0   0     3.79    -0.74     1.87   -338.72      1.53      4.33   10.3268   105004.7  3  0
2024  5 28  1 53  0   0     3.94    -0.90     1.93   -336.47     -0.82      1.78   10.2914   110195.8  3  0
2024  5 28  1 54  0   0     4.11    -1.02     2.51   -337.07     -0.08      2.74   10.3007   111184.5  3  0
2024  5 28  1 55  0   0     3.33    -0.53     3.26   -337.93      0.67      3.70   10.3099   112177.6  3  0
2024  5 28  1 56  0   0     3.14    -0.54     3.49   -337.69      1.05      3.88   10.0981   110058.6  3  0
2024  5 28  1 57  0   0     3.23    -0.25     3.55   -339.58      1.00      4.02   10.2068   108770.2  3  0
2024  5 28  1 58  0   0     3.19    -0.38     2.71   -337.46      0.95      4.15   10.3154   107508.3  3  0
2024  5 28  1 59  0   0     3.37    -0.24     1.77   -338.53      0.90      4.29   10.4240   106246.4  3  0
2024  5 28  2  0  0   0     3.13    -0.24     1.99   -336.77    -11.59      7.74   10.5326    81728.0  2  1
2024  5 28  2  1  0   0     3.27    -0.18     2.00   -339.46     -7.28      9.49   10.6412    62867.7  2  1
2024  5 28  2  2  0   0     3.29     0.02     3.38   -342.16     -2.97     11.24   10.7498    49170.8  2  1
2024  5 28  2  3  0   0     3.16    -0.16     3.18   -340.35      0.70      4.45   10.8584    45828.9  3  0
2024  5 28  2  4  0   0     3.13    -0.11     3.01   -340.30      2.17      4.54   10.9073    45564.1  3  0
2024  5 28  2  5  0   0     3.18    -0.04     2.85   -337.66      3.64      7.27   10.9561    45103.4  3  0
2024  5 28  2  6  0   0     3.26    -0.43     2.95   -338.57      4.28      6.90   11.1104    46226.9  3  0
2024  5 28  2  7  0   0     3.17    -0.57     2.81   -339.09      4.00      6.53   11.2647    41797.7  3  0
2024  5 28  2  8  0   0     3.56    -0.45     2.92   -341.42      5.58      2.98   11.4190    46272.4  3  0
2024  5 28  2  9  0   0     3.55    -0.42     2.82   -338.80      6.03      5.06   11.5256    46126.9  3  0
2024  5 28  2 10  0   0     3.51    -0.17     2.76   -338.55      6.48      3.73   11.6322    42993.2  3  0
2024  5 28  2 11  0   0     3.48     0.01     2.83   -338.67      6.92      3.20   11.7388    41866.3  3  0
2024  5 28  2 12  0   0     3.24    -0.09     2.64   -339.21     -3.69      3.31   11.8454    45724.6  2  1
2024  5 28  2 13  0   0     3.24    -0.10     2.61   -336.55     -6.36      5.73   11.9520    46337.0  2  1
2024  5 28  2 14  0   0     3.21    -0.18     2.62   -336.80     -2.30      3.20   12.0587    45002.9  2  1
2024  5 28  2 15  0   0     3.27    -0.28     2.71   -334.95     -0.22      2.75   12.1653    44343.9  2  1
2024  5 28  2 16  0   0     3.25    -0.25     2.53   -339.68     -1.51      2.90   12.2719    47552.6  2  1
2024  5 28  2 17  0   0     3.30    -0.23     2.56   -338.41      8.20      9.26   12.3785    46501.0  3  0
2024  5 28  2 18  0   0     3.11    -0.17     3.06   -337.15      7.51      6.64   12.5942    45449.3  3  0
2024  5 28  2 19  0   0     3.05     0.07     3.27   -338.86      5.41      5.20   12.8098    44484.5  3  0
2024  5 28  2 20  0   0     3.02    -0.05     3.16   -337.21      3.31      4.04   13.0255    49259.8  3  0
2024  5 28  2 21  0   0     2.76     0.02     3.03   -340.74      4.67      4.73   12.7501    64037.7  3  0
2024  5 28  2 22  0   0     3.00     0.08     2.92   -337.62      6.02      5.60   12.4747    83249.1  3  0
2024  5 28  2 23  0   0     3.03     0.29     2.84   -338.04      6.95      4.51   12.6855   103324.4  3  0
2024  5 28  2 24  0   0     3.04     0.40     2.99   -338.46      7.42      3.42   12.5610   101518.6  3  0
2024  5 28  2 25  0   0     3.19    -0.15     3.05   -339.61      7.89      4.15   12.4365    99728.8  3  0
2024  5 28  2 26  0   0     3.19    -0.12     2.96   -337.76      6.29      6.22   12.2271   100850.8  3  0
2024  5 28  2 27  0   0     3.07    -0.09     3.09   -336.84      4.69      4.75   12.0177   101979.1  3  0
2024  5 28  2 28  0   0     3.08    -0.03     3.54   -340.69      4.43      8.25   11.2957   104738.9  3  0
2024  5 28  2 29  0   0     3.15    -0.07     3.45   -340.13      3.50      8.17   11.2610   107402.6  3  0
2024  5 28  2 30  0   0     2.97     0.10     3.35   -340.63      9.80      8.09   11.2263   110099.7  3  0
2024  5 28  2 31  0   0     2.85    -0.06     3.52   -339.18      7.41      6.09   10.9843   105905.6  3  0
2024  5 28  2 32  0   0     2.98    -0.16     3.30   -340.27      4.83      4.09   10.7423   101996.6  3  0
2024  5 28  2 33  0   0     3.19    -0.08     3.11   -338.42      2.26      2.10   10.5002    98087.5  3  0
2024  5 28  2 34  0   0     3.23    -0.21     3.07   -336.57     -2.14      3.90   10.2582    75451.9  2  1
2024  5 28  2 35  0   0     3.16    -0.31     3.07   -338.29     -7.97      6.75   10.0162    58040.0  2  1
2024  5 28  2 36  0   0     4.00    -0.31     3.06   -338.85     -4.03      5.09    9.7741    47762.7  2  1
2024  5 28  2 37  0   0     4.07    -1.37     2.94   -339.77     -1.26     -5.89    9.5321    62091.5  3  0
2024  5 28  2 38  0   0     4.01    -1.44     2.90   -336.94     -1.69     -3.26    9.9366    80719.0  3  0
2024  5 28  2 39  0   0     4.03    -1.46     2.92   -339.62     -2.18     -0.64   10.3412   104934.7  3  0
2024  5 28  2 40  0   0     4.15    -1.00     2.47   -338.21     -1.20      1.98   10.7457   133589.3  3  0
2024  5 28  2 41  0   0     4.08    -0.95     2.40   -339.28      3.87      2.32   11.2286   114403.9  3  0
2024  5 28  2 42  0   0     4.04    -0.57     2.49   -336.13      3.74      2.66   11.7116    96705.0  3  0
2024  5 28  2 43  0   0     4.02    -0.67     2.90   -338.40      4.72      2.80   11.7168   101078.7  3  0
2024  5 28  2 44  0   0     4.01    -0.65     2.75   -338.88      2.47      2.94   11.7219   105597.5  3  0
2024  5 28  2 45  0   0     3.96    -0.46     2.59   -338.05      0.22      3.09   11.7270   110116.3  3  0
2024  5 28  2 46  0   0     3.96    -0.41     2.70   -336.62      2.87      6.50   11.4940   106898.0  3  0
2024  5 28  2 47  0   0     4.03    -0.42     2.84   -341.80      2.10      9.90   11.2610   103727.6  3  0
2024  5 28  2 48  0   0     4.00    -0.67     2.69   -338.70      2.80      9.78   12.5863   130806.0  3  0
2024  5 28  2 49  0   0     4.20    -0.48     2.68   -339.70      3.10      9.76   12.7542   125540.7  3  0
2024  5 28  2 50  0   0     3.99    -0.61     2.88   -340.70      5.15      9.76   12.9222   120545.8  3  0
2024  5 28  2 51  0   0     3.85    -0.57     2.97   -340.20      1.66      9.75   13.0901   115550.9  3  0
2024  5 28  2 52  0   0     3.58    -0.34     2.84   -341.95     -5.92      7.40   13.2581    88885.3  2  1
2024  5 28  2 53  0   0     3.64    -0.36     2.93   -349.65      1.10      9.74   13.4260   105561.1  3  0
2024  5 28  2 54  0   0     2.46    -0.17     2.91   -343.96      0.08      8.80   12.9336   105420.9  3  0
2024  5 28  2 55  0   0     3.73    -0.36     2.88   -342.26     -0.29      7.87   12.4412   105280.8  3  0
2024  5 28  2 56  0   0     4.26    -0.24     2.53   -340.56     -0.66      6.93   11.9487   105140.8  3  0
2024  5 28  2 57  0   0     4.39    -0.23     2.35   -338.86     -1.03      6.00   11.4563   105000.7  3  0
2024  5 28  2 58  0   0     4.34    -0.28     2.38   -336.35     -0.43     10.21   12.8689   136500.9  3  0
2024  5 28  2 59  0   0     4.32    -0.29     2.35   -336.01      0.58      8.72   13.0314   146307.4  3  0
2024  5 28  3  0  0   0     4.40    -0.20     2.31   -337.61      0.50      7.23   13.1939   138394.7  3  0
2024  5 28  3  1  0   0     4.34    -0.16     2.54   -337.95      2.94      5.92   13.5974   140133.4  3  0
2024  5 28  3  2  0   0     4.29    -0.73     2.66   -337.88      4.00      4.61   14.0009   141888.4  3  0
2024  5 28  3  3  0   0     4.07    -0.47     2.82   -337.97      1.12      3.30   14.4045   143643.4  3  0
2024  5 28  3  4  0   0     3.92    -0.44     2.96   -340.67      0.70      2.54   14.1699   135783.3  3  0
2024  5 28  3  5  0   0     3.98    -0.43     2.70   -340.86      0.60      1.78   13.9354   128144.5  3  0
2024  5 28  3  6  0   0     3.61     0.02     3.14   -341.05      2.60      2.45   14.1834   132371.1  3  0
2024  5 28  3  7  0   0     3.00    -0.14     3.25   -343.52      4.94      3.12   14.4314   136666.4  3  0
2024  5 28  3  8  0   0     1.87     0.69     2.97   -348.00      6.88      1.60   12.9543   149956.6  3  0
2024  5 28  3  9  0   0     2.93     0.42     3.41   -351.71      6.37      1.65   13.4859   149037.4  3  0
2024  5 28  3 10  0   0     3.59    -0.13     2.67   -347.77      5.85      1.70   14.0174   148121.0  3  0
2024  5 28  3 11  0   0     3.34    -0.07     2.75   -344.63      4.47      1.97   14.3889   150120.1  3  0
2024  5 28  3 12  0   0     3.40    -0.29     2.93   -342.03      5.28      2.25   14.7603   152132.6  3  0
2024  5 28  3 13  0   0     3.53    -0.33     2.81   -339.48     -1.70      2.25   13.3263   117025.1  3  0
2024  5 28  3 14  0   0     3.44    -0.40     3.14   -343.77      0.47      1.73   10.9528   122374.7  3  0
2024  5 28  3 15  0   0     3.04    -0.49     3.02   -340.36     -0.02      1.21    8.5792   131474.2  3  0
2024  5 28  3 16  0   0     3.51    -0.71     3.51   -345.50     10.63      2.78    8.4592   124171.1  3  0
2024  5 28  3 17  0   0     3.92    -0.45     2.97   -337.00      5.40      4.36    8.3392   117076.7  3  0
2024  5 28  3 18  0   0     4.02    -0.03     2.67   -345.26     -0.80     -1.82    6.9010   120680.1  3  0
2024  5 28  3 19  0   0     4.06     0.92     3.29   -344.06      7.37     -4.45    6.7570   118929.3  3  0
2024  5 28  3 20  0   0     4.09     0.64     3.23   -338.99      8.36     -7.09    6.6129   117191.2  3  0
2024  5 28  3 21  0   0     4.24     0.42     2.98   -337.52      4.81     -6.12    6.4842   120351.6  3  0
2024  5 28  3 22  0   0     4.41     0.26     2.60   -336.06      1.27     -5.16    6.3555   123554.0  3  0
2024  5 28  3 23  0   0     3.89     0.05     3.58   -334.00      1.29     -2.97    6.6633   117688.0  3  0
2024  5 28  3 24  0   0     3.83     0.21     3.60   -334.46      2.58     -3.52    6.9745   121761.6  3  0
2024  5 28  3 25  0   0     4.01    -0.56     3.33   -333.72      5.75     -4.07    7.2856   125904.6  3  0
2024  5 28  3 26  0   0     4.61    -0.59     2.58   -332.16      2.10     -4.36    7.7003   139987.3  3  0
2024  5 28  3 27  0   0     4.53    -0.70     2.61   -333.39      4.00     -4.65    8.1150   154816.4  3  0
2024  5 28  3 28  0   0     4.10    -1.00     3.32   -334.20      1.36     -4.18    8.0197   160890.5  3  0
2024  5 28  3 29  0   0     4.18    -0.92     3.20   -334.82     -0.83     -2.45    8.7452   151380.9  3  0
2024  5 28  3 30  0   0     4.44    -0.81     2.95   -335.44     -1.10     -0.73    9.4707   142161.0  3  0
2024  5 28  3 31  0   0     4.33    -1.07     2.72   -337.08      1.90      0.71    9.6047   145432.4  3  0
2024  5 28  3 32  0   0     4.32    -1.00     2.64   -339.89      1.52      2.15    9.7388   148741.0  3  0
2024  5 28  3 33  0   0     4.35    -1.21     2.81   -336.58      3.03      1.73   10.8535   155688.4  3  0
2024  5 28  3 34  0   0     4.39    -1.25     2.75   -337.45     -1.40      2.15   11.0107   138324.0  3  0
2024  5 28  3 35  0   0     4.34    -1.26     2.48   -339.83      0.59      2.57   11.1679   121986.0  3  0
2024  5 28  3 36  0   0     4.20    -1.49     2.52   -340.81      2.17      0.93   11.0644   129918.4  3  0
2024  5 28  3 37  0   0     4.29    -1.50     2.56   -339.77      3.55      3.31   10.9608   138100.6  3  0
2024  5 28  3 38  0   0     4.26    -1.41     2.65   -338.73      4.92      2.69   11.2499   132550.3  3  0
2024  5 28  3 39  0   0     4.19    -1.08     2.83   -338.00     -1.78      4.14   11.5389   127113.9  3  0
2024  5 28  3 40  0   0     4.27    -1.21     2.64   -340.31      1.75      1.51   11.8747   131973.3  3  0
2024  5 28  3 41  0   0     4.22    -1.41     2.41   -339.36      2.35      1.48   11.8979   127239.3  3  0
2024  5 28  3 42  0   0     4.32    -1.18     2.49   -339.24      3.72      1.45   11.9210   122591.8  3  0
2024  5 28  3 43  0   0     4.32    -0.95     2.44   -337.87     -2.72      2.22   11.9167   124754.9  3  0
2024  5 28  3 44  0   0     4.30    -0.96     2.29   -339.36      2.20      2.15   11.9123   126965.3  3  0
2024  5 28  3 45  0   0     4.23    -0.84     2.36   -339.23      3.30      2.42   11.9080   129175.8  3  0
2024  5 28  3 46  0   0     4.18    -0.88     2.35   -336.32      4.93     -1.12   11.9037    99366.0  2  1
2024  5 28  3 47  0   0     4.17    -0.95     2.31   -338.02      0.25      2.42   11.8993    76435.4  3  0
2024  5 28  3 48  0   0     3.88    -1.36     2.34   -337.04      1.07      1.41   12.1967    58796.4  3  0
2024  5 28  3 49  0   0     3.84    -1.47     2.22   -339.70      0.95      1.28   12.4941    55761.6  3  0
2024  5 28  3 50  0   0     3.73    -1.59     2.38   -339.25     10.05      4.61   12.4810    43258.5  3  0
2024  5 28  3 51  0   0     3.90    -1.57     2.38   -336.16     -0.60      3.90   12.1952    55784.8  3  0
2024  5 28  3 52  0   0     3.70    -1.77     2.43   -346.16      2.07      4.13   11.9095    56184.1  3  0
2024  5 28  3 53  0   0     3.54    -1.69     2.39   -346.34      3.06      4.63   11.9570    58346.4  3  0
2024  5 28  3 54  0   0     3.42    -1.70     2.45   -345.31      4.05      5.13   12.0046    60508.7  3  0
2024  5 28  3 55  0   0     3.62    -1.76     2.32   -339.98      5.29      5.43   12.3174    52848.7  3  0
2024  5 28  3 56  0   0     3.70    -1.62     2.27   -340.50      0.33      5.51   12.1769    48626.2  3  0
2024  5 28  3 57  0   0     3.13    -1.50     2.24   -337.91      0.60      5.59   12.0364    41382.6  3  0
2024  5 28  3 58  0   0     2.64    -1.52     2.17   -340.81      3.86      6.06   12.0541    33543.1  3  0
2024  5 28  3 59  0   0     3.13    -1.55     2.23   -339.31      4.14      6.54   12.0717    32827.4  3  0
2024  5 28  4  0  0   0     3.21    -1.45     2.04   -340.72     -3.84      5.16   12.4812    39617.7  3  0
2024  5 28  4  1  0   0     2.52    -1.13     2.09   -342.78     -5.16      5.21   12.4028    33836.6  3  0
2024  5 28  4  2  0   0    -1.30     0.76     2.59   -347.62      1.16      5.25   12.3244    28055.5  3  0
2024  5 28  4  3  0   0    -1.26     0.72     2.39   -352.46      7.48      4.70   12.6493    22274.4  3  0
2024  5 28  4  4  0   0    -0.04     0.56     2.39   -349.47      2.63      2.20   12.9743    18726.9  3  0
2024  5 28  4  5  0   0    -0.26     0.73     2.32   -348.25     10.43      0.80   12.6836    20337.6  3  0
2024  5 28  4  6  0   0    -0.78     0.79     2.32   -349.55     10.48      0.80   12.6971    17976.9  3  0
2024  5 28  4  7  0   0    -1.17     0.79     2.23   -348.50     10.53      0.80   12.7106    19470.9  3  0
2024  5 28  4  8  0   0    -1.77     0.47     2.32   -352.23     10.60      0.80   12.7324    19836.1  3  0
