Produced from wind CDAWeb CDFs (nT, km/s, cm^-3, K)
year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5 18  0  0  0   0     7.31    -6.82    -5.96       nan       nan       nan       nan        nan
2024  5 18  0  1  0   0     7.43    -6.62    -5.95   -447.52     36.25    -23.07    3.7442   224516.6
2024  5 18  0  2  0   0     7.51    -6.41    -6.04   -456.74     22.23    -16.40    3.4109   220201.9
2024  5 18  0  3  0   0     7.63    -6.43    -5.75   -454.03     19.55    -18.74    3.4867   193498.4
2024  5 18  0  4  0   0     7.78    -6.72    -5.34   -451.32     16.87    -21.07    3.5625   168520.3
2024  5 18  0  5  0   0     8.04    -6.32    -5.53   -450.25     17.80    -20.81    3.5153   168672.9
2024  5 18  0  6  0   0     7.98    -6.52    -5.35       nan       nan       nan       nan        nan
2024  5 18  0  7  0   0     8.00    -6.22    -6.04       nan       nan       nan       nan        nan
2024  5 18  0  8  0   0     8.49    -6.39    -5.67       nan       nan       nan       nan        nan
2024  5 18  0  9  0   0     8.24    -6.30    -6.10       nan       nan       nan       nan        nan
2024  5 18  0 10  0   0     8.21    -6.46    -5.93       nan       nan       nan       nan        nan
2024  5 18  0 11  0   0     8.50    -6.38    -5.59   -443.79     23.34    -19.30    3.2319   169589.6
2024  5 18  0 12  0   0     8.32    -6.33    -5.95   -445.08     23.50    -20.60    3.4388   168977.7
2024  5 18  0 13  0   0     8.15    -6.39    -6.12   -444.30     24.28    -21.16    3.4284   169301.5
2024  5 18  0 14  0   0     8.25    -5.74    -6.70   -443.51     25.06    -21.73    3.4179   169625.7
2024  5 18  0 15  0   0     8.22    -6.35    -6.18   -445.17     22.34    -20.73    3.4396   171046.0
2024  5 18  0 16  0   0     8.00    -6.66    -6.13   -446.82     19.61    -19.72    3.4613   172472.3
2024  5 18  0 17  0   0     8.10    -6.80    -5.74   -444.29     38.60    -19.90    3.4687   231505.7
2024  5 18  0 18  0   0     8.01    -6.64    -5.97   -446.11     31.06    -20.40    3.4190   203586.2
2024  5 18  0 19  0   0     8.11    -6.97    -5.51   -447.93     23.52    -20.90    3.3693   177460.2
2024  5 18  0 20  0   0     7.86    -7.25    -5.49   -447.62     22.34    -18.51    3.4064   176991.1
2024  5 18  0 21  0   0     7.85    -7.53    -5.20   -447.31     21.16    -16.13    3.4434   176522.7
2024  5 18  0 22  0   0     7.67    -8.22    -4.23   -445.35     18.87    -15.91    3.4684   176799.4
2024  5 18  0 23  0   0     7.83    -8.02    -4.38   -444.83     18.43    -14.26    3.5069   174718.9
2024  5 18  0 24  0   0     7.69    -8.22    -4.23       nan       nan       nan       nan        nan
2024  5 18  0 25  0   0     7.57    -8.23    -4.44       nan       nan       nan       nan        nan
2024  5 18  0 26  0   0     7.46    -8.51    -3.90       nan       nan       nan       nan        nan
2024  5 18  0 27  0   0     7.37    -8.50    -3.85   -442.78     16.68     -7.66    3.6610   166520.1
2024  5 18  0 28  0   0     7.17    -8.72    -3.72   -442.73     16.51     -6.96    3.6065   167056.5
2024  5 18  0 29  0   0     7.11    -8.73    -3.75   -442.68     16.35     -6.26    3.5520   167593.8
2024  5 18  0 30  0   0     7.37    -8.65    -3.54   -441.37     17.62     -8.35    3.6040   164947.7
2024  5 18  0 31  0   0     7.64    -8.41    -3.85       nan       nan       nan       nan        nan
2024  5 18  0 32  0   0     7.09    -8.84    -3.54       nan       nan       nan       nan        nan
2024  5 18  0 33  0   0     7.34    -8.53    -3.73       nan       nan       nan       nan        nan
2024  5 18  0 34  0   0     7.67    -8.56    -2.83   -436.12     22.67    -16.72    3.8120   154574.2
2024  5 18  0 35  0   0     7.38    -7.92    -4.73   -437.96     22.21    -14.99    3.6554   154157.4
2024  5 18  0 36  0   0     7.35    -7.97    -4.95   -439.80     21.74    -13.25    3.4989   153741.1
2024  5 18  0 37  0   0     7.22    -8.06    -4.84   -439.78     21.79    -13.71    3.6066   156165.2
2024  5 18  0 38  0   0     7.26    -7.99    -4.92   -440.24     22.40    -13.72    3.5830   158648.4
2024  5 18  0 39  0   0     7.37    -7.93    -4.90   -440.70     23.01    -13.73    3.5594   161151.1
2024  5 18  0 40  0   0     7.38    -7.86    -4.92   -439.55     22.58    -13.18    3.5593   160116.3
2024  5 18  0 41  0   0     7.37    -7.94    -4.83   -438.39     22.15    -12.64    3.5592   159084.8
2024  5 18  0 42  0   0     7.28    -8.04    -4.76   -438.22     22.62    -13.63    3.5498   157816.5
2024  5 18  0 43  0   0     7.35    -8.00    -4.69       nan       nan       nan       nan        nan
2024  5 18  0 44  0   0     6.98    -8.59    -4.26       nan       nan       nan       nan        nan
2024  5 18  0 45  0   0     6.48    -8.85    -4.30       nan       nan       nan       nan        nan
2024  5 18  0 46  0   0     5.92    -9.19    -4.51   -437.54     24.47    -17.61    3.5119   152794.1
2024  5 18  0 47  0   0     5.86    -9.36    -4.33   -434.02     32.89    -13.52    3.8033   196427.1
2024  5 18  0 48  0   0     6.21    -8.94    -4.70   -434.49     28.75    -17.68    3.6174   167178.6
2024  5 18  0 49  0   0     6.25    -9.00    -4.61   -434.96     24.61    -21.84    3.4316   140286.6
2024  5 18  0 50  0   0     5.68    -9.33    -4.62   -434.47     24.19    -21.62    3.4050   141383.2
2024  5 18  0 51  0   0     5.89    -9.16    -4.61       nan       nan       nan       nan        nan
2024  5 18  0 52  0   0     5.41    -9.21    -5.09       nan       nan       nan       nan        nan
2024  5 18  0 53  0   0     5.64    -9.29    -4.69       nan       nan       nan       nan        nan
2024  5 18  0 54  0   0     5.45    -9.61    -4.30       nan       nan       nan       nan        nan
2024  5 18  0 55  0   0     5.34    -9.69    -4.25       nan       nan       nan       nan        nan
2024  5 18  0 56  0   0     5.41    -9.60    -4.18   -431.51     21.64    -20.32    3.2456   148052.6
2024  5 18  0 57  0   0     6.01    -9.17    -4.20   -430.24     24.71    -20.36    3.3999   146091.7
2024  5 18  0 58  0   0     6.74    -8.53    -4.46       nan       nan       nan       nan        nan
2024  5 18  0 59  0   0     6.63    -8.36    -4.74   -427.70     30.85    -20.44    3.7084   142209.1
2024  5 18  1  0  0   0     5.97    -9.25    -4.05   -430.45     32.52    -17.40    3.6334   151641.5
2024  5 18  1  1  0   0     5.92    -9.39    -3.63   -433.21     34.18    -14.36    3.5584   161376.6
2024  5 18  1  2  0   0     5.62    -9.62    -3.40   -429.16     34.91    -10.50    3.4023   209182.8
2024  5 18  1  3  0   0     6.11    -9.27    -3.54   -431.55     34.76    -13.38    3.3872   189593.1
2024  5 18  1  4  0   0     6.75    -8.60    -3.91   -433.95     34.60    -16.25    3.3720   170966.4
2024  5 18  1  5  0   0     7.54    -7.57    -4.69   -431.37     35.30    -15.57    3.3795   163796.6
