Produced from ace CDAWeb CDFs (nT, km/s, cm^-3, K)
year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5 18  0  0  0   0     7.56    -6.69    -5.64   -458.31     29.06     24.00       nan        nan
2024  5 18  0  1  0   0     7.96    -6.61    -5.37   -459.61     26.72     25.96       nan        nan
2024  5 18  0  2  0   0     7.91    -6.67    -5.37       nan       nan       nan       nan        nan
2024  5 18  0  3  0   0     7.30    -7.05    -5.59   -462.20     22.04     29.88       nan        nan
2024  5 18  0  4  0   0     7.79    -5.98    -6.19   -459.54     22.62     29.06       nan        nan
2024  5 18  0  5  0   0     7.64    -6.79    -5.40       nan       nan       nan       nan        nan
2024  5 18  0  6  0   0     7.07    -5.85    -7.17       nan       nan       nan       nan        nan
2024  5 18  0  7  0   0     6.86    -5.81    -7.49       nan       nan       nan       nan        nan
2024  5 18  0  8  0   0     7.51    -6.57    -5.84   -448.89     24.94     25.80       nan   119930.3
2024  5 18  0  9  0   0     7.70    -7.27    -4.74   -449.22     26.33     25.24       nan   124538.7
2024  5 18  0 10  0   0     7.78    -7.29    -4.56   -449.54     27.72     24.68       nan   129147.1
2024  5 18  0 11  0   0     7.76    -7.12    -4.79   -448.55     30.66     25.38       nan   130531.5
2024  5 18  0 12  0   0     7.93    -6.75    -5.10   -449.70     32.13     23.74       nan   140151.1
2024  5 18  0 13  0   0     7.16    -7.26    -5.62   -450.85     33.59     22.10       nan   149770.8
2024  5 18  0 14  0   0     6.88    -7.83    -5.08   -456.83     26.83     24.10       nan   138959.9
2024  5 18  0 15  0   0     6.94    -7.55    -5.55   -454.16     19.99     25.65       nan   126693.4
2024  5 18  0 16  0   0     6.92    -7.65    -5.40   -459.33     21.32     26.34       nan   131299.1
2024  5 18  0 17  0   0     7.31    -7.51    -5.08   -444.76     12.76     24.46       nan   101258.0
2024  5 18  0 18  0   0     7.02    -7.69    -5.24   -447.32     19.81     23.42       nan   103057.4
2024  5 18  0 19  0   0     7.50    -6.91    -5.81   -441.66     21.98     22.24       nan    99980.1
2024  5 18  0 20  0   0     7.70    -6.45    -6.25   -438.39     20.67     20.77       nan    95177.8
2024  5 18  0 21  0   0     7.74    -6.92    -5.74   -435.13     19.36     19.31       nan    90375.4
2024  5 18  0 22  0   0     7.73    -7.10    -5.40   -435.23     24.79     18.59       nan    84822.6
2024  5 18  0 23  0   0     7.85    -7.27    -5.04   -435.34     30.21     17.86       nan    79269.7
2024  5 18  0 24  0   0     7.76    -7.15    -5.16   -433.21     35.25     15.70       nan   106423.2
2024  5 18  0 25  0   0     7.41    -6.53    -6.48   -437.60     38.11     15.57       nan   125554.1
2024  5 18  0 26  0   0     7.70    -6.60    -6.36   -441.99     40.98     15.43       nan   144685.1
2024  5 18  0 27  0   0     7.98    -6.80    -5.91   -436.32     33.42     17.13       nan   114387.6
2024  5 18  0 28  0   0     7.99    -6.95    -5.56   -425.83     28.11     18.47       nan    73580.2
2024  5 18  0 29  0   0     7.67    -7.20    -5.86   -426.40     23.69     19.09       nan    88200.9
2024  5 18  0 30  0   0     7.31    -7.28    -6.12   -433.38     10.28     21.26       nan    93738.2
2024  5 18  0 31  0   0     7.28    -6.93    -6.58   -438.21     26.08     19.32       nan   111052.5
2024  5 18  0 32  0   0     7.38    -7.12    -6.16   -431.23     25.52     16.72       nan    97910.4
2024  5 18  0 33  0   0     7.89    -7.18    -5.45   -426.62     26.63     17.73       nan    86097.7
2024  5 18  0 34  0   0     8.00    -7.40    -4.91   -420.22     19.64     21.66       nan    71538.5
2024  5 18  0 35  0   0     7.61    -7.80    -4.85   -428.81     13.40     21.78       nan    70740.3
2024  5 18  0 36  0   0     7.49    -7.71    -5.31   -427.08     18.36     21.47       nan    80765.4
2024  5 18  0 37  0   0     7.50    -7.76    -5.19   -429.68     22.66     17.75       nan    93512.8
2024  5 18  0 38  0   0     7.37    -8.13    -4.92   -440.21     20.63     22.26       nan    91534.9
2024  5 18  0 39  0   0     7.46    -8.11    -4.89   -438.75     14.66     22.26       nan        nan
2024  5 18  0 40  0   0     7.35    -8.11    -4.87   -441.53     21.18     22.08       nan        nan
2024  5 18  0 41  0   0     7.23    -7.81    -5.22       nan       nan       nan       nan        nan
2024  5 18  0 42  0   0     7.39    -8.29    -4.23   -447.08     34.20     21.71       nan        nan
2024  5 18  0 43  0   0     7.25    -8.62    -3.91   -444.06     27.39     20.95       nan        nan
