Produced from DSCOVR NOAA NGDC NetCDF (nT, km/s, cm^-3, K)
year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  4 30  0  0  0   0    -0.65     2.67     0.61   -402.20     30.10     27.40   10.8400    19880.0
2024  4 30  0  1  0   0    -0.53     2.77     0.74   -402.10     28.20     26.80   10.4500    21364.0
2024  4 30  0  2  0   0    -0.55     2.72     0.61   -402.20     28.90     27.50   10.8700    22092.0
2024  4 30  0  3  0   0    -0.93     2.46     0.44   -403.30     30.00     28.50   11.2300    22429.0
2024  4 30  0  4  0   0    -0.91     2.49     0.77   -401.90     29.80     28.50   11.0200    19818.0
2024  4 30  0  5  0   0    -0.86     2.57     0.77   -401.50     29.00     28.07   10.8400    19710.7
2024  4 30  0  7  0   0    -0.77     2.72     0.77   -400.70     27.40     27.20   10.4800    19496.0
2024  4 30  0  8  0   0    -0.59     2.73     1.01   -401.20     27.50     26.90   10.3600    19757.0
2024  4 30  0  9  0   0    -0.56     2.76     1.02   -401.00     27.60     27.00   10.2500    19677.0
2024  4 30  0 10  0   0    -0.58     2.78     1.03   -400.70     28.30     28.20   10.1200    19567.0
2024  4 30  0 11  0   0    -0.63     2.87     0.95   -400.40     29.70     31.10    9.9900    19654.0
2024  4 30  0 12  0   0    -0.75     2.88     0.93   -400.10     30.80     31.60    9.7500    19680.0
2024  4 30  0 13  0   0    -0.25     3.00     1.16   -401.40     26.80     26.00    9.7100    19309.0
2024  4 30  0 14  0   0    -0.53     3.03     1.15   -400.70     25.70     29.10    9.5500    19592.0
2024  4 30  0 15  0   0    -0.65     3.03     1.02   -399.80     29.60     30.60    9.5900    19666.0
2024  4 30  0 16  0   0    -0.85     2.96     1.40   -400.00     28.50     30.70    9.3500    19304.0
2024  4 30  0 17  0   0    -0.90     3.03     1.46   -400.30     27.40     30.40    9.1400    19102.0
2024  4 30  0 18  0   0    -0.98     3.05     1.48   -400.00     28.30     31.50    9.2100    19150.0
2024  4 30  0 19  0   0    -0.91     3.04     1.70   -400.20     25.90     29.10    9.3300    19292.0
2024  4 30  0 20  0   0    -1.07     3.09     1.55   -398.80     26.70     25.90    9.7500    19050.0
2024  4 30  0 21  0   0    -1.07     3.05     1.63   -398.90     25.20     25.10    9.9500    19363.0
2024  4 30  0 22  0   0    -0.88     2.74     1.75   -399.50     30.30     28.10   10.7400    19152.0
2024  4 30  0 23  0   0    -0.93     2.60     1.69   -399.70     30.80     29.00   10.8800    19385.0
2024  4 30  0 24  0   0    -1.01     2.56     1.76   -399.20     31.30     28.90   10.8000    19493.0
2024  4 30  0 25  0   0    -0.98     2.75     1.86   -399.10     28.70     27.10   10.3300    18992.0
2024  4 30  0 26  0   0    -0.98     2.74     1.94   -399.10     29.30     27.40   10.0200    18804.0
2024  4 30  0 27  0   0    -1.07     2.71     1.99   -398.93     29.30     27.62   10.1150    19044.5
2024  4 30  0 29  0   0    -1.25     2.66     2.08       nan       nan       nan       nan        nan
2024  4 30  0 30  0   0    -0.88     2.45     2.25   -398.40     29.30     28.30   10.4000    19766.0
2024  4 30  0 31  0   0    -0.81     2.23     2.30   -398.80     31.70     29.20   10.6800    19669.0
2024  4 30  0 32  0   0    -0.78     2.19     2.42   -399.50     30.60     28.90   10.3100    19559.0
2024  4 30  0 33  0   0    -0.65     2.32     2.41   -399.40     30.70     28.40   10.2200    19516.0
