Produced from wind CDAWeb CDFs (nT, km/s, cm^-3, K)
year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5 12  0  0  0   0     4.98     5.09    -1.96       nan       nan       nan       nan        nan
2024  5 12  0  1  0   0     5.07     5.11    -1.63   -934.46     -3.87     67.83    1.9918   839817.3
2024  5 12  0  2  0   0     5.28     5.23    -1.79   -927.95     -4.30     55.30    2.0633   909731.0
2024  5 12  0  3  0   0     5.16     4.83    -1.81   -927.87      5.70     54.37    2.0855   956829.8
2024  5 12  0  4  0   0     5.40     4.03    -0.27   -927.79     15.69     53.43    2.1076  1005117.3
2024  5 12  0  5  0   0     5.40     3.65    -1.39   -925.97     17.31     46.78    2.0820   979080.3
2024  5 12  0  6  0   0     5.49     2.73    -2.15   -924.15     18.92     40.14    2.0564   953384.9
2024  5 12  0  7  0   0     4.64     4.87     0.03   -895.16     -8.09     25.91    2.3258   907115.0
2024  5 12  0  8  0   0     2.87     6.56     0.71   -896.53     -1.64     24.22    2.3871   927196.4
2024  5 12  0  9  0   0     3.35     5.87     1.02   -897.89      4.81     22.52    2.4484   947497.7
2024  5 12  0 10  0   0     2.89     5.16     1.01   -898.92      2.84     24.23    2.4595   945006.9
2024  5 12  0 11  0   0     2.65     5.76     0.77       nan       nan       nan       nan        nan
2024  5 12  0 12  0   0     3.40     5.93     1.10   -900.97     -1.07     27.65    2.4819   940035.2
2024  5 12  0 13  0   0     4.01     6.17     0.84   -911.15     -0.96     31.84    2.1300   927015.8
2024  5 12  0 14  0   0     4.87     5.41    -0.45   -921.33     -0.84     36.02    1.7782   914087.2
2024  5 12  0 15  0   0     4.72     5.92    -0.33   -903.02    -16.07      3.01    2.0593   924850.7
2024  5 12  0 16  0   0     3.48     6.83     1.90   -913.48     -8.36     -5.15    2.2137   891594.1
2024  5 12  0 17  0   0     4.13     6.50     0.79   -923.93     -0.65    -13.33    2.3680   858946.4
2024  5 12  0 18  0   0     4.32     5.76     1.92   -927.17     -3.71      5.58    2.2341   888215.3
2024  5 12  0 19  0   0     5.21     5.36     1.18   -930.40     -6.75     24.48    2.1001   917974.6
2024  5 12  0 20  0   0     6.07     5.25    -0.14   -944.47     -2.37     35.30    1.9970   926014.4
2024  5 12  0 21  0   0     6.63     4.81    -0.06   -948.31      9.76     38.95    1.9466   937827.1
2024  5 12  0 22  0   0     7.81     3.40    -1.66   -952.14     21.90     42.60    1.8961   949714.7
2024  5 12  0 23  0   0     8.21     2.44    -1.90   -950.13     24.70     47.41    1.8524   975673.0
