Produced from ace CDAWeb CDFs (nT, km/s, cm^-3, K)
year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5 22  0  0  0   0    -2.48     6.18    -2.01   -376.00    -29.44      4.24    2.4408    56556.2
2024  5 22  0  1  0   0    -1.43     6.35    -2.04   -385.92    -22.68      4.39    2.4605    56243.0
2024  5 22  0  2  0   0    -1.23     6.30    -2.32   -388.26    -14.86      4.71    2.4104    62973.7
2024  5 22  0  3  0   0    -1.57     6.33    -2.25   -386.96    -21.53      8.77    2.0873    56570.8
2024  5 22  0  4  0   0    -1.84     6.29    -2.06   -380.15    -31.68      5.27    2.3807    55622.3
2024  5 22  0  5  0   0    -1.53     6.36    -2.18   -385.14    -28.09      4.48    2.2509    62399.4
2024  5 22  0  6  0   0    -1.53     6.39    -1.99   -387.09    -23.54      0.93    2.3243    49085.8
2024  5 22  0  7  0   0    -1.83     6.20    -2.12   -382.18    -15.19      5.56    2.2058    55397.6
2024  5 22  0  8  0   0    -1.49     6.13    -2.22   -387.38    -26.72      4.52    2.0873    49937.3
2024  5 22  0  9  0   0    -1.00     6.07    -2.16   -388.40    -24.07      4.13    2.1158    49372.3
2024  5 22  0 10  0   0    -1.33     6.17    -1.66   -389.43    -21.42      3.73    2.1444    48807.3
2024  5 22  0 11  0   0    -1.69     6.15    -1.81   -390.56    -14.36     -1.22    2.0368    44586.2
2024  5 22  0 12  0   0    -2.07     5.91    -2.14   -381.67    -17.62     -1.42    2.3485    50512.7
2024  5 22  0 13  0   0    -1.92     5.80    -2.42   -378.70    -17.20     11.87    2.3434    79629.1
2024  5 22  0 14  0   0    -1.36     6.03    -2.13   -382.90    -14.47      4.35    2.2245    66719.8
2024  5 22  0 15  0   0    -3.17     5.03    -2.71   -379.22    -14.77     -1.12    2.4091    43643.0
2024  5 22  0 16  0   0    -3.14     4.93    -2.82   -366.76     -5.22      8.77    2.3465    76218.1
2024  5 22  0 17  0   0    -2.51     5.18    -2.78   -370.62    -14.00      7.38       nan    72710.0
2024  5 22  0 18  0   0    -2.47     4.97    -3.29   -372.02    -10.23     11.34       nan    79511.1
2024  5 22  0 19  0   0    -2.98     4.90    -2.89   -373.41     -6.47     15.29    2.1586    86312.3
2024  5 22  0 20  0   0    -2.78     4.71    -3.40   -371.02     -0.27     29.26    2.1339    71558.1
2024  5 22  0 21  0   0     1.00     4.91     2.79   -402.09    -21.64    -18.63    3.7698    66042.4
2024  5 22  0 22  0   0     0.94     5.14     3.64   -396.11    -17.93    -20.01    3.4062    51162.0
2024  5 22  0 23  0   0     1.13     4.55     4.26   -397.05    -13.66    -28.03    3.7027    53383.3
2024  5 22  0 24  0   0     1.18     4.59     4.17   -395.04    -11.12    -27.66    3.3921    57835.3
2024  5 22  0 25  0   0     0.71     4.44     4.35   -391.85    -15.22    -26.04    3.4686    55433.2
2024  5 22  0 26  0   0     0.10     4.47     4.33   -388.66    -19.32    -24.42    3.5450    53031.1
2024  5 22  0 27  0   0     0.28     4.22     4.66   -388.79    -13.77    -24.45    3.5931    51505.3
2024  5 22  0 28  0   0     0.80     4.60     4.16   -389.71    -11.08    -28.36    3.5313    45768.0
2024  5 22  0 29  0   0     1.12     4.75     4.02   -392.56    -11.52    -26.23    3.6374    62128.5
2024  5 22  0 30  0   0     0.93     4.46     4.23   -392.79    -22.01    -26.35    3.4608    53320.7
2024  5 22  0 31  0   0     1.53     4.48     3.95   -397.58    -16.60    -25.30    3.6022    56753.9
2024  5 22  0 32  0   0     0.70     5.03     3.51   -392.15    -15.92    -24.51    3.7865    61200.8
2024  5 22  0 33  0   0     0.55     4.73     3.89   -393.01    -16.07    -20.49    3.5396    62073.6
2024  5 22  0 34  0   0     0.65     5.04     3.75   -391.02    -19.56     -8.91    3.8394    54889.2
2024  5 22  0 35  0   0     0.79     5.29     3.24   -393.60    -18.96    -12.96    3.7578    67464.0
2024  5 22  0 36  0   0     0.84     5.40     3.09   -393.25    -17.40    -13.94    3.8459    59452.6
2024  5 22  0 37  0   0     0.96     5.54     2.81   -394.96    -13.79    -10.36    3.6564    66841.2
2024  5 22  0 38  0   0     0.83     5.50     2.68   -392.62    -26.84    -11.34    4.2176    64539.1
2024  5 22  0 39  0   0     0.36     5.43     2.93   -390.89    -19.81    -15.08    3.8312    61829.4
2024  5 22  0 40  0   0     0.61     5.52     2.77   -392.67    -17.20    -17.59    3.5359    52871.8
2024  5 22  0 41  0   0     0.15     5.47     2.87   -387.00    -16.09    -19.60    3.6204    50161.0
2024  5 22  0 42  0   0    -1.23     5.39     3.01   -381.33    -14.98    -21.60    3.7048    47450.1
